,kboTIME,x,y,z
0,2453687.1034936216,-5773158335.801098,3626386597.3090477,-2164735825.6905828
1,2453687.35351691,-5772697427.894158,3625919318.491451,-2164754549.847092
2,2453687.6035402687,-5772238965.25011,3625446545.5212784,-2164769941.8629236
3,2453687.8535639946,-5771770351.524864,3624972125.292861,-2164783674.469722
4,2453688.103587671,-5771295838.227346,3624507614.298911,-2164800753.0198884
5,2453688.3536110027,-5770828003.385779,3624049080.5460725,-2164819461.909937
6,2453688.603634409,-5770362505.521529,3623585015.6378756,-2164834810.721768
7,2453688.85365818,-5769886822.12964,3623119464.8159633,-2164848558.154734
8,2453689.103681894,-5769405420.551196,3622663915.942462,-2164865679.666042
9,2453689.3537052628,-5768930803.004076,3622214239.22583,-2164884373.923845
10,2453689.60372871,-5768458412.739189,3621758996.5848684,-2164899681.1227603
11,2453689.85375252,-5767975804.849812,3621302430.4604425,-2164913445.404585
12,2453690.1037762645,-5767487661.244652,3620855956.728664,-2164930610.8530083
13,2453690.3537996635,-5767006404.691601,3620415249.0596867,-2164949290.9353704
14,2453690.603823146,-5766527264.581193,3619968943.1039047,-2164964557.923173
15,2453690.853846987,-5766037877.351034,3619521477.2718797,-2164978340.852236
16,2453691.1038707555,-5765543138.156542,3619084192.095687,-2164995550.9661956
17,2453691.3538941783,-5765055386.70386,3618652566.00152,-2165014217.0862308
18,2453691.603917688,-5764569639.9983635,3618215311.7423706,-2165029445.0169315
19,2453691.8539415547,-5764073619.543076,3617777062.3875895,-2165043248.1167345
20,2453692.10396534,-5763572432.352614,3617349079.76675,-2165060503.3350253
21,2453692.35398878,-5763078331.478435,3616926648.392813,-2165079155.42861
22,2453692.6040123114,-5762586123.070905,3616498561.449792,-2165094345.182908
23,2453692.8540361957,-5762083617.384696,3616069645.278958,-2165108169.684311
24,2453693.104059992,-5761576131.832079,3615651079.6553373,-2165125470.1460423
25,2453693.3540834417,-5761075829.229852,3615237956.5519967,-2165144107.869009
26,2453693.604106988,-5760577306.452401,3614819152.876052,-2165159260.057917
27,2453693.8541308837,-5760068466.151731,3614399686.7859535,-2165173106.908606
28,2453694.104154683,-5759554834.599091,3613990652.6656666,-2165190452.4681177
29,2453694.354178136,-5759048480.808562,3613586951.3720384,-2165209075.2159276
30,2453694.6042016903,-5758543794.005011,3613177546.7978,-2165224190.2042627
31,2453694.85422559,-5758028772.841621,3612767647.4040675,-2165238060.095444
32,2453695.1042493857,-5757509150.834192,3612368258.871252,-2165255450.351835
33,2453695.3542728354,-5756996899.640812,3611974092.4203067,-2165274057.2910824
34,2453695.60429639,-5756486202.512518,3611574202.1677647,-2165289135.230075
35,2453695.854320287,-5755965157.667799,3611173985.3094063,-2165303028.6299176
36,2453696.1043440723,-5755439704.181064,3610784355.539597,-2165320462.961012
37,2453696.3543675113,-5754921712.820883,3610399835.9841833,-2165339053.063184
38,2453696.604391059,-5754405162.593167,3610009574.2000666,-2165354093.9233775
39,2453696.854414946,-5753878254.809642,3609619154.499625,-2165368011.1089506
40,2453697.1044387133,-5753347132.35102,3609239395.3419976,-2165385488.702267
41,2453697.3544621347,-5752823561.588331,3608864633.3604198,-2165404060.773231
42,2453697.604485669,-5752301319.06826,3608484112.7471623,-2165419064.3719807
43,2453697.854509538,-5751768712.691033,3608103603.263998,-2165433005.454909
44,2453698.1045332807,-5751232087.3300085,3607733824.9199286,-2165450525.331725
45,2453698.354556677,-5750703101.481482,3607368929.5188165,-2165469078.033892
46,2453698.6045801905,-5750175331.079621,3606998261.0597553,-2165484044.055268
47,2453698.8546040347,-5749637194.0785885,3606627773.036601,-2165498008.999708
48,2453699.1046277448,-5749095235.47351,3606268083.8267145,-2165515570.03159
49,2453699.3546511093,-5748561002.44403,3605913162.125925,-2165534101.898807
50,2453699.6046745945,-5748027872.22179,3605552454.884575,-2165549029.9066305
51,2453699.8546984065,-5747484376.2523,3605192097.558764,-2165563018.5409756
52,2453700.104722076,-5746937257.727355,3604842603.7438893,-2165580619.4607553
53,2453700.354745401,-5746397949.106345,3604497760.8032417,-2165599128.908507
54,2453700.604768851,-5745859630.892853,3604147121.7511783,-2165614018.35568
55,2453700.854792623,-5745310951.433392,3603797002.180208,-2165628030.3816686
56,2453701.1048162454,-5744758850.138613,3603457807.7812815,-2165645669.7931104
57,2453701.3548395233,-5744214641.3837595,3603123146.409859,-2165664155.128749
58,2453701.6048629293,-5743671310.98253,3602782680.219936,-2165679005.3680406
59,2453701.8548866543,-5743117627.562738,3602442903.0543895,-2165693040.372896
60,2453702.104910222,-5742560724.722727,3602114109.6011176,-2165710716.7650576
61,2453702.354933445,-5742011795.428484,3601789730.0762362,-2165729176.2045326
62,2453702.6049568006,-5741463632.902516,3601459538.8061266,-2165743986.5076585
63,2453702.85498047,-5740905129.400572,3601130205.9334984,-2165758043.986333
64,2453703.105003975,-5740343610.620656,3600811912.0647244,-2165775755.759975
65,2453703.355027136,-5739790144.829316,3600497911.6841016,-2165794187.458512
66,2453703.6050504334,-5739237334.810817,3600178094.2754817,-2165808957.0509973
67,2453703.8550740397,-5738674199.754321,3599859304.263569,-2165823036.4459724
68,2453704.105097474,-5738108255.305985,3599551605.113089,-2165840781.9591923
69,2453704.3551205653,-5737550441.770668,3599248077.5206714,-2165859184.062741
