,Times,X_Pos_Eris,Y_Pos_Eris,Z_Pos_Eris,X_Vel_Eris,Y_Vel_Eris,Z_Vel_Eris,semimajor_axis_Eris,eccentricity_Eris,inclination_Eris,longitude_ascending_Eris,argument_periapse_Eris,mean_anomaly_Eris,precession_Eris,obliquity_Eris,longitude_Eris,spin_orbit_angle_Eris,spin_period_Eris,Lx_Eris,Ly_Eris,Lz_Eris,E_Eris,X_Pos_Dysnomia,Y_Pos_Dysnomia,Z_Pos_Dysnomia,X_Vel_Dysnomia,Y_Vel_Dysnomia,Z_Vel_Dysnomia,semimajor_axis_Dysnomia,eccentricity_Dysnomia,inclination_Dysnomia,longitude_ascending_Dysnomia,argument_periapse_Dysnomia,mean_anomaly_Dysnomia,precession_Dysnomia,obliquity_Dysnomia,longitude_Dysnomia,spin_orbit_angle_Dysnomia,spin_period_Dysnomia,Lx_Dysnomia,Ly_Dysnomia,Lz_Dysnomia,E_Dysnomia,X_Pos_Hercules,Y_Pos_Hercules,Z_Pos_Hercules,X_Vel_Hercules,Y_Vel_Hercules,Z_Vel_Hercules,semimajor_axis_Hercules,eccentricity_Hercules,inclination_Hercules,longitude_ascending_Hercules,argument_periapse_Hercules,mean_anomaly_Hercules,precession_Hercules,obliquity_Hercules,longitude_Hercules,spin_orbit_angle_Hercules,spin_period_Hercules,Lx_Hercules,Ly_Hercules,Lz_Hercules,E_Hercules
10,7893346.673336668,0.0,0.0,0.0,0.0,0.0,0.0,182.4261311941244,0.9999990197618918,61.07927281299305,139.05510108300436,246.74452886947216,180.0006795628294,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,21719.50052906837,2832.214203278381,-29633.913239074576,-0.09820356599537028,0.12822304529555473,-0.05881607680431653,35778.7811002335,0.0201932938314646,61.07927281299306,139.05510108300436,54.879975733275074,192.34744950132145,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,-3797.405013463786,8524.898288961725,-3225.549108886727,-0.24517306443872844,-0.023961023820554737,0.21438774120304827,9578.497113014984,0.05033824288381623,47.30498659797777,132.00991028841608,210.37756243770272,120.925612843793,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263
11,8682681.340670334,0.0,0.0,0.0,0.0,0.0,0.0,186.21700574884818,0.9999990394180793,61.0788167936366,139.0504852968516,93.91850497883094,180.00012288884636,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,-9953.031034270763,-15392.227321771195,32847.621023622196,0.13058315321146377,-0.10586012709898357,-0.01018723184141251,35831.0141093249,0.03942508512969675,61.0788167936366,139.0504852968516,272.83834596845475,181.16791105227458,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,-7192.2361619132525,-1173.9789774433955,6626.481007632518,0.13941613808097172,-0.28066474999186536,0.09498914314021986,9012.192416915463,0.06631836140918246,46.90951098571737,132.86058145182085,219.05996049868466,209.09569681354677,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263
12,9472016.008004002,0.0,0.0,0.0,0.0,0.0,0.0,182.56863833177275,0.9999990209329938,61.08037006440204,139.0504874852424,301.4670433369978,179.9990811495359,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,-4570.68388544551,24105.92800476279,-27532.933583548533,-0.1391513801422222,0.06389418123009537,0.07772358656174984,35766.16665981562,0.021671762583118856,61.08037006440204,139.0504874852424,136.47032612354005,164.343594729707,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,4674.181696688772,-8091.535907634994,2227.0013682662297,0.2288870989232057,0.07085147262724668,-0.2351769920029084,10339.584637787624,0.05042286584530537,47.5714809246888,133.33945117572256,193.04463198802463,329.9965748887834,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263
13,10261350.675337667,0.0,0.0,0.0,0.0,0.0,0.0,185.29903556656137,0.9999990351574702,61.078014398362605,139.05340650109366,146.58964593442792,180.0014654872606,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,17067.68128568635,-28005.23859981681,18039.810054121113,0.11442600574723528,-0.008299062352111893,-0.1243754709264657,35803.94116077239,0.03626222798388552,61.078014398362605,139.05340650109366,312.4104136102623,195.2245840990848,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,5937.100522502169,3068.0155827703893,-6996.894143784817,-0.18894597919011719,0.27025507359002515,-0.04853391350818376,9921.658626364184,0.04682734067457183,47.780127373261784,132.57428093666917,184.7209622780838,71.65028526575641,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263
14,11050685.342671337,0.0,0.0,0.0,0.0,0.0,0.0,184.10402773861,0.999999028347504,61.07687193413926,139.05181449433104,355.65043586649625,179.99829286528976,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,-27114.061365270707,25332.879013488033,-2468.6648231457866,-0.0649236738447853,-0.052340063578033544,0.14854956258925836,35809.6472865415,0.030189466674109065,61.07687193413925,139.05181449433104,195.76837963576403,158.66639588587378,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,-6133.092879555028,7729.184818107845,-818.3025539852861,-0.18706357505897522,-0.12067825574678262,0.23789370514257574,8910.329358817522,0.07034205117616488,47.24298933541531,132.53368796194556,175.20584564299958,178.0297594892752,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263
15,11840020.010005005,0.0,0.0,0.0,0.0,0.0,0.0,183.53045026654263,0.9999990259076987,61.080602978327484,139.05162959048025,200.08708788320416,180.00157077669527,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,30333.41606010979,-18168.416999235156,-11144.93950376018,0.00516020906716003,0.09787236781966793,-0.13992566492611314,35782.39441124096,0.027617460363617737,61.080602978327484,139.05162959048025,359.82053140029507,201.38444095991852,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,-5305.012629516989,-4029.410074207906,7187.897486078535,0.21517022456072638,-0.2486777534043054,0.01248867349158918,10042.546271485186,0.044139264382130165,47.339551832161185,132.97466322094442,167.9804020638988,281.2484840068554,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263
16,12629354.67733867,0.0,0.0,0.0,0.0,0.0,0.0,185.73398942331738,0.9999990375499551,61.08115224082701,139.05368620659422,48.837353008658674,179.99890582603766,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,-27603.53000359243,5866.862605375264,24723.348731234328,0.05991971464479784,-0.12367647869198257,0.09801150218481806,35803.97455245205,0.03812969901743631,61.081152240827,139.05368620659422,238.84140442686285,169.2149919789018,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,6734.852249964413,-6814.3845744730725,-311.88960239030814,0.1556379353502222,0.16724767893337825,-0.24694255232161863,10226.329945141855,0.043546684942465386,47.376909922576075,132.56824613189445,155.73709174758636,26.348801813826586,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263
17,13418689.344672335,0.0,0.0,0.0,0.0,0.0,0.0,182.3459705448899,0.9999990189954944,61.07898097530417,139.05036830334151,254.52870453556298,180.00044550882595,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,18672.680725623173,6526.7101873236825,-31071.962903838554,-0.11089397310509985,0.12530891343091768,-0.03975447371091535,35789.6054509272,0.019189651468613334,61.07898097530417,139.05036830334154,66.3713790975417,188.4738435020035,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,3590.763367653166,5676.047587478607,-7038.647006276436,-0.24933609656467118,0.21514513683790296,0.03846030318410958,8951.423396003654,0.05860235752854721,46.83263578134417,132.8632701574231,130.17062119887186,147.44202364918135,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263
18,14208024.012006005,0.0,0.0,0.0,0.0,0.0,0.0,186.17497850312984,0.9999990395718332,61.08017152908983,139.04748874084942,101.38658495258328,180.0003316843037,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,-6077.772772074866,-18331.36918059073,32269.686562204522,0.13528884465895077,-0.09589746035487791,-0.029405444578443435,35817.753686111944,0.039622635542763365,61.08017152908983,139.04748874084942,278.48487098345424,183.13857082640118,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,-7725.738746858659,5980.207590180479,1684.1010882036037,-0.10570861374364733,-0.201392576095533,0.2324838888308154,9684.347771253593,0.03921441857134112,47.139380788356085,133.80938912137626,142.6552344330618,231.56484451704497,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263
19,14997358.67933967,0.0,0.0,0.0,0.0,0.0,0.0,182.72216103080498,0.9999990217986118,61.0798764703268,139.0506251100857,309.2286567669915,179.99892135393975,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,-8568.47860235521,25741.44855915199,-25025.91962490048,-0.13503396644504934,0.0482765308355563,0.09418745959737293,35766.34224025968,0.02277093896892533,61.0798764703268,139.0506251100857,146.03259192818894,162.42919551692341,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,-2747.4639550144634,-6342.440688779779,6860.973943858913,0.26524008323470327,-0.1846002898603367,-0.07256767431145852,10400.307521154775,0.03315590356535191,47.71721094113708,133.3428946370308,113.20249398708295,354.3651680397662,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263
20,15786693.346673336,0.0,0.0,0.0,0.0,0.0,0.0,185.07467218938936,0.9999990335575578,61.077246323634675,139.05133599736502,154.1392994475184,180.00156768637163,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,20240.47087754017,-28004.48462784893,14272.887506761059,0.10324942300514206,0.008507277085294515,-0.1340940585996864,35816.358716621486,0.0348790672717868,61.077246323634675,139.05133599736504,318.31694217874286,196.94016326162162,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,7920.306850437999,-4602.401998604189,-2825.517699925707,0.06053096722235884,0.24139952180748267,-0.22633914295470817,9089.352824799324,0.03776541226782445,47.32353256986806,132.73325005959805,68.88472438973825,133.7060863416675,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263
21,16576028.014007006,0.0,0.0,0.0,0.0,0.0,0.0,184.36300632192732,0.9999990299544632,61.07947006280715,139.049143388212,3.27794557277278,179.99827038077768,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,-28756.23739072406,23590.67289237899,1863.887259142087,-0.04789935554674732,-0.06722867155746307,0.14872421495491317,35804.167256677174,0.03174537277613646,61.07947006280715,139.049143388212,202.61531506050798,159.43046790250833,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,768.6658868687421,7543.544400910087,-6190.753725506171,-0.27691967020698416,0.13294974127527134,0.11906011673106161,9346.032173697786,0.03531310100427572,47.04480760840691,133.31461295458385,95.78980369759962,204.25438530504258,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263
22,17365362.68134067,0.0,0.0,0.0,0.0,0.0,0.0,183.2896138342796,0.9999990248534806,61.08241569094598,139.05067209783283,207.78448335185752,180.0014972327438,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,30209.726420659892,-15164.589145722617,-15106.954571314043,-0.013568440676526917,0.10817000252308386,-0.13179408909150828,35771.90203132885,0.02647511742125963,61.08241569094598,139.05067209783283,7.626941281623278,201.22280946190753,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,-8367.905185475316,3504.682057720654,3965.2243913723923,-0.01135083628271155,-0.2572558527630656,0.19953156213223883,10486.169180381197,0.021795841320197726,47.29067900547192,133.31865532154086,49.67330881096316,344.0844064605233,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263
23,18154697.34867434,0.0,0.0,0.0,0.0,0.0,0.0,185.89562326930096,0.9999990379536511,61.08022326363459,139.05006309935047,56.33708760125055,179.99908983806412,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,-25626.670923788217,2226.5862885598012,27356.644145386526,0.07574632283187226,-0.12611087499802903,0.0825464146816329,35820.7099328852,0.03835134117233708,61.08022326363459,139.05006309935047,244.59548533734693,171.0919160944381,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,175.90781866076418,-7849.623181244307,5684.6786411624535,0.281442650742193,-0.09548509623405096,-0.14951652165821538,9359.812950410593,0.026571424221393886,46.91407545959501,133.0892839202157,343.4025155328349,144.0395816231881,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263
24,18944032.016008005,0.0,0.0,0.0,0.0,0.0,0.0,182.29547721525307,0.9999990187996785,61.07959422902578,139.04582836305525,262.3179360172809,180.0001917414004,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,15284.993089717225,10101.84850975707,-31942.200805533364,-0.1215524586660516,0.12008796969078325,-0.019950142162465052,35786.35567379724,0.01883617502025591,61.07959422902578,139.04582836305525,78.75065341904148,183.70350149127592,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,8030.774628064754,-1782.138517952503,-4954.453693703792,-0.043023936295603644,0.28265919793599265,-0.17618599607396834,9057.915620324677,0.033539002459215136,46.768285560954055,134.0012524050241,19.53580252636545,205.0267971184118,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263
25,19733366.68334167,0.0,0.0,0.0,0.0,0.0,0.0,186.0997894035126,0.99999903954695,61.080937552057534,139.04688526058726,108.85939917063902,180.0005604433918,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,-2097.9155782298762,-20956.854196621764,31138.046786119543,0.13768473039699247,-0.08426503139640279,-0.04815411321100569,35804.412897098206,0.039691915955500555,61.080937552057534,139.04688526058726,283.96102679215727,185.29858382492404,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,-2166.0522507865203,8429.021624994244,-4573.869923125559,-0.26954499480130756,0.0359608699651682,0.18352739847317784,10384.942028347199,0.022601870926786553,47.47868352126684,134.15471176559925,318.7830369864027,0.4570009935944684,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263
26,20522701.350675333,0.0,0.0,0.0,0.0,0.0,0.0,182.90728470728092,0.9999990224286626,61.07877509739608,139.0499061230585,316.97575804367415,179.99876915127783,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,-12410.490283595824,26910.900963026914,-22065.41814105091,-0.12850418399040553,0.031842359894742614,0.10890583999068007,35780.983533297025,0.023652431873992467,61.07877509739608,139.0499061230585,155.4871914804915,160.61335270166148,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263,-8000.349800153527,612.3443031700572,5770.6677175391005,0.08537186330401231,-0.2808730397017595,0.14236356622812307,9694.044586029213,0.029674024468479266,47.449381212293716,133.27984480473933,277.8123955888705,135.03793602955167,0.0,0.0,0.0,0.0,inf,38576.324394196854,44416.16588100733,32597.689798333933,-0.47360813387678263
