,Times,X_Pos_Eris,Y_Pos_Eris,Z_Pos_Eris,X_Vel_Eris,Y_Vel_Eris,Z_Vel_Eris,semimajor_axis_Eris,eccentricity_Eris,inclination_Eris,longitude_ascending_Eris,argument_periapse_Eris,mean_anomaly_Eris,precession_Eris,obliquity_Eris,longitude_Eris,spin_orbit_angle_Eris,spin_period_Eris,Lx_Eris,Ly_Eris,Lz_Eris,E_Eris,X_Pos_Dysnomia,Y_Pos_Dysnomia,Z_Pos_Dysnomia,X_Vel_Dysnomia,Y_Vel_Dysnomia,Z_Vel_Dysnomia,semimajor_axis_Dysnomia,eccentricity_Dysnomia,inclination_Dysnomia,longitude_ascending_Dysnomia,argument_periapse_Dysnomia,mean_anomaly_Dysnomia,precession_Dysnomia,obliquity_Dysnomia,longitude_Dysnomia,spin_orbit_angle_Dysnomia,spin_period_Dysnomia,Lx_Dysnomia,Ly_Dysnomia,Lz_Dysnomia,E_Dysnomia,X_Pos_Hercules,Y_Pos_Hercules,Z_Pos_Hercules,X_Vel_Hercules,Y_Vel_Hercules,Z_Vel_Hercules,semimajor_axis_Hercules,eccentricity_Hercules,inclination_Hercules,longitude_ascending_Hercules,argument_periapse_Hercules,mean_anomaly_Hercules,precession_Hercules,obliquity_Hercules,longitude_Hercules,spin_orbit_angle_Hercules,spin_period_Hercules,Lx_Hercules,Ly_Hercules,Lz_Hercules,E_Hercules,Lx_totHercules,Ly_totHercules,Lz_totHercules
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302.2763314488586,0.9999958001228136,62.09716583627863,139.16915660609644,338.26265556924636,179.99865392452202,139.16915660609644,62.09716583627863,-159.47623086011447,0.0,349.0658503988659,2773.1038491143618,3210.589163406722,2281.837920908558,-0.5434202879038766,-22056.814003764386,27629.814965929287,-12245.716384338586,-0.09680902041447437,-0.014307152554200092,0.13997508775338507,34993.77890446739,0.052065937694637736,62.09716583627863,139.16915660609644,162.49508862616972,175.30946695283689,139.16915660609644,62.09716583627863,-159.47623086011447,0.0,349.0658503988659,63220.84056220541,73160.88298976068,51167.442687194685,-0.2608777025370276,-1180.2662562561607,14213.578148914958,-6320.610129546674,-0.2169417851721206,0.004931630736427743,0.10298697630442963,12353.999999999989,0.243000000000001,33.95920851740388,134.66227058959737,114.33086322938,210.0463276949598,134.66227058959737,33.95920851740389,114.33086322938013,0.5344099838307178,349.0658503988659,926.8707431301114,916.0077878918481,1934.9465160145019,-0.027178291981993973,66920.81515444988,77287.47994105925,55384.22712411775
1,1296.648324162081,0.0,0.0,0.0,0.0,0.0,0.0,302.2835404145751,0.9999958001749498,62.096852827925865,139.16929661102955,338.601711077596,179.9986697233681,0.0,0.0,0.0,0.0,inf,1088.313220477792,1261.305945675319,918.3297716966576,-0.5507752362105615,-22181.95179943385,27610.775380772164,-12064.002550558815,-0.09620773376965465,-0.0150601420509813,0.1403064553111027,34994.209849326806,0.0520743646677396,62.09685282792585,139.16929661102955,162.7836751506296,175.3653113009179,0.0,0.0,0.0,0.0,inf,63218.33457259745,73157.90767314419,51165.24206912371,-0.2608908993366452,-1461.2711607626825,14216.576344795287,-6185.572767382251,-0.21647324486313688,-0.00031188498005899664,0.10529352727016,12344.790172364123,0.24294449820675387,33.965407751944355,134.65078081528878,114.7688138586404,211.17761332495056,0.0,0.0,0.0,0.0,inf,926.8358084513513,915.6059416283983,1934.0385639286121,-0.02718141478658898,65233.4836015266,75334.81956044791,54017.61040474898
2,2593.296648324162,0.0,0.0,0.0,0.0,0.0,0.0,302.29066382256025,0.9999958002274277,62.0965438463778,139.16943242862965,338.94075437388227,179.998685651273,0.0,0.0,0.0,0.0,inf,1088.308236078543,1261.7313026716586,919.31957836899,-0.550844875517632,-22306.307720816563,27590.759789633332,-11881.862275361407,-0.09560303107014007,-0.015812577176598723,0.14063284545754604,34994.628359343915,0.05208288251144327,62.096543846377784,139.16943242862968,163.0718559574674,175.42159309641045,0.0,0.0,0.0,0.0,inf,63218.33543820128,73157.83392104694,51165.070441320335,-0.2608932434665307,-1741.5994995313597,14212.757151109623,-6047.5693104396405,-0.21589805050913927,-0.005583597352869978,0.10756182716630587,12335.531369558958,0.24284529970188928,33.97166600835922,134.6396510751349,115.21044709504909,212.3041105922442,0.0,0.0,0.0,0.0,inf,926.8399272466838,915.2543367292149,1933.220385059497,-0.027184225970607333,65233.4836015265,75334.81956044781,54017.61040474882
3,3889.9449724862434,0.0,0.0,0.0,0.0,0.0,0.0,302.29770101065435,0.9999958002802389,62.09623897589429,139.16956409557545,339.2797855727334,179.9987017087694,0.0,0.0,0.0,0.0,inf,1088.2984813540295,1262.1396186478123,920.2931932842428,-0.5509187062963308,-22429.87735204958,27569.768928286427,-11699.30201989955,-0.09499493324861528,-0.016564431787638646,0.14095424710854956,34995.03442432008,0.052091490086397005,62.09623897589427,139.16956409557545,163.35962999661237,175.47831369619334,0.0,0.0,0.0,0.0,inf,63218.33716270472,73157.76179433495,51164.898451260626,-0.26089557204763036,-2021.1122960692378,14202.084692899605,-5906.650014680966,-0.21521514158858818,-0.010882442146201312,0.10979085580289158,12326.221282796194,0.24270178133429912,33.97797973506106,134.62887893174644,115.65571671906646,213.42585182946306,0.0,0.0,0.0,0.0,inf,926.8479574677524,914.9181474650563,1932.4187602039349,-0.027186946664834684,65233.48360152651,75334.81956044781,54017.610404748804
4,5186.593296648324,0.0,0.0,0.0,0.0,0.0,0.0,302.3046512788273,0.9999958003333754,62.09593830081577,139.16969164977962,339.61880478968135,179.99871789638962,0.0,0.0,0.0,0.0,inf,1088.28390634568,1262.530806073283,921.2501593031284,-0.5509967484619819,-22552.656304487475,27547.80356640578,-11516.328259608617,-0.09438346135381422,-0.017315679737300957,0.1412706493186416,34995.428026849746,0.05210018648964307,62.09593830081574,139.16969164977962,163.64699642875365,175.53547422247266,0.0,0.0,0.0,0.0,inf,63218.339784418415,73157.69146630641,51164.72640060942,-0.2608978792548994,-2299.6691756779733,14184.52449848218,-5762.866480999058,-0.21442342202916256,-0.016207318625652684,0.11197955867998345,12316.857797609144,0.2425133021260955,33.98434552386448,134.61846186740206,116.10457492369063,214.5428720106937,0.0,0.0,0.0,0.0,inf,926.8599107623319,914.5972880680491,1931.6338448360902,-0.027189576802365407,65233.48360152642,75334.81956044774,54017.61040474864
5,6483.241620810405,0.0,0.0,0.0,0.0,0.0,0.0,302.31151386641,0.9999958003868294,62.095641905900564,139.16981513024984,339.95781214119194,179.99873421448999,0.0,0.0,0.0,0.0,inf,1088.2644515167,1262.9047686581557,922.1899983519749,-0.5510790225964594,-22674.64021685315,27524.864507572798,-11332.94748402728,-0.0937686365510726,-0.018066294872255858,0.14158204127958474,34995.80914161969,0.052108971077652465,62.095641905900564,139.16981513024984,163.93395464560083,175.5930755402571,0.0,0.0,0.0,0.0,inf,63218.3433419137,73157.62311112018,51164.5546046636,-0.26090015903431785,-2577.128319575521,14160.043548761112,-5616.271700553656,-0.21352176055867222,-0.021557086477885158,0.11412684567706623,12307.439013490239,0.24227920276088064,33.99076011013295,134.6083972981331,116.55697164068899,215.655209496308,0.0,0.0,0.0,0.0,inf,926.8758080960306,914.2916806693742,1930.8658017330536,-0.02719211625287136,65233.48360152643,75334.81956044771,54017.61040474863
6,7779.889944972487,0.0,0.0,0.0,0.0,0.0,0.0,302.3182881763444,0.9999958004405967,62.09534987671691,139.16993457694034,340.2968077446938,179.9987506634623,0.0,0.0,0.0,0.0,inf,1088.2400475033846,1263.261401233494,923.1122107036599,-0.5511655499014902,-22795.824755389378,27500.952589286597,-11149.166196620525,-0.093150480122799,-0.01881625102930299,0.14188841231887803,34996.17773463146,0.0521178434916788,62.09534987671691,139.16993457694036,164.22050429029593,175.65111823466015,0.0,0.0,0.0,0.0,inf,63218.34787389721,73157.55690309282,51164.38339175075,-0.26090240511476565,-2853.346419531457,14128.610330602738,-5466.920101814388,-0.2125089911503517,-0.026930562620769486,0.1162315897322275,12297.963265690498,0.24199880508254326,33.997220372108224,134.59868258876787,117.01285381579702,216.76290682754365,0.0,0.0,0.0,0.0,inf,926.8956801257691,914.0012561213265,1930.114802294056,-0.027194564816308667,65233.483601526365,75334.81956044764,54017.61040474846
7,9076.538269134568,0.0,0.0,0.0,0.0,0.0,0.0,302.3249734232514,0.9999958004946714,62.09506230009397,139.1700500305948,340.6357917186068,179.99876724348698,0.0,0.0,0.0,0.0,inf,1088.2106148498397,1263.6005896319375,924.0162742439957,-0.5512563521483579,-22916.205614010833,27476.06868297905,-10964.990914604643,-0.09252901346884433,-0.019565522031836823,0.14218975189822924,34996.533762343905,0.0521268036854977,62.09506230009397,139.1700500305948,164.50664527783374,175.70960258818863,0.0,0.0,0.0,0.0,inf,63218.35341906715,73157.4930159318,51164.213102475165,-0.2609046110227582,-3128.1786331476255,14090.194894422119,-5314.86759932155,-0.21138391357187128,-0.03232651789841408,0.11829262551254498,12288.429149329697,0.2416714116039729,34.00372332929725,134.58931506889064,117.47216462710023,217.86601157564587,0.0,0.0,0.0,0.0,inf,926.9195676093602,913.7259548838956,1929.3810280292723,-0.02719692221593633,65233.48360152635,75334.81956044764,54017.61040474843
8,10373.186593296648,0.0,0.0,0.0,0.0,0.0,0.0,302.3315689280583,0.9999958005490509,62.094779264635974,139.1701615325814,340.9747641823671,179.9987839546743,0.0,0.0,0.0,0.0,inf,1088.176063725813,1263.9222105687193,924.9016437240374,-0.5513514516237195,-23035.778514456542,27450.213694034584,-10780.42816877421,-0.09190425810674968,-0.020314081686125328,0.14248604961200434,34996.87717073378,0.052135851955587974,62.094779264635974,139.1701615325814,164.7923778153337,175.76852855819124,0.0,0.0,0.0,0.0,inf,63218.360015950486,73157.43162190639,51164.04408880208,-0.260906770100222,-3401.47853992092,14044.768916131829,-5160.171644176656,-0.21014529404699472,-0.03774367365589726,0.12030874807708337,12278.835545887221,0.24129630503395474,34.01026613979039,134.58029204964234,117.93484264076076,218.96457725061472,0.0,0.0,0.0,0.0,inf,926.9475218499654,913.4657279724297,1928.6646722221528,-0.027199188090712874,65233.48360152626,75334.81956044755,54017.61040474827
9,11669.834917458731,0.0,0.0,0.0,0.0,0.0,0.0,302.3380740042405,0.9999958006037338,62.0945008613028,139.17026912472124,341.3137252564498,179.99880079709905,0.0,0.0,0.0,0.0,inf,1088.1362936274945,1264.2261315235805,925.7677499991524,-0.5514508710712172,-23154.539206442587,27423.388561814878,-10595.484503331085,-0.09127623567185174,-0.02106190377741167,0.1427772951856642,34997.20789427297,0.05214498897377572,62.0945008613028,139.17026912472124,165.07770242199112,175.82789575466055,0.0,0.0,0.0,0.0,inf,63218.367702720316,73157.3728909577,51163.87671297193,-0.2609088755254705,-3673.098098244595,13992.305763613282,-5002.8912762694945,-0.2087918660406251,-0.04318069818800153,0.12227871153452456,12269.1816522055,0.24087274782462412,34.01684609638302,134.57161084126133,118.40082089756436,220.05866427494638,0.0,0.0,0.0,0.0,inf,926.97960517842,913.2205379662216,1927.9659417771659,-0.027201361986976667,65233.48360152623,75334.8195604475,54017.61040474825
