,Times,X_Pos_Prim,Y_Pos_Prim,Z_Pos_Prim,X_Vel_Prim,Y_Vel_Prim,Z_Vel_Prim,semimajor_axis_Prim,eccentricity_Prim,inclination_Prim,longitude_ascending_Prim,argument_periapse_Prim,mean_anomaly_Prim,precession_Prim,obliquity_Prim,longitude_Prim,spin_orbit_angle_Prim,spin_period_Prim,Lx_Prim,Ly_Prim,Lz_Prim,E_Prim,X_Pos_Secondary,Y_Pos_Secondary,Z_Pos_Secondary,X_Vel_Secondary,Y_Vel_Secondary,Z_Vel_Secondary,semimajor_axis_Secondary,eccentricity_Secondary,inclination_Secondary,longitude_ascending_Secondary,argument_periapse_Secondary,mean_anomaly_Secondary,precession_Secondary,obliquity_Secondary,longitude_Secondary,spin_orbit_angle_Secondary,spin_period_Secondary,Lx_Secondary,Ly_Secondary,Lz_Secondary,E_Secondary,Lx_totSecondary,Ly_totSecondary,Lz_totSecondary
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4227.396600395058,0.9599323194564507,55.024059151168125,42.518968793540346,278.46630357879525,189.13348759033735,0.0,0.0,0.0,0.0,10.266642658790174,0.04985803519859612,-0.054374345962550516,0.06875402676530476,1.445863252179357e-06,11987.995749417481,-7436.976624418554,-19416.380304932365,0.000660587901116274,0.001028377640555917,0.0004452967178222288,9237.147843204764,0.7281832071200903,55.024059151168125,42.518968793540346,93.07765350516816,206.12856610735375,0.0,0.0,0.0,0.0,1.0266642658790175,0.09480016255038294,-0.10338748439019295,0.1882966710463766,7.663148330735438e-05,0.14465819774897906,-0.15776183035274347,0.25705069781168133
1,36.03603603603604,0.0,0.0,0.0,0.0,0.0,0.0,4227.394429218598,0.9599322984483388,55.02405915116812,42.518968793540374,278.46641128240844,189.13348649688172,57.29577951308234,57.295779513082316,57.64678068487419,12.469736449469535,10.266642658790174,0.06199729158648442,-0.06216887285214731,0.060872939824357514,1.4458632474014843e-06,11988.01955436524,-7436.939565751411,-19416.364258168724,0.0006605866995333433,0.0010283783859776888,0.0004452986639655893,9237.143758462104,0.7281830644862912,55.0240591511681,42.518968793540374,93.07775929481099,206.12856474481669,57.295779513082316,57.2957795130823,60.805791231000896,12.469736449469506,1.0266642658790175,0.15864387926874357,-0.14438106346885543,0.14684784864629757,7.663148330484155e-05,0.220641170855228,-0.20654993632100274,0.2077207884706551
2,72.07207207207206,0.0,0.0,0.0,0.0,0.0,0.0,4227.392258041803,0.9599322774402016,55.0240591511681,42.518968793540424,278.46651898613686,189.13348540339396,57.29577951308232,57.295779513082316,57.99778185666604,12.469736449469506,10.266642658790174,0.06199729158648439,-0.062168872852147346,0.06087293982435753,1.4458632426236054e-06,11988.0433592697,-7436.902507057404,-19416.34821133496,0.0006605854979461377,0.001028379131396918,0.00044530061011040044,9237.139673718215,0.7281829218522948,55.02405915116811,42.51896879354041,93.07786508458501,206.12856338218944,57.29577951308232,57.295779513082294,64.31580294891963,12.469736449469444,1.0266642658790175,0.15864387926874363,-0.1443810634688554,0.1468478486462976,7.663148330232875e-05,0.22064117085522802,-0.20654993632100274,0.20772078847065512
3,108.10810810810813,0.0,0.0,0.0,0.0,0.0,0.0,4227.390086864623,0.9599322564320386,55.0240591511681,42.51896879354045,278.4666266899805,189.1334843098734,57.29577951308234,57.2957795130823,58.348783028457895,12.469736449469417,10.266642658790174,0.061997291586484385,-0.062168872852147394,0.06087293982435754,1.4458632378457213e-06,11988.067164130862,-7436.865448336535,-19416.33216443106,0.0006605842963546573,0.001028379876813604,0.0004453025562566621,9237.1355889731,0.7281827792181016,55.0240591511681,42.51896879354045,93.07797087449023,206.12856201947199,57.295779513082316,57.295779513082294,67.82581466683835,12.469736449469444,1.0266642658790175,0.1586438792687436,-0.14438106346885535,0.1468478486462976,7.663148329981592e-05,0.220641170855228,-0.20654993632100274,0.20772078847065514
4,144.14414414414415,0.0,0.0,0.0,0.0,0.0,0.0,4227.387915687149,0.9599322354238508,55.024059151168096,42.51896879354049,278.46673439393936,189.1334832163203,57.29577951308232,57.2957795130823,58.69978420024976,12.469736449469359,10.266642658790174,0.06199729158648437,-0.062168872852147436,0.06087293982435754,1.4458632330678314e-06,11988.09096894872,-7436.828389588805,-19416.31611745703,0.0006605830947589023,0.0010283806222277476,0.0004453045024043745,9237.131504226763,0.7281826365837116,55.02405915116809,42.51896879354049,93.07807666452658,206.1285606566644,57.295779513082316,57.29577951308229,71.33582638475708,12.469736449469359,1.0266642658790175,0.15864387926874368,-0.14438106346885532,0.14684784864629763,7.663148329730309e-05,0.22064117085522805,-0.20654993632100277,0.20772078847065517
5,180.18018018018017,0.0,0.0,0.0,0.0,0.0,0.0,4227.385744509305,0.9599322144156373,55.024059151168096,42.51896879354054,278.4668420980134,189.13348212273436,57.29577951308232,57.295779513082294,59.05078537204161,12.469736449469359,10.266642658790174,0.06199729158648436,-0.06216887285214747,0.060872939824357555,1.445863228289936e-06,11988.114773723279,-7436.791330814213,-19416.300070412868,0.0006605818931588725,0.001028381367639348,0.0004453064485535374,9237.1274194792,0.7281824939491248,55.024059151168096,42.51896879354054,93.07818245469413,206.1285592937665,57.295779513082316,57.295779513082294,74.8458381026758,12.469736449469417,1.0266642658790175,0.15864387926874363,-0.14438106346885526,0.1468478486462976,7.663148329479027e-05,0.220641170855228,-0.20654993632100274,0.20772078847065517
6,216.21621621621625,0.0,0.0,0.0,0.0,0.0,0.0,4227.383573331157,0.9599321934073988,55.024059151168075,42.51896879354057,278.4669498022027,189.1334810291163,57.29577951308232,57.29577951308229,59.40178654383346,12.4697364494693,10.266642658790174,0.061997291586484336,-0.0621688728521475,0.060872939824357555,1.4458632235120347e-06,11988.138578454535,-7436.754272012759,-19416.284023298576,0.0006605806915545681,0.0010283821130484057,0.0004453083947041508,9237.123334730413,0.7281823513143412,55.024059151168075,42.51896879354057,93.07828824499288,206.1285579307785,57.29577951308232,57.295779513082266,78.35584982059454,12.469736449469359,1.0266642658790175,0.15864387926874368,-0.14438106346885524,0.1468478486462976,7.663148329227743e-05,0.22064117085522802,-0.20654993632100274,0.20772078847065517
7,252.25225225225228,0.0,0.0,0.0,0.0,0.0,0.0,4227.381402152634,0.9599321723991346,55.02405915116807,42.518968793540616,278.4670575065072,189.13347993546574,57.29577951308232,57.29577951308229,59.75278771562531,12.4697364494693,10.266642658790174,0.061997291586484315,-0.06216887285214754,0.060872939824357555,1.4458632187341279e-06,11988.162383142488,-7436.717213184444,-19416.26797611415,0.0006605794899459888,0.0010283828584549206,0.0004453103408562149,9237.1192499804,0.7281822086793607,55.02405915116807,42.51896879354061,93.0783940354228,206.12855656770014,57.295779513082316,57.29577951308225,81.86586153851327,12.469736449469268,1.0266642658790175,0.15864387926874374,-0.1443810634688552,0.14684784864629763,7.66314832897646e-05,0.22064117085522805,-0.20654993632100274,0.20772078847065517
8,288.2882882882883,0.0,0.0,0.0,0.0,0.0,0.0,4227.379230973786,0.9599321513908453,55.02405915116807,42.51896879354065,278.46716521092696,189.13347884178188,57.29577951308234,57.29577951308226,60.103788887417174,12.46973644946921,10.266642658790174,0.06199729158648429,-0.062168872852147575,0.060872939824357555,1.4458632139562153e-06,11988.186187787142,-7436.680154329266,-19416.251928859594,0.0006605782883331349,0.0010283836038588927,0.0004453122870097296,9237.115165229163,0.7281820660441832,55.02405915116807,42.518968793540665,93.0784998259839,206.1285552045317,57.295779513082316,57.29577951308223,85.375873256432,12.46973644946921,1.0266642658790175,0.15864387926874376,-0.14438106346885515,0.14684784864629763,7.663148328725176e-05,0.22064117085522805,-0.20654993632100271,0.20772078847065517
9,324.3243243243243,0.0,0.0,0.0,0.0,0.0,0.0,4227.377059794611,0.9599321303825308,55.02405915116807,42.5189687935407,278.4672729154619,189.13347774806627,57.29577951308232,57.295779513082245,60.45479005920903,12.469736449469242,10.266642658790174,0.06199729158648429,-0.062168872852147616,0.060872939824357576,1.445863209178297e-06,11988.209992388496,-7436.643095447227,-19416.235881534907,0.0006605770867160062,0.0010283843492603219,0.00044531423316469473,9237.111080476698,0.7281819234088088,55.02405915116807,42.51896879354069,93.07860561667621,206.12855384127297,57.29577951308231,57.295779513082216,88.88588497435074,12.46973644946921,1.0266642658790175,0.15864387926874376,-0.14438106346885513,0.1468478486462976,7.663148328473892e-05,0.22064117085522805,-0.20654993632100274,0.20772078847065517
