,Unnamed: 0,kboTIME,x,y,z
0,0,2453953.503148476,3431774656.7697353,5877577783.665848,514163126.0907618
1,1,2454306.3154222,3346626566.695778,5971050169.209864,521241485.53183436
2,2,2454320.1671758783,3314953070.598966,5952011871.815784,521516448.8773317
3,3,2454380.137524569,3257639989.868234,5822974251.183188,522699353.97813535
4,4,2454416.627913616,3295610511.036563,5751877043.525492,523413413.5632863
5,5,2454672.53333648,3229094051.625203,6044396400.939345,528366285.3534423
6,6,2455176.6344448347,3122311002.5719323,5870565146.3157425,537815874.1997173
7,7,2455411.8438801877,2973720363.195049,6174474781.56871,542071337.8369837
8,8,2458884.619859296,1997700930.0873296,6486994865.634501,593845202.6249943
