,time,dist,RA-Primary,DEC-Primary,Delta-RA,Delta-RA-err,Delta-DEC,Delta-DEC-err
0,2454779.45976,47.06077,7.2909440000000005,24.48583,0.5404800000000001,0.00305,0.21495999999999998,0.00231
1,2456029.76905,47.504129999999996,7.393617,24.546529999999997,-0.20554,0.01025,0.21393,0.014669999999999999
2,2456238.09909,47.04377,7.6053690000000005,24.1705,0.73134,0.01126,0.12065,0.01142
3,2457117.83043,47.21099,7.625133,24.30425,-0.029539999999999997,0.0038399999999999997,0.3368,0.00148
4,2458097.06574,46.47696,7.9738809999999996,23.67558,0.78493,0.003,0.0909,0.00381
