name,designation,period,period_err,a,a_err,e,e_err,i,i_err,long_epoch,long_epoch_err,lan,lan_err,pomega,pomega_err,mass_tot,mass_tot_err,diam_1,diam_2,epoch_jd
Borasisi and Pabu (66652),1999 RZ253,46.289,0.002,4530,10,0.470,0.002,54.3,0.3,214.5,0.5,70.4,0.4,238.8,0.6,3.44,0.03,126,108,2451900.0
