,mean,stddev
epoch,2451900.0,
period_1,46.289,0.002
sma_2,4530.0,10.0
ecc_2,0.47,0.002
inc_2,54.3,0.3
long_epoch_2,214.5,0.5
lan_2,70.4,0.4
pomega_2,238.8,0.6
mass_tot,3.44e+18,3e+16
diam_1,126.0,
diam_2,108.0,
