name,designation,period,period_err,a,a_err,e,e_err,i,i_err,long_epoch,long_epoch_err,lan,lan_err,pomega,pomega_err,mass_tot,mass_tot_err,diam_1,diam_2,epoch_jd
Typhon and Echidna(42355),2002 CR46,18.982,0.001,1580,20,0.507,0.009,42,2,11,1,254,2,354,1,0.87,0.03,162,89,2454000.0
