,time,dist,RA-Primary,DEC-Primary,Delta-RA,Delta-RA-err,Delta-DEC,Delta-DEC-err
65,2455359.87825,43.90862,21.389142,-16.40311,1.77338,0.02387,0.00925,0.02387
66,2455359.88202,43.908570000000005,21.389139,-16.40312,1.77098,0.0279,0.00828,0.0279
67,2455359.88625,43.9085,21.389139,-16.403129999999997,1.7618,0.027160000000000004,0.00244,0.027160000000000004
68,2455417.7247,43.4607,21.330986,-16.70056,1.6437700000000002,0.013269999999999999,-0.13499,0.013269999999999999
69,2455417.7289299998,43.4607,21.330981,-16.70059,1.62204,0.026539999999999998,-0.15359,0.026539999999999998
70,2455417.73248,43.4607,21.330975,-16.70061,1.6332200000000001,0.02418,-0.12245999999999999,0.02418
71,2455417.73648,43.4607,21.330969,-16.70063,1.6444400000000001,0.00992,-0.12779000000000001,0.00992
72,2455417.7403700002,43.4607,21.330967,-16.70065,1.6512799999999999,0.017480000000000002,-0.09661,0.017480000000000002
73,2455417.74299,43.4607,21.330961,-16.700670000000002,1.65231,0.01426,-0.13357,0.01426
74,2455417.7456,43.4607,21.330958,-16.700689999999998,1.65136,0.0129,-0.13163,0.0129
75,2455417.74822,43.4607,21.330956,-16.7007,1.6524299999999998,0.01463,-0.12830999999999998,0.01463
76,2455417.75083,43.4607,21.330953,-16.70072,1.63333,0.015130000000000001,-0.14992,0.015130000000000001
77,2455417.7535599996,43.4607,21.33095,-16.70073,1.6330200000000001,0.01035,-0.13262000000000002,0.01035
78,2455440.8009900004,43.53745,21.302836,-16.83415,1.6205200000000002,0.02058,-0.17922000000000002,0.02058
79,2455440.80574,43.537490000000005,21.302833,-16.83417,1.5969200000000001,0.03075,-0.15575999999999998,0.03075
80,2455440.8105,43.53752,21.302828,-16.8342,1.59881,0.03174,-0.21043,0.03174
81,2455440.81527,43.53755,21.302822,-16.834229999999998,1.5883200000000002,0.02765,-0.17651,0.02765
82,2455440.82001,43.53758,21.302817,-16.83425,1.56971,0.031810000000000005,-0.1852,0.031810000000000005
83,2455440.8247599998,43.53761,21.302811,-16.83428,1.5872899999999999,0.02306,-0.20519,0.02306
84,2455445.7294900003,43.57323,21.297303,-16.85988,1.57199,0.016059999999999998,-0.19054000000000001,0.016059999999999998
85,2455445.73372,43.57326,21.2973,-16.8599,1.5456,0.0274,-0.2001,0.0274
86,2455445.7375,43.57329,21.297294,-16.859920000000002,1.56635,0.020030000000000003,-0.1947,0.020030000000000003
87,2455445.74174,43.57333,21.297289000000003,-16.859939999999998,1.56541,0.01426,-0.19003,0.01426
88,2458013.02178,43.676120000000004,21.862939,-14.830329999999998,-3.5418,0.001,0.46879,0.00244
