,mean,stddev
mass_1,6.181457237334592e+20,2e+18
mass_2,1.6854276266540794e+19,0.0
sma_2,9000.0,45.0
ecc_2,0.0009,0.0025
aop_2,257.8505175970156,100.0
inc_2,90.51047227944484,0.4
lan_2,50.94094634643741,0.6
mea_2,218.5,0.8
lat_offset,0.0,0.005
long_offset,0.0,0.005
