,mean,stddev
mass_1,1.64e22,0.01e20
mass_2,0,1.0e+20
sma_2,10000,1000
ecc_2,0.0,0.001
aop_2,0.0,5
inc_2,0.00,90
lan_2,0.0,90
mea_2,0.0,90
mass_3,3.98e+21,1.0e+18
sma_3,37273,100
ecc_3,0.009,0.001
aop_3,225.0,10
inc_3,60.250,10
lan_3,139.,10
mea_3,112.0,10
j2r2_1,78000.0,1000.0
c22r2_1,800.0,100.0
spaop_1,18,10
spinc_1,56.5,2
splan_1,132.0,5
sprate_1,5e-6,5.0e-5
lat_offset,-0.005,0.001
long_offset,0.001,0.001
