,mean,stddev
epoch,2455000.0,
period_1,1422,2
sma_2,31600,600
ecc_2,0.9179999999999999,0.002
inc_2,121.2,0.8
long_epoch_2,182,1
lan_2,127.0,0.8
pomega_2,308,1
mass_tot,1.24,0.07
diam_1,100,
diam_2,82,
