name,designation,period,period_err,a,a_err,e,e_err,i,i_err,long_epoch,long_epoch_err,lan,lan_err,pomega,pomega_err,mass_tot,mass_tot_err,diam_1,diam_2,epoch_jd
,2006 CH69,1422,2,31600,600,0.918,0.002,121.2,0.8,182,1,127.0,0.8,308,1,1.24,0.07,100,82,2455000.0
