,mean,stddev
mass_1,4.006e+21,4e+18
mass_2,1.85e+19,1.0e+18
sma_2,49610,50
ecc_2,0.05,0.0078
aop_2,120,2
inc_2,127.375,0.064
lan_2,207.075,0.05
mea_2,185.0,2
mass_3,1.0e+17,1.0e+17
sma_3,25375,50
ecc_3,0.249,0.015
aop_3,180.0,1.0
inc_3,112.9,0.05
lan_3,205.3,0.05
mea_3,178.0,0.5
j2r2_1,110000.0,7000.0
spinc_1,129.6,0.5
splan_1,205.5,1.0
j2r2_2,10000.0,5000.0
spinc_2,129.6,0.5
splan_2,205.5,1.0
lat_offset,0.0,0.0025
long_offset,0.0,0.0025
