,Unnamed: 0,kboTIME,x,y,z
0,0,2452551.8814311256,4207350194.052759,-3720985229.448284,-84388862.30007672
1,1,2453575.993225381,4527508520.320904,-3222608526.379013,-112986653.20879269
2,2,2454287.2555502467,4733883936.666769,-2956171771.5762115,-132497327.75877632
3,3,2454288.725959801,4730603231.519089,-2956552937.5349464,-132540123.30556704
4,4,2454294.16415501,4718660508.414568,-2958767735.1016145,-132685448.72738208
5,5,2454314.210898831,4679231019.101293,-2976833858.5613933,-133229610.1585957
6,6,2454336.6786136082,4648073461.930908,-3012631195.254257,-133843333.07944465
7,7,2456145.787124513,5022729210.661803,-2307714743.7463684,-181642393.19520035
8,8,2456590.514308352,5073562884.167843,-2323173087.857305,-192913030.3415624
9,9,2457270.7856765,5154798868.639824,-1932705926.8304832,-209758422.50927243
