,time,Lat_Prim,Long_Prim,DeltaLat_Dysnomia,DeltaLong_Dysnomia,DeltaLat_Dysnomia_err,DeltaLong_Dysnomia_err,DeltaLat_Hercules,DeltaLong_Hercules,DeltaLat_Hercules_err,DeltaLong_Hercules_err
0,2453623.460350036,-14.504220375159814,20.43355284033596,0.34565539971531356,0.028454617689932384,0.008,0.008,-0.07261045858520232,-0.07409835548920245,0.008,0.008
1,2453707.380416155,-14.460551134367993,20.483271836708983,0.08497238969863523,-0.47334484166384766,0.006,0.006,-0.05858816915618789,-0.07638033713322914,0.006,0.006
2,2453967.560622394,-14.324983819190296,20.63742106821475,-0.32277211248154003,0.42967331809829623,0.01,0.01,0.028877613191239323,0.039945919453179816,0.01,0.01
3,2453968.5306231664,-14.324475995467159,20.637997952405428,-0.22791052380493979,0.48824292425362686,0.04,0.04,-0.0908304082383156,-0.12909981048414895,0.04,0.04
4,2453977.520630329,-14.319796198554185,20.643323938688763,-0.00236745476901995,-0.43826813981461,0.03,0.03,0.05509144844253718,-0.15245235240662147,0.03,0.03
5,2453977.81063056,-14.31963493405511,20.64349073367353,-0.01433600583373059,-0.4418460568756339,0.001,0.001,-0.019606535336731228,-0.10567219188500623,0.001,0.001
6,2453978.440631062,-14.319308744165339,20.64387016610958,-0.09479482269651172,-0.3672813434263403,0.01,0.01,-0.07844972583777622,0.05736099016279833,0.01,0.01
7,2454325.025989362,-14.138278783876453,20.84939210039251,0.2597807433658557,-0.46476510524538567,0.00415,0.00415,0.0147766243460967,0.06606700878152426,0.00415,0.00415
8,2457051.1111994446,-12.702624830327133,22.475053133953534,0.3607389986833713,0.041933655397101414,0.0022600000000000003,0.0022600000000000003,-0.17378042343372146,0.024021528779214717,0.0022600000000000003,0.0022600000000000003
9,2457051.181019521,-12.702589370390315,22.475100549213447,0.3636436314627483,0.03140539724966619,0.0022600000000000003,0.0022600000000000003,-0.1769254680164528,0.04634909409161745,0.0022600000000000003,0.0022600000000000003
10,2457054.361342977,-12.700907405681868,22.476983014597558,0.27335695013336014,-0.45688080561554995,0.0022600000000000003,0.0022600000000000003,-0.16770252592492474,0.06637445931891507,0.0022600000000000003,0.0022600000000000003
11,2457054.432083054,-12.700868270168758,22.477020912555666,0.26537802834270235,-0.45832840181065604,0.0022600000000000003,0.0022600000000000003,-0.16873489350021598,0.08416939907106682,0.0022600000000000003,0.0022600000000000003
12,2458119.2247108333,-12.133735432627125,23.105753923039106,0.034040261518815854,-0.47309514457209,0.00367,0.00367,0.16680069120664706,0.09445709406367124,0.00367,0.00367
13,2458119.423301056,-12.133627115857827,23.105863411414443,-0.0006797782743099216,-0.45301378857344193,0.00474,0.00474,0.18155379723208107,0.03708300028724847,0.00474,0.00474
14,2458121.20229305,-12.1326685670837,23.106919115883695,-0.26184869415045026,-0.2440966611662746,0.00595,0.00595,-0.08396740041287444,0.16671872173964486,0.00595,0.00595
15,2458127.1719697425,-12.129478920655611,23.11044317416411,-0.03869888981558877,0.4732449899766547,0.00359,0.00359,-0.13020568409486952,0.08990510237677217,0.00359,0.00359
16,2458128.3640210787,-12.128834338354125,23.111141867175302,0.1498763352669955,0.3622972599735039,0.00232,0.00232,0.14860697854445776,0.14769541002087952,0.00232,0.00232
17,2458132.403335608,-12.126677978503626,23.113525186328012,0.37675967061146154,-0.343911020191737,0.0022600000000000003,0.0022600000000000003,0.1015980263040328,-0.11604042268116732,0.0022600000000000003,0.0022600000000000003
18,2458152.13673774,-12.116116547863536,23.12517679909539,-0.15817801156547517,-0.35924206806767417,0.0022600000000000003,0.0022600000000000003,-0.11063844578899544,0.12400599494402058,0.0022600000000000003,0.0022600000000000003
