,E_Haumea,E_Hi'iaka,E_Namaka,Lx_Haumea,Lx_Hi'iaka,Lx_Namaka,Ly_Haumea,Ly_Hi'iaka,Ly_Namaka,Lz_Haumea,Lz_Hi'iaka,Lz_Namaka,Times,X_Pos_Haumea,X_Pos_Hi'iaka,X_Pos_Namaka,X_Vel_Haumea,X_Vel_Hi'iaka,X_Vel_Namaka,Y_Pos_Haumea,Y_Pos_Hi'iaka,Y_Pos_Namaka,Y_Vel_Haumea,Y_Vel_Hi'iaka,Y_Vel_Namaka,Z_Pos_Haumea,Z_Pos_Hi'iaka,Z_Pos_Namaka,Z_Vel_Haumea,Z_Vel_Hi'iaka,Z_Vel_Namaka,argument_periapse_Haumea,argument_periapse_Hi'iaka,argument_periapse_Namaka,eccentricity_Haumea,eccentricity_Hi'iaka,eccentricity_Namaka,inclination_Haumea,inclination_Hi'iaka,inclination_Namaka,longitude_Haumea,longitude_Hi'iaka,longitude_Namaka,longitude_ascending_Haumea,longitude_ascending_Hi'iaka,longitude_ascending_Namaka,mean_anomaly_Haumea,mean_anomaly_Hi'iaka,mean_anomaly_Namaka,obliquity_Haumea,obliquity_Hi'iaka,obliquity_Namaka,precession_Haumea,precession_Hi'iaka,precession_Namaka,semimajor_axis_Haumea,semimajor_axis_Hi'iaka,semimajor_axis_Namaka,spin_orbit_angle_Haumea,spin_orbit_angle_Hi'iaka,spin_orbit_angle_Namaka,spin_rate_Haumea,spin_rate_Hi'iaka,spin_rate_Namaka
0,6.532243253456755,6.532243253456755,6.532243253456755,10.511002668789356,10.511002668789356,10.511002668789356,-177.8806589890114,-177.8806589890114,-177.8806589890114,33993.20851236955,33993.20851236955,33993.20851236955,0.0,0.0,46317.116012311184,18849.934826399105,0.0,-0.015805122310333958,-0.032189549103510656,0.0,9799.736681942399,5097.823192010705,0.0,0.07556234794448957,0.12807684379226783,0.0,264.88604337297903,134.6437364778715,0.0,0.0029486384966091995,0.004467365357295133,8.34252729775054,4.328205388389832,6.240000000000005,0.9999999077383119,0.03737028833245126,0.2489999999999995,2.2100000000000004,2.2100000000000004,1.9699999999999995,0.0,0.0,0.0,3.609999999999997,3.6100000000000003,3.5799999999999956,179.99987585085947,3.7227149175796397,3.1200000000000006,0.0,0.0,0.0,0.0,0.0,0.0,105.19670648057269,48958.24197763426,25699.999999999993,,2.2100000000000275,1.9706716807900304,0.0004460000672336008,2.8000291127338538e-05,2.8000014486194734e-05
1,6.532243253456755,6.532243253456755,6.532243253456755,10.940055576118654,10.940055576118654,10.940055576118654,-178.21608638404797,-178.21608638404797,-178.21608638404797,33993.20844558886,33993.20844558886,33993.20844558886,2593.296648324162,0.0,46275.73295758577,18764.188842793505,0.0,-0.01611023812003374,-0.03393790294597619,0.0,9995.607928016214,5429.336279904954,0.0,0.07549709252976088,0.12758745036369445,0.0,272.53045083361485,146.21221274339587,0.0,0.0029468663936526524,0.004454287369715014,8.584982997826692,4.263673312795223,6.125715141812454,0.999999907739393,0.0373726973873317,0.24907183166027155,2.2099998358253994,2.2099998358254,1.9699865457637817,0.0,4.160379598871983,4.160378380536416,3.6099993611373833,3.60999936113738,3.579915554559362,179.99986636490405,4.007420407780222,3.777373599286998,0.0,2.5600000126652613,0.17499999999819854,66.26889133397458,-1.673110389443228e-06,2.651428301720929e-07,105.19787251033503,48958.219825397595,25701.396431330715,,0.3807090630379237,1.796036164927839,0.0004460000672336008,2.8000291127338538e-05,2.8000014486194734e-05
2,6.532243253456755,6.532243253456755,6.532243253456755,11.417858621085735,11.417858621085735,11.417858621085735,-177.95713961191836,-177.95713961191836,-177.95713961191836,33993.20844557521,33993.20844557521,33993.20844557521,5186.593296648324,0.0,46233.55898803485,18673.920772710808,0.0,-0.01641508480100329,-0.03567679077677867,0.0,10191.308264318246,5759.54088757251,0.0,0.0754305306124102,0.12706745844131037,0.0,280.1701971762144,157.74539623861293,0.0,0.0029450437602527237,0.004440148307036658,8.827431760376504,4.199538399908607,6.013757579983133,0.9999999077405833,0.03737492325858745,0.24915287660079097,2.209999995905935,2.2099999959059353,1.9699772386554897,0.0,8.320761503194305,8.320756194054496,3.610000005764872,3.610000005764873,3.5798532022856175,179.99985689439,4.291758184103012,4.433169134674258,2.4148365394514667e-06,2.560000049667323,0.17499999981492456,132.53779828549153,-6.6272032690917995e-06,1.0489393903073084e-06,105.19912387443343,48958.178671994385,25702.929661565828,,0.3807090438279711,1.7960316055063577,0.0004460000672336008,2.8000291127338538e-05,2.8000014486194734e-05
3,6.532243253456755,6.532243253456755,6.532243253456755,11.374432124717227,11.374432124717227,11.374432124717227,-177.4159646743248,-177.4159646743248,-177.4159646743248,33993.208445549404,33993.208445549404,33993.208445549404,7779.889944972487,0.0,46190.59486857738,18579.158092974863,0.0,-0.016719612779460595,-0.03740398054706369,0.0,10386.83428729945,6088.357312596083,0.0,0.0753626686375737,0.12651722965189993,0.0,287.80515141587244,169.2405466163522,0.0,0.002943170639476548,0.004424957053652624,9.069873320255962,4.1348880680355675,5.900911744860437,0.9999999077418937,0.037376894584961386,0.24923765919031188,2.2100004179817665,2.2100004179817665,1.9699725984509207,0.0,12.481146435215067,12.481133509524602,3.6100017232758863,3.6100017232758823,3.5798187253586478,179.99984741180745,4.576575996955075,5.089300904435903,5.193302344775284e-06,2.5600001095477256,0.17499999919429224,-161.19330703888815,-1.4763762274198887e-05,2.32325583015507e-06,105.20046077691231,48958.112691214956,25704.37946455568,,0.38070887799681336,1.7960318185691457,0.0004460000672336008,2.8000291127338538e-05,2.8000014486194734e-05
4,6.532243253456755,6.532243253456755,6.532243253456755,10.863453495338941,10.863453495338941,10.863453495338941,-177.2387873629835,-177.2387873629835,-177.2387873629835,33993.20844559018,33993.20844559018,33993.20844559018,10373.186593296648,0.0,46146.84140730166,18479.931336845697,0.0,-0.017023848393229794,-0.03911977596961471,0.0,10582.182682660346,6415.709523398833,0.0,0.07529353680689814,0.12593817010164204,0.0,295.43518268132135,180.694947672902,0.0,0.0029412470758898705,0.004408723342850482,9.31231084543671,4.070363243448423,5.789578629376585,0.9999999077432411,0.03737952167431016,0.24935026445853506,2.2100002363513838,2.2100002363513838,1.9699561145421622,158.5364958170838,16.641535114949086,16.641510408950772,3.6100009609815764,3.61000096098158,3.5796888749924483,179.99983793379727,4.861274336960746,5.744110162823041,9.430238149809192e-06,2.560000190894551,0.17499999788221723,106.5390921755162,-2.5983586015237735e-05,4.0468472276464965e-06,105.20188392114999,48958.069611987994,25706.595770634973,,0.3807092889639726,1.7960202981102478,0.0004460000672336008,2.8000291127338538e-05,2.8000014486194734e-05
5,6.532243253456755,6.532243253456755,6.532243253456755,10.498153764666167,10.498153764666167,10.498153764666167,-177.6365596760412,-177.6365596760412,-177.6365596760412,33993.208445713826,33993.208445713826,33993.208445713826,12966.48324162081,0.0,46102.299347812135,18376.270012852146,0.0,-0.017327784464067908,-0.04082358592412532,0.0,10777.350102548724,6741.521347314504,0.0,0.07522309326118998,0.12532914830544473,0.0,303.0601602188118,192.10590952501062,0.0,0.0029392731155518754,0.004391457735362479,9.554738787584064,4.005978526342456,5.680117047908075,0.9999999077447257,0.037381657915960015,0.24946408207732806,2.2100006769511635,2.2100006769511635,1.969949078316765,-135.5635862697344,20.8019282395686,20.801886984674542,3.6100028662964956,3.610002866296493,3.5796302178934134,179.99982846570842,5.14584597527879,6.397584851653384,1.5201007603895785e-05,2.560000292343021,0.1749999956725162,106.9080810690481,-4.018702541524829e-05,6.167016436343122e-06,105.2033919580613,48957.99139932478,25708.684326208575,,0.3807092471321369,1.7960183263886553,0.0004460000672336008,2.8000291127338538e-05,2.8000014486194734e-05
6,6.532243253456755,6.532243253456755,6.532243253456755,10.718484979413912,10.718484979413912,10.718484979413912,-178.13281747537224,-178.13281747537224,-178.13281747537224,33993.20844574769,33993.20844574769,33993.20844574769,15559.779889944974,0.0,46056.96953250754,18268.208140944465,0.0,-0.017631383067105617,-0.04251352219805082,0.0,10972.333168759978,7065.716068657552,0.0,0.07515136949547845,0.12469142798918072,0.0,310.67995339589777,203.4707707212456,0.0,0.0029372488059686555,0.004373171594995514,9.797160029537022,3.941041466058125,5.569985874404353,0.9999999077462964,0.037383938980042115,0.24958949077973142,2.210000954853296,2.2100009548532955,1.9699397807982977,-69.66941241149455,24.962326463588177,24.962263336491336,3.6100040865439196,3.6100040865439196,3.5795459738525475,179.99981898364112,5.43093031631137,7.051105340343087,2.2459278078588273e-05,2.5600004125800537,0.17499999238399788,107.28279838737441,-5.727421876933676e-05,8.621500129810561e-06,105.20498640685528,48957.9081872952,25710.956514878613,,0.3807094060856211,1.7960141900995876,0.0004460000672336008,2.8000291127338538e-05,2.8000014486194734e-05
7,6.532243253456755,6.532243253456755,6.532243253456755,11.265373125041396,11.265373125041396,11.265373125041396,-178.13307567535185,-178.13307567535185,-178.13307567535185,33993.20844552655,33993.20844552655,33993.20844552655,18153.076538269135,0.0,46010.8527903385,18155.78087221974,0.0,-0.017934681225549778,-0.04419035056630505,0.0,11167.1285915432,7388.220952589354,0.0,0.0750783704593514,0.12402570429828026,0.0,318.29443170519534,214.78690030519442,0.0,0.002935174196094043,0.004353877072870377,10.039574984746595,3.876447437723495,5.4626436173472985,0.9999999077479208,0.03738666252598779,0.24973865533016779,2.2100009009871244,2.210000900987125,1.969922689509012,-3.7804234800888086,29.12273038039319,29.12263956867638,3.610003847441531,3.610003847441529,3.5793831716435522,179.99980951415117,5.715694065767893,7.702417240249448,3.129985888245142e-05,2.5600005503421284,0.17499998786879342,107.66270917748554,-7.714532509180833e-05,1.1340512025360194e-05,105.20666600602321,48957.83773929398,25713.888094190585,,0.38070990355616874,1.7960023538219403,0.0004460000672336008,2.8000291127338538e-05,2.8000014486194734e-05
8,6.532243253456755,6.532243253456755,6.532243253456755,11.490383121228312,11.490383121228312,11.490383121228312,-177.63526933714428,-177.63526933714428,-177.63526933714428,33993.20844523984,33993.20844523984,33993.20844523984,20746.373186593297,0.0,45963.94992445455,18039.02332563252,0.0,-0.01823764590066419,-0.04585266656460581,0.0,11361.733006829016,7708.961851405357,0.0,0.07500406360534963,0.12333111405061237,0.0,325.903464768098,226.05169982025132,0.0,0.0029330493362690483,0.004333587076300456,10.281978611693301,3.8116471272460495,5.356310308482823,0.9999999077496937,0.03738879993592226,0.24988469532949178,2.2100015257726384,2.210001525772639,1.9699166699247515,62.10390563394409,33.283140505606596,33.28301578701674,3.610006753415814,3.610006753415811,3.579322559982308,179.9998000452818,6.000654497912459,8.352900207858266,4.1773880320684304e-05,2.5600007044182767,0.17499998201652173,108.04728426502635,-9.97007485547432e-05,1.4248872279518328e-05,105.20843149724087,48957.726249611376,25716.54140884509,,0.38070989649868564,1.7960016830033974,0.0004460000672336008,2.8000291127338538e-05,2.8000014486194734e-05
9,6.532243253456755,6.532243253456755,6.532243253456755,11.130711633229643,11.130711633229643,11.130711633229643,-177.232186814072,-177.232186814072,-177.232186814072,33993.20844534098,33993.20844534098,33993.20844534098,23339.66983491746,0.0,45916.26184089398,17917.975354808605,0.0,-0.018540263471288485,-0.047499349917633486,0.0,11556.143076818693,8027.866023230133,0.0,0.07492849351440235,0.12260949013555553,0.0,333.5069223383887,237.26260523386821,0.0,0.0029308742782619256,0.004312315244077807,10.524375989189092,3.746459909398888,5.250246656155812,0.9999999077515199,0.037391442023708026,0.25004998025132974,2.210001638393875,2.2100016383938748,1.9699023979179626,127.98399522691543,37.443557262735695,37.44339209593959,3.6100072821046143,3.6100072821046143,3.579169290051337,179.99979056645506,6.285971563736585,9.00265370284547,5.407158199983199e-05,2.5600008736516466,0.1749999747626203,108.436084559987,-0.00012484135863545276,1.7268153891343775e-05,105.21028270300374,48957.62818257434,25719.65414616034,,0.38071037097148946,1.7959928397265192,0.0004460000672336008,2.8000291127338538e-05,2.8000014486194734e-05
