,E_Haumea,E_Hi'iaka,E_Namaka,Lx_Haumea,Lx_Hi'iaka,Lx_Namaka,Ly_Haumea,Ly_Hi'iaka,Ly_Namaka,Lz_Haumea,Lz_Hi'iaka,Lz_Namaka,Times,X_Pos_Haumea,X_Pos_Hi'iaka,X_Pos_Namaka,X_Vel_Haumea,X_Vel_Hi'iaka,X_Vel_Namaka,Y_Pos_Haumea,Y_Pos_Hi'iaka,Y_Pos_Namaka,Y_Vel_Haumea,Y_Vel_Hi'iaka,Y_Vel_Namaka,Z_Pos_Haumea,Z_Pos_Hi'iaka,Z_Pos_Namaka,Z_Vel_Haumea,Z_Vel_Hi'iaka,Z_Vel_Namaka,argument_periapse_Haumea,argument_periapse_Hi'iaka,argument_periapse_Namaka,eccentricity_Haumea,eccentricity_Hi'iaka,eccentricity_Namaka,inclination_Haumea,inclination_Hi'iaka,inclination_Namaka,longitude_Haumea,longitude_Hi'iaka,longitude_Namaka,longitude_ascending_Haumea,longitude_ascending_Hi'iaka,longitude_ascending_Namaka,mean_anomaly_Haumea,mean_anomaly_Hi'iaka,mean_anomaly_Namaka,obliquity_Haumea,obliquity_Hi'iaka,obliquity_Namaka,precession_Haumea,precession_Hi'iaka,precession_Namaka,semimajor_axis_Haumea,semimajor_axis_Hi'iaka,semimajor_axis_Namaka,spin_orbit_angle_Haumea,spin_orbit_angle_Hi'iaka,spin_orbit_angle_Namaka,spin_rate_Haumea,spin_rate_Hi'iaka,spin_rate_Namaka
0,6.5328964035139645,6.5328964035139645,6.5328964035139645,-1697.830720795284,-1697.830720795284,-1697.830720795284,3343.101631796946,3343.101631796946,3343.101631796946,26610.481300148556,26610.481300148556,26610.481300148556,0.0,0.0,-2990.733266361048,28805.188217181756,0.0,0.06507756527764541,0.016912703268284226,0.0,32760.2452250933,14216.649371755786,0.0,0.023119151800953232,-0.026292844585119574,0.0,40537.711549138185,1531.2268395012034,0.0,-0.011870789218982204,-0.07296148265509055,103.52346512935097,302.9875300478946,357.99999999999994,0.9999999163323967,0.06293983545017344,0.24899999999999975,127.00000000000001,127.00000000000001,112.99999999999999,0.0,0.0,0.0,206.99999999999997,206.99999999999997,204.99999999999997,179.99895488072062,158.02142240784676,178.99999999999986,0.0,0.0,0.0,0.0,0.0,0.0,116.0021955410441,49084.31363366187,25700.000000000047,,127.00000000000003,113.00974077422289,0.00044600002314518846,2.8000158258661153e-05,2.799999815554455e-05
1,6.5328964035139645,6.5328964035139645,6.5328964035139645,-1693.5384662859506,-1693.5384662859506,-1693.5384662859506,3343.209343963026,3343.209343963026,3343.209343963026,26610.479040347,26610.479040347,26610.479040347,2593.296648324162,0.0,-2821.9494659492298,28848.267615359866,0.0,0.06509159411829482,0.01631078607828364,0.0,32819.99171834825,14148.079852617995,0.0,0.022958446704375447,-0.026589022876955564,0.0,40506.66963553818,1341.9762136209092,0.0,-0.012069295257528338,-0.07299156320377632,103.7228542982057,303.02464060750094,358.0116624033366,0.9999999163393833,0.06296037891342658,0.24893291550904156,126.99999587866743,126.9999958786674,113.00065109920234,0.0,4.160383982110971,4.1603787529595655,207.00002128561346,207.00002128561346,204.99996983536874,179.99896287904286,158.20289314296102,179.5725165994646,1.2074182697257333e-06,14.99999880052764,10.000000003473694,66.26888864342658,-5.245101324477722e-06,-6.019391570970054e-08,116.01116130101016,49084.135711844116,25701.39378532974,,139.949845229502,121.983733178098,0.00044600002314518846,2.8000158258661153e-05,2.799999815554455e-05
2,6.5328964035139645,6.5328964035139645,6.5328964035139645,-1691.9244822796613,-1691.9244822796613,-1691.9244822796613,3347.18908041977,3347.18908041977,3347.18908041977,26610.47903844319,26610.47903844319,26610.47903844319,5186.593296648324,0.0,-2653.130365051063,28889.784742733147,0.0,0.06510478630451058,0.01570786498979978,0.0,32879.32113996831,14078.744127004567,0.0,0.022797495852104607,-0.0268838024845985,0.0,40475.11319689111,1152.6527015707868,0.0,-0.012267600434154542,-0.073017693758837,103.92221668379878,303.0618345680658,358.02292121487955,0.9999999163463282,0.06298092546771851,0.24886559351874785,126.99999021558389,126.99999021558389,113.00129236194807,0.0,8.320778504337367,8.320757635375248,207.00005010314527,207.00005010314527,204.99994470432858,179.99897088600792,158.3842763669527,180.14556859698078,2.699869328381916e-06,14.999995199724749,10.000000016121355,132.53778072848655,-2.0922632596382735e-05,-2.305746080546721e-07,116.0200585045801,49083.952706140844,25702.781836256374,,139.94983019781034,121.98372553415301,0.00044600002314518846,2.8000158258661153e-05,2.799999815554455e-05
3,6.5328964035139645,6.5328964035139645,6.5328964035139645,-1694.9165253121541,-1694.9165253121541,-1694.9165253121541,3350.267856222233,3350.267856222233,3350.267856222233,26610.479036562912,26610.479036562912,26610.479036562912,7779.889944972487,0.0,-2484.278137169885,28929.73725582131,0.0,0.0651171465876679,0.015104151441779068,0.0,32938.232829195906,14008.645682546776,0.0,0.02263628308376536,-0.027177204758601657,0.0,40443.04275678533,963.2665477829493,0.0,-0.0124657026719311,-0.0730398735630008,104.12154384625934,303.09895738732985,358.0341481241086,0.9999999163532338,0.06300146039708178,0.24879711449581118,126.99998583886668,126.99998583886669,113.00199619818804,82.67153923368282,12.481183472155529,12.48113662997404,207.00007205997173,207.00007205997173,204.9999219585649,179.9989789100444,158.56573668722675,180.7185548499931,6.502146373618258e-06,14.999989194042563,10.00000004088265,116.1351316708968,-4.694596751742243e-05,-4.93759294036671e-07,116.02888570610851,49083.762493211754,25704.18340154655,,139.9498139358426,121.98378049021294,0.00044600002314518846,2.8000158258661153e-05,2.799999815554455e-05
4,6.5328964035139645,6.5328964035139645,6.5328964035139645,-1698.936956323867,-1698.936956323867,-1698.936956323867,3348.767078957572,3348.767078957572,3348.767078957572,26610.479035311364,26610.479035311364,26610.479035311364,10373.186593296648,0.0,-2315.394917553518,28968.12304901057,0.0,0.06512868539071423,0.014499535561674586,0.0,32996.72612382695,13937.788378327623,0.0,0.02247482586610748,-0.027469058573949844,0.0,40410.458844192246,773.8279989849126,0.0,-0.012663599896623096,-0.07305810160321169,104.32084047213175,303.1362386504502,358.0452703944075,0.9999999163600662,0.06302166265896747,0.24872899518348826,126.99998129156955,126.99998129156955,113.0026289726919,148.97943478442707,16.641598780455432,16.64151571667833,207.0000945142121,207.0000945142121,204.9999058908563,179.99898694414225,158.74703412518366,181.29159605926037,1.1066171232981577e-05,14.999980779972134,10.000000080111855,116.09612544774488,-8.322852947421334e-05,-8.300186385248067e-07,116.03764331121442,49083.5831345896,25705.567420817482,,139.9497939477803,121.98376459488487,0.00044600002314518846,2.8000158258661153e-05,2.799999815554455e-05
5,6.5328964035139645,6.5328964035139645,6.5328964035139645,-1699.178525766239,-1699.178525766239,-1699.178525766239,3344.48150434954,3344.48150434954,3344.48150434954,26610.47903413198,26610.47903413198,26610.47903413198,12966.48324162081,0.0,-2146.4828617575868,29004.93962841563,0.0,0.06513938460351378,0.013893983827163978,0.0,33054.80039844394,13866.175999735295,0.0,0.022313122937008885,-0.027759559410702232,0.0,40377.361993459475,584.3473048629455,0.0,-0.012861290036198476,-0.07307237661075967,104.52010945004548,303.17352014585225,358.0560121337931,0.999999916366869,0.06304198470445366,0.24866009370095016,126.99997567841017,126.99997567841014,113.00329941467182,-144.71605624911453,20.802024314201418,20.80189487319623,207.00012185387115,207.00012185387115,204.99989363374016,179.9989949892793,158.92833106680646,181.8651324097444,1.6400456182785058e-05,14.999969954044252,10.000000135525191,116.06050887365687,-0.00012968379974651853,-1.2178530940585964e-06,116.04633176244289,49083.39210186649,25706.958098464293,,139.94976872320385,121.98378617682462,0.00044600002314518846,2.8000158258661153e-05,2.799999815554455e-05
6,6.5328964035139645,6.5328964035139645,6.5328964035139645,-1695.3496784900426,-1695.3496784900426,-1695.3496784900426,3342.5342504188166,3342.5342504188166,3342.5342504188166,26610.479031519313,26610.479031519313,26610.479031519313,15559.779889944974,0.0,-1977.5441338258734,29040.1848638256,0.0,0.06514925929281243,0.013287680527980033,0.0,33112.45499539507,13793.81210038812,0.0,0.022151164832141572,-0.028048597800755255,0.0,40343.75274430324,394.8347187239214,0.0,-0.01305877102193399,-0.07308269706184715,104.71934298097146,303.2107868759359,358.06681722136193,0.9999999163736172,0.06306213149141296,0.24859046951803682,126.99997174428267,126.99997174428267,113.00399372639251,-78.41550739401599,24.962459949322113,24.96227407565907,207.00014074400443,207.00014074400445,204.99988566840796,179.9990030505756,159.10964730063483,182.43844858687763,2.2410541793857964e-05,14.999956712829801,10.000000208164106,116.0288490918809,-0.0001862253263054805,-1.6346060418531724e-06,116.05495054606907,49083.202017290685,25708.35326610901,,139.94974291538327,121.98383178135033,0.00044600002314518846,2.8000158258661153e-05,2.799999815554455e-05
7,6.5328964035139645,6.5328964035139645,6.5328964035139645,-1692.023106669567,-1692.023106669567,-1692.023106669567,3345.2540509052783,3345.2540509052783,3345.2540509052783,26610.479027503025,26610.479027503025,26610.479027503025,18153.076538269135,0.0,-1808.5808636444606,29073.85659500716,0.0,0.0651583079761079,0.012680437989325166,0.0,33169.68928043526,13720.700662827714,0.0,0.021988972019568145,-0.028336110690311604,0.0,40309.63164179788,205.30049815795277,0.0,-0.013256040789835935,-0.07308906117685031,104.91854960146172,303.24821608162534,358.0773588376502,0.9999999163803011,0.06308205169862682,0.2485211963923104,126.99996663232497,126.99996663232497,113.00462174966958,-12.119618476216585,29.122905553805598,29.122653299290693,207.0001649260403,207.0001649260403,204.99988287906402,179.99901111986915,159.29079476952901,183.01207551878315,2.8776098462827586e-05,14.999941052940903,10.000000298375435,116.00185069414644,-0.00025276673276216765,-2.057099223603028e-06,116.0634995346759,49083.01819074786,25709.732092327158,,139.94971172125503,121.98381132335409,0.00044600002314518846,2.8000158258661153e-05,2.799999815554455e-05
8,6.5328964035139645,6.5328964035139645,6.5328964035139645,-1693.170991665351,-1693.170991665351,-1693.170991665351,3349.3921078577946,3349.3921078577946,3349.3921078577946,26610.479024589753,26610.479024589753,26610.479024589753,20746.373186593297,0.0,-1639.5952167846588,29105.952412846105,0.0,0.06516651847194,0.012072354932767626,0.0,33226.50263615217,13646.845361466574,0.0,0.02182653244377812,-0.02862227690043574,0.0,40274.99923636499,15.754905702273987,0.0,-0.013453097280294335,-0.0730914669201936,105.11772632428973,303.28558152548965,358.0876323114126,0.9999999163869584,0.06310211109208244,0.2484507595494431,126.99996146642724,126.99996146642724,113.00531950651155,54.17077362977565,33.28336098897149,33.28303251909261,207.00018904805412,207.00018904805412,204.9998846816962,179.9990192026547,159.4720098041269,183.5860120244417,3.548043321622937e-05,14.999922971032062,10.00000040580978,115.98035046217919,-0.00032922172739233445,-2.4622753057329565e-06,116.07197866370547,49082.82072513987,25711.126032785814,,139.94967703615256,121.98386034854583,0.00044600002314518846,2.8000158258661153e-05,2.799999815554455e-05
9,6.5328964035139645,6.5328964035139645,6.5328964035139645,-1697.4179221389345,-1697.4179221389345,-1697.4179221389345,3350.0047086504755,3350.0047086504755,3350.0047086504755,26610.47902465295,26610.47902465295,26610.47902465295,23339.66983491746,0.0,-1470.5893421150295,29136.470349834766,0.0,0.06517390976653961,0.011463513743514935,0.0,33282.89441515987,13572.249901989944,0.0,0.021663848326619526,-0.028906900394374296,0.0,40239.856083763785,-173.79179049466597,0.0,-0.01364993843688724,-0.07308991199986126,105.31686949464034,303.3230126371415,358.0979689600265,0.999999916393547,0.0631218624024177,0.2483801712593923,126.99995764386996,126.99995764386996,113.00599266771798,120.45456412993344,37.44382611088739,37.443411710528764,207.00020664047378,207.00020664047378,204.9998910085877,179.99902729942164,159.65316003647752,184.15973030454745,4.211276914629545e-05,14.999902463802128,10.00000052943532,115.96544854701439,-0.0004155041117880971,-2.8278324887125122e-06,116.08038746113816,49082.63141699968,25712.512640770034,,139.9496411872277,121.98388513917573,0.00044600002314518846,2.8000158258661153e-05,2.799999815554455e-05
