,mean,stddev
epoch,2452000.0,
period_1,828.8,0.2
sma_2,27600.0,100.0
ecc_2,0.249,0.002
inc_2,144.4,0.3
long_epoch_2,296.0,1.0
lan_2,54.1,0.6
pomega_2,20.0,1.0
mass_tot,2.43e+18,3e+16
diam_1,178.0,
diam_2,129.0,
