name,designation,period,period_err,a,a_err,e,e_err,i,i_err,long_epoch,long_epoch_err,lan,lan_err,pomega,pomega_err,mass_tot,mass_tot_err,diam_1,diam_2,epoch_jd
ǂKá̦gára and ǃHãunu (469705),2005 EF298,128.11,0.03,7700,100,0.69,0.01,33.3,0.4,136.1,0.9,4.1,0.3,183.6,0.8,2.2,0.1,138,105,2455600.0
