,time,dist,RA-Primary,DEC-Primary,Delta-RA,Delta-RA-err,Delta-DEC,Delta-DEC-err
0,2454852.9835900003,40.00541,10.562475,10.957189999999999,0.09786,0.00156,-0.057870000000000005,0.0012
1,2455640.60135,39.77596,10.679317,10.405,0.04118,0.00396,-0.052270000000000004,0.00232
2,2455648.31978,39.829029999999996,10.670244,10.4575,-0.0025399999999999997,0.01,-0.015719999999999998,0.01
3,2455669.80168,40.05491,10.649647,10.57175,-0.16958,0.05,0.050230000000000004,0.05
4,2455674.00607,40.110440000000004,10.646633,10.58747,-0.1476,0.0020800000000000003,0.05441,0.0009
5,2455692.22413,40.381859999999996,10.638186,10.62669,-0.22359,0.00409,0.09162000000000001,0.0020399999999999997
6,2455751.3555099997,41.31577,10.666808,10.42003,0.10157000000000001,0.004229999999999999,-0.062479999999999994,0.00371
7,2455961.11255,39.77523,10.829914,9.54997,-0.23913,0.003,0.11707000000000001,0.010409999999999999
8,2456004.97851,39.71261,10.774317,9.89633,0.09076000000000001,0.00217,-0.05347999999999999,0.00135
9,2456372.9717599996,39.6709,10.864825,9.407,-0.18031,0.00447,0.11320999999999999,0.0034
