,Unnamed: 0,kboTIME,x,y,z
0,0,2452265.8337921943,5034897815.798873,1310685959.82286,-283210667.77994037
1,1,2452271.711053316,5050182416.698625,1314522178.2006044,-283880874.98107815
2,2,2452821.033816568,5001190799.5630045,1870300912.0845988,-346168569.60143864
3,3,2452830.170846796,4978430245.000504,1869435046.8702765,-347197512.62929255
4,4,2452846.113751596,4941543459.6984005,1859903369.5387442,-348994978.9509692
5,5,2452875.0572305447,4890974692.965695,1820433234.5564337,-352256136.2631416
6,6,2453032.7388617285,5107725829.257003,1702377018.6094768,-369990870.0260831
7,7,2453922.2308869096,4940475832.846379,2376135201.2754703,-468888469.2002055
8,8,2455206.8979134667,4927203795.778199,2663972299.522385,-607711959.1967202
9,9,2455517.1754197218,4759106395.385572,2817207050.5277786,-640444103.2021691
