,mean,stddev
epoch,2454881.0,
period_1,3960.0,10.0
sma_2,33500.0,100.0
ecc_2,0.304,0.008
inc_2,146.7,0.2
long_epoch_2,4.7,0.3
lan_2,195.9,0.2
pomega_2,101.6,0.9
mass_tot,1.89e+17,3000000000000000.0
diam_1,64.0,
diam_2,50.0,
