,mean,stddev
mass_1,7.4956253114136e+19,5e+18
mass_2,2.0437468858640015e+18,2.0437468858640016e+17
sma_2,4090.0,450.0
ecc_2,0.2,0.25
aop_2,137.0136135096553,2.8
inc_2,25.64453480019897,1.44
lan_2,120.22206115790256,2.8
mea_2,359.3,4.0
j2r2_1,7.432483807917119,1.0
sprate_1,0.00017453292519943296,0.0
spinc_1,25.64453480019897,7.199999999999999
splan_1,120.22206115790256,14.0
