,mean,stddev
mass_1,3.7923769896581806e+18,3e+17
mass_2,1.707623010341818e+18,0.0
sma_2,1850.0,200.0
ecc_2,0.008,0.04
aop_2,51.28776610138665,180.0
inc_2,76.54555366025471,5.8
lan_2,112.51665906569346,7.4
mea_2,203.0,5.4
lat_offset,0.0,0.005
long_offset,0.0,0.005
