,Unnamed: 0,kboTIME,x,y,z
0,0,2452286.317778382,-3429407275.195747,5142773861.068226,53449387.57741928
1,1,2452286.3226384833,-3429397229.0883927,5142777435.522975,53449401.34808993
2,2,2452286.326798569,-3429388629.805489,5142780492.780839,53449414.50519276
3,3,2452286.331668669,-3429378562.568248,5142784069.083188,53449431.5063057
4,4,2452694.416716304,-3486576222.8565674,5125564631.521853,54058803.18261528
5,5,2452752.179360251,-3512955437.26628,5255114268.689384,54139540.86369205
6,6,2453129.497801693,-3655844385.3694897,5191251899.68379,54665653.68865275
7,7,2453129.5054009585,-3655859919.309869,5191264234.913587,54665654.26357771
8,8,2453129.513010223,-3655875476.7794733,5191276594.392443,54665650.60720491
9,9,2453129.5206094873,-3655891017.39628,5191288945.568399,54665642.75876618
10,10,2453139.4276128374,-3677884149.7292705,5205783048.693831,54678416.04122664
11,11,2453139.4352221317,-3677901866.2842064,5205792890.695334,54678441.34831357
12,12,2453139.442821428,-3677919559.5275908,5205802727.465759,54678462.40826034
13,13,2453139.450420724,-3677937253.2465158,5205812571.987785,54678479.23300195
14,14,2453155.421092321,-3718452105.122324,5221802321.475575,54700114.06333589
15,15,2453155.428691703,-3718472302.576746,5221807587.7287035,54700116.6196406
16,16,2453155.436921033,-3718494176.49766,5221813298.920771,54700114.61334752
17,17,2453155.444520415,-3718514378.562657,5221818580.613488,54700108.37913609
18,18,2453767.7634155247,-3869725724.3214173,4821585320.3161955,55474198.83406163
19,19,2454063.88448639,-4131004596.730879,4724952945.427397,55814381.3312297
20,20,2454880.723435292,-4182386290.744728,4566383380.821818,56643227.35035396
21,21,2454880.7296651164,-4182379631.4971094,4566395647.986422,56643219.91170026
22,22,2454880.73485497,-4182374086.1461,4566405872.960135,56643211.57571864
23,23,2454880.7400348242,-4182368553.679893,4566416083.290284,56643201.33200263
24,24,2454880.74581466,-4182362383.1744156,4566427482.204473,56643187.65277743
25,25,2454880.7509945133,-4182356855.8748384,4566437703.0997715,56643173.39803696
26,26,2455189.7809573864,-4394405741.777348,4409583307.875004,56922222.81218005
27,27,2455189.78673778,-4394392175.55371,4409582416.118808,56922255.17724681
28,28,2455189.792548176,-4394378536.572484,4409581526.542126,56922285.42218637
29,29,2455189.7983485707,-4394364918.932756,4409580645.382339,56922313.29345107
30,30,2455189.805879084,-4394347236.65114,4409579511.772888,56922345.96790601
31,31,2455248.579176858,-4287346937.9025383,4471870388.486615,56970074.27295971
32,32,2455248.584846688,-4287341473.5236883,4471881720.6802,56970120.10870291
33,33,2455248.5905465167,-4287335977.8389616,4471893117.839968,56970164.30262494
34,34,2455248.5962363468,-4287330489.5740004,4471904500.130279,56970206.48334719
35,35,2455290.568843143,-4285725054.071528,4565657947.583146,57003044.21707654
36,36,2455290.5745326583,-4285729910.9198227,4565670617.3180895,57003049.52899145
37,37,2455290.580212174,-4285734760.6743174,4565683269.927154,57003052.45313907
38,38,2455290.585891689,-4285739612.0833936,4565695927.667174,57003053.00350666
39,39,2455290.591581204,-4285744473.9067397,4565708612.824085,57003051.18041135
40,40,2455504.8588508163,-4603076332.036054,4369941746.759131,57182803.04725384
41,41,2455504.86476141,-4603067493.992736,4369928711.422404,57182855.77664854
42,42,2455504.8706720043,-4603058650.394157,4369915681.50709,57182906.60726451
43,43,2455504.8765825983,-4603049801.422222,4369902657.161867,57182955.47579552
44,44,2455504.8825031933,-4603040932.27649,4369889616.502672,57183002.399189
45,45,2455504.8884237874,-4603032058.117619,4369876581.705805,57183047.2350161
46,46,2455597.718693043,-4412957588.05625,4340714510.00225,57257274.90497803
47,47,2455597.724623045,-4412948283.412018,4340723890.817483,57257284.972868204
48,48,2455597.736453049,-4412929723.658503,4340742626.133605,57257297.32728077
49,49,2455597.74236305,-4412920453.338108,4340751996.435232,57257299.63698911
50,50,2455597.7482830514,-4412911168.797351,4340761389.641737,57257299.37352181
