,kboTIME,x,y,z
0,2453622.9054029807,13004045836.574764,4932723562.896731,-3630820333.393275
1,2453706.824340169,13099074337.490452,4772148523.026016,-3619694307.17164
2,2453967.004566979,13010936206.362988,5030726902.528762,-3585151827.7775297
3,2453967.97464238,13009588111.007683,5028770988.311572,-3585022697.9795766
4,2453976.965294642,12998790570.989906,5009684690.601455,-3583828212.4728355
5,2453977.2553140796,12998494487.508879,5009049924.802657,-3583792605.978088
6,2453977.885356401,12997861704.275984,5007643661.330734,-3583705540.5264187
7,2454324.469581161,13008355586.82455,5096820918.476053,-3537569538.0155916
8,2457050.5531630414,13084855905.82159,5259752672.837036,-3169897749.9314165
9,2457050.6229765206,13084997468.03706,5259875404.725656,-3169888897.592665
10,2457053.803005225,13091240860.429985,5265582921.064408,-3169457590.903454
11,2457053.873738853,13091374608.991058,5265714748.918636,-3169448385.553917
