,Unnamed: 0,kboTIME,x,y,z
0,0,2452117.673161638,3829112192.3638773,-5215590246.009439,-15033919.596568344
1,1,2452145.4904697286,3791309618.5175967,-5261720400.32327,-15931711.538423538
2,2,2452145.5114288405,3791290755.3315907,-5261762333.731954,-15932607.152635574
3,3,2452145.5325079467,3791271730.9142118,-5261804555.305943,-15933491.023555756
4,4,2452146.5064648692,3790428012.20442,-5263787362.102182,-15964788.263446094
5,5,2452146.5271039633,3790410178.356908,-5263829115.978478,-15965656.098225595
6,6,2452170.412161699,3781743262.7914033,-5316923767.062154,-16736539.690538878
7,7,2452170.420441073,3781744366.037266,-5316942898.770819,-16736896.879935024
8,8,2452170.42458076,3781744914.4075103,-5316952466.422197,-16737074.734791048
9,9,2452171.4371625227,3781913704.714753,-5319318971.839676,-16769954.23321295
10,10,2452432.776478541,4048560792.1808295,-5123023893.309547,-25213996.18810655
11,11,2452432.7876994144,4048536380.98426,-5123014359.19631,-25214437.857288606
12,12,2452520.250110586,3898257844.323115,-5200071809.3512,-28034495.266300917
13,13,2452521.248254404,3897761360.678499,-5202262336.589788,-28066641.98798108
14,14,2452849.3097717385,4052985179.1613545,-5051765034.650302,-38653732.000521205
15,15,2452851.5482976995,4049135085.107023,-5054653113.527788,-38728238.674351454
16,16,2452940.250046249,4045759086.130508,-5237600349.439395,-41586841.70850945
17,17,2452940.2546157963,4045767257.2135096,-5237608854.498531,-41587042.78179549
18,18,2452940.2580354568,4045773370.0990796,-5237615219.138035,-41587193.19053532
19,19,2453264.3850271683,4117024290.3708477,-5060665569.657514,-52032141.69686484
20,20,2453264.4124952587,4117025532.324996,-5060728301.15323,-52033339.32696319
21,21,2453290.24543365,4132980317.964368,-5119859348.2095995,-52863183.84439207
22,22,2453290.3869004417,4133146397.5786586,-5120164882.573543,-52869319.42132688
23,23,2453291.380946419,4134342411.0127783,-5122329029.651179,-52901355.2382412
24,24,2453293.410142844,4136911731.979114,-5126698157.894993,-52967142.41296984
25,25,2453559.6963402503,4311513957.746304,-4860201292.61722,-61537204.63484263
26,26,2453559.7192212148,4311464578.067829,-4860211687.711414,-61538090.5882559
27,27,2453584.375638707,4264180920.505476,-4883614322.110125,-62327619.2309289
28,28,2453639.418696722,4227926023.9577713,-4994761521.095126,-64097427.06686019
29,29,2453639.4839115688,4227955750.5428357,-4994911215.153631,-64100075.96783089
30,30,2453647.3640697217,4233083243.1782713,-5013022918.066633,-64352667.817565195
31,31,2453647.399856624,4233112279.394453,-5013103391.463106,-64354195.81667687
32,32,2454030.144622992,4360379197.0766325,-4959812589.4639,-76636851.41795278
33,33,2454036.2936163056,4370641188.777137,-4971712903.40557,-76835763.59879804
34,34,2454036.2979658768,4370648912.262403,-4971720889.510925,-76835950.83087134
35,35,2454359.4418256967,4436544139.58745,-4786448591.029849,-87183123.34525418
36,36,2454359.4480453,4436544086.2567005,-4786462666.66269,-87183385.14110017
37,37,2454359.4837330203,4436543698.927132,-4786543507.6602545,-87184856.02735329
38,38,2454360.2677215277,4436563729.544721,-4788343118.505589,-87207606.29203488
39,39,2454360.2725512097,4436564008.419306,-4788354071.198282,-87207808.40901875
40,40,2454383.258466745,4449079482.914515,-4840748771.581366,-87941881.21206214
41,41,2454383.266446032,4449087864.378599,-4840766147.368973,-87942228.01221085
42,42,2454383.28326453,4449105501.386015,-4840802763.27401,-87942961.40622067
43,43,2454407.3323159,4485944006.752729,-4888505711.187033,-88711683.26999046
44,44,2454407.336515484,4485952264.010705,-4888512757.509508,-88711855.95242716
45,45,2454416.274130951,4505010674.977152,-4902466695.603946,-88997349.67266776
46,46,2454680.6809004056,4577814423.070932,-4605599615.81201,-97440808.1665547
47,47,2454763.3411846086,4571503934.650833,-4775832998.829801,-100070008.35487533
48,48,2455029.7578414427,4708389964.718916,-4490141974.470602,-108546520.23994018
49,49,2455029.762131597,4708381172.645591,-4490145412.079404,-108546661.91522168
50,50,2455029.766421751,4708372380.571777,-4490148853.5195465,-108546802.24101949
51,51,2455029.770711904,4708363588.59029,-4490152298.797707,-108546941.21435168
52,52,2455029.775012058,4708354776.297687,-4490155755.963861,-108547079.15247536
53,53,2455029.7792922114,4708346005.267782,-4490159200.886739,-108547215.09675859
54,54,2455124.37180767,4665139325.491215,-4669403268.578997,-111543936.40537764
55,55,2455124.3760372717,4665145470.624962,-4669411717.441168,-111544108.40865064
56,56,2455124.3798069167,4665150945.956126,-4669419248.853529,-111544260.99111082
57,57,2455124.384026519,4665157073.175486,-4669427680.794375,-111544430.96180822
58,58,2455307.5595172658,4976498325.082546,-4475052025.723289,-117347206.13443494
59,59,2455307.58066923,4976477425.301797,-4474999138.300648,-117347970.36743332
60,60,2455307.5856696945,4976472477.159304,-4474986626.67826,-117348155.44320226
61,61,2455307.59067016,4976467525.9524,-4474974111.851621,-117348342.15273762
62,62,2455307.595670625,4976462571.5526705,-4474961593.884107,-117348530.46845128
63,63,2455307.600661089,4976457623.752837,-4474949097.888056,-117348719.9798205
64,64,2455359.620464004,4884867982.66146,-4387960463.596152,-118996510.079623
65,65,2455359.624704354,4884858504.628284,-4387957463.15434,-118996694.1265838
66,66,2455359.6284746644,4884850074.330146,-4387954795.991186,-118996857.752486
67,67,2455359.6327050133,4884840612.15714,-4387951804.229979,-118997041.28935625
68,68,2455417.473741924,4767117272.67629,-4417502353.265575,-120823638.32120325
69,69,2455417.4779719277,4767111055.242604,-4417508916.237612,-120823821.50074768
70,70,2455417.48152193,4767105835.182761,-4417514424.7502775,-120823975.1573372
71,71,2455417.485521934,4767099951.114282,-4417520632.223356,-120824148.18137242
72,72,2455417.489411937,4767094226.5166645,-4417526669.762692,-120824316.3083036
73,73,2455417.49203194,4767090369.579168,-4417530736.637445,-120824429.45449306
74,74,2455417.4946419424,4767086526.329145,-4417534788.380151,-120824542.08650924
75,75,2455417.4972619447,4767082667.319718,-4417538856.057791,-120824655.0592406
76,76,2455417.499871947,4767078822.013082,-4417542908.63791,-120824767.50216176
77,77,2455417.50260195,4767074798.819175,-4417547148.020992,-120824885.00076675
78,78,2455440.5495890733,4742495719.356068,-4460667085.652519,-121552162.54708816
79,79,2455440.5543388966,4742492604.709105,-4460677031.743686,-121552345.37344314
80,80,2455440.5590987215,4742489481.989441,-4460687002.271251,-121552527.22344635
81,81,2455440.563868545,4742486351.2915325,-4460696997.322929,-121552708.06013632
82,82,2455440.568608369,4742483238.982864,-4460706933.121875,-121552886.34893753
83,83,2455440.573358193,4742480118.914321,-4460716893.551533,-121553063.57774356
84,84,2455445.477882464,4739878000.249936,-4471248274.237698,-121707444.39945105
85,85,2455445.4821122745,4739876117.249249,-4471257403.08195,-121707619.58426882
86,86,2455445.4858921054,4739874432.863269,-4471265562.382315,-121707775.51478767
87,87,2455445.490131916,4739872541.630349,-4471274716.482678,-121707949.70073082
88,88,2458012.76929967,5358974467.270518,-3742919887.4257283,-201098010.76030496
