,mean,stddev
mass_1,4.428e+20,7e+18
mass_2,2.275e+20,1e+17
sma_2,9100.0,30.0
ecc_2,0.00091,0.004
aop_2,4.648,10.0
inc_2,92.03,10.0
lan_2,68.31,10.0
mea_2,314.8,20
j2r2_1,61313.0,5000.0
c22r2_1,12405.0,500.0
spaop_1,49.0,5.0
spinc_1,44.9,2
splan_1,54.6,5
sprate_1,1.66e-4,5.0e-5
lat_offset,0,0.001
long_offset,0,0.001
