,Unnamed: 0,kboTIME,x,y,z
0,0,2453953.239612786,3432333560.8358393,5877980245.696726,514160060.63601416
1,1,2453953.489635761,3431803540.645447,5877598388.988557,514163004.71432734
2,2,2453953.7396589904,3431266143.552146,5877213106.762149,514166603.67348987
3,3,2453953.989682486,3430732275.219468,5876817437.005878,514173871.9629037
4,4,2453954.23970578,3430209489.7529488,5876421414.127994,514180456.5922165
5,5,2453954.4897288643,3429686831.0365047,5876031929.259608,514183380.546464
6,6,2453954.739752205,3429156853.6294627,5875638904.085365,514187022.4038695
7,7,2453954.9897758067,3428630592.0361967,5875235549.452153,514194321.4840917
8,8,2453955.239799201,3428115411.067766,5874832017.288965,514200873.87873065
9,9,2453955.489822388,3427600227.0942764,5874435024.575263,514203778.08864415
10,10,2453955.739845835,3427077784.808178,5874034376.672484,514207462.90821385
11,11,2453955.989869537,3426559244.380659,5873623459.2649,514214791.6563192
12,12,2453956.2398930257,3426051779.24678,5873212538.776199,514221310.80778587
13,13,2453956.48991631,3425544181.645676,5872808156.034653,514224195.2362054
14,14,2453956.7399398573,3425029388.656568,5872400003.094732,514227922.64225537
15,15,2453956.989963653,3424518682.924426,5871981642.446814,514235279.49963367
16,16,2453957.239987231,3424019044.496353,5871563451.994966,514241763.98725593
17,17,2453957.490010607,3423519144.9067674,5871151794.517064,514244628.1901863
18,18,2453957.7400342473,3423012115.8182077,5870736251.860214,514248397.3948665
19,19,2453957.9900581315,3422509359.1128354,5870310565.287983,514255780.412558
20,20,2453958.2400817918,3422017659.480367,5869885221.188239,514262228.46670586
21,21,2453958.4901052536,3421525571.1903467,5869466402.490821,514265071.6743724
22,22,2453958.7401289823,3421026422.5983987,5869043584.012914,514268881.576459
23,23,2453958.9901529485,3420531731.516349,5868610687.746721,514276288.53058386
24,24,2453959.240176686,3420048085.3234143,5868178305.571699,514282698.16260415
25,25,2453959.490200228,3419563924.4524302,5867752438.855383,514285519.4221032
26,26,2453959.7402240383,3419072775.9538465,5867322458.616969,514289368.7609223
27,27,2453959.9902480803,3418586270.1751647,5866882469.494712,514296797.3154481
28,28,2453960.240271889,3418110795.2368984,5866443165.844519,514303166.48585606
29,29,2453960.490295504,3417634681.1437697,5866010365.81185,514305964.83188254
30,30,2453960.7403193903,3417151655.532446,5865573339.873838,514309852.3586992
31,31,2453960.9903435027,3416673457.809793,5865126377.164721,514317300.23514986
32,32,2453961.2403673767,3416206274.902645,5864680271.452019,514323627.01836544
33,33,2453961.49039106,3415738329.787561,5864240656.029118,514326401.63037753
34,34,2453961.740415015,3415263552.483292,5863796704.088201,514330326.25684553
35,35,2453961.990439191,3414793787.916534,5863342891.022842,514337791.37292415
36,36,2453962.240463123,3414335019.919305,5862890106.883511,514344074.08413625
37,37,2453962.490486867,3413875367.851537,5862443798.50065,514346824.40005964
38,38,2453962.7405108856,3413408965.835463,5861993045.031728,514350785.2988197
39,39,2453962.990535119,3412947760.7370944,5861532509.802455,514358265.85625774
40,40,2453963.240559103,3412497531.447425,5861073175.954236,514364503.1261525
41,41,2453963.490582901,3412046297.1510205,5860620302.265886,514367228.90377384
42,42,2453963.7406069767,3411588397.737204,5860162877.107671,514371225.5574698
43,43,2453963.9906312604,3411135878.406277,5859695753.326213,514378720.07990664
44,44,2453964.240655289,3410694311.3307323,5859230003.908086,514384910.8819401
45,45,2453964.490679136,3410251619.000748,5858770698.023953,514387612.21608216
46,46,2453964.740703261,3409802348.6870165,5858306736.510821,514391644.42566884
47,47,2453964.990727588,3409358640.3024673,5857833163.251072,514399151.7594503
48,48,2453965.240751656,3408925857.597927,5857361137.788304,514405295.4039264
49,49,2453965.4907755437,3408491829.892188,5856895538.171221,514407972.7144109
50,50,2453965.74079971,3408051313.403482,5856425180.972467,514412040.5820465
51,51,2453965.9908240736,3407616539.1206865,5855945302.559411,514419559.87513447
52,52,2453966.2408481725,3407192660.7441387,5855467145.7113285,514425655.98466367
53,53,2453966.4908720944,3406767417.983898,5854995395.891518,514428309.98877686
54,54,2453966.7408962967,3406335777.521336,5854518788.697374,514432413.8880533
55,55,2453966.990920689,3405910057.768217,5854032754.369878,514439944.55862606
56,56,2453967.240944812,3405495200.8176866,5853548615.575072,514445993.0353176
57,57,2453967.490968761,3405078860.369423,5853070863.782176,514448624.71379435
58,58,2453967.7409929927,3404656215.0295987,5852588156.9246855,514452765.2550033
59,59,2453967.9910174063,3404239666.9616203,5852096120.44719,514460306.95632726
60,60,2453968.2410415458,3403833945.1646485,5851606153.529093,514466307.94613504
61,61,2453968.4910655147,3403426620.9584203,5851122552.293446,514468918.5070267
62,62,2453968.741089767,3403013086.278825,5850633900.343443,514473096.5009525
63,63,2453968.991114195,3402605823.350628,5850136019.598939,514480649.0851768
64,64,2453969.2411383446,3402209346.660723,5849640382.356221,514486602.9413824
65,65,2453969.4911623257,3401811148.808795,5849151088.097464,514489193.78324383
66,66,2453969.741186592,3401406836.4070787,5848656649.45043,514493410.204425
67,67,2453969.991211027,3401008968.032456,5848153086.023238,514500973.68591845
68,68,2453970.2412351784,3400621842.309357,5847651939.810703,514506880.93214804
69,69,2453970.491259165,3400232876.805089,5847157112.417114,514509453.6067377
70,70,2453970.741283437,3399837894.095825,5846657048.870156,514513709.55628866
