,time,Lat_Prim,Long_Prim,DeltaLat_Dysnomia,DeltaLong_Dysnomia,DeltaLat_Dysnomia_err,DeltaLong_Dysnomia_err,DeltaLat_Hercules,DeltaLong_Hercules,DeltaLat_Hercules_err,DeltaLong_Hercules_err
0,2453623.460350036,-14.504220375159814,20.43355284033596,-0.16084519763557936,-0.32743002519956094,0.008,0.008,0.009898592406257274,-0.12213849362582793,0.008,0.008
1,2453707.380416155,-14.460551134367993,20.483271836708983,-0.31585756216484356,0.4189812502269736,0.006,0.006,-0.04900693505778873,-0.1447128335075221,0.006,0.006
2,2453967.560622394,-14.324983819190296,20.63742106821475,0.38250688798597726,-0.12652730362005582,0.01,0.01,0.03475793602231954,-0.08477313422655469,0.01,0.01
3,2453968.5306231664,-14.324475995467159,20.637997952405428,0.3756296265934118,-0.30085267072222077,0.04,0.04,0.03058047894568512,0.12155946005158849,0.04,0.04
4,2453977.520630329,-14.319796198554185,20.643323938688763,-0.3484605655993292,0.40061270637638036,0.03,0.03,0.009269690602751332,0.1258997820948827,0.03,0.03
5,2453977.81063056,-14.31963493405511,20.64349073367353,-0.2913526245505167,0.44226385396436907,0.001,0.001,-0.030894200502507383,0.07314663793934832,0.001,0.001
6,2453978.440631062,-14.319308744165339,20.64387016610958,-0.2043052029389327,0.5031636045309537,0.01,0.01,-0.008311060171095888,-0.129801480164189,0.01,0.01
7,2454325.025989362,-14.138278783876453,20.84939210039251,-0.38645407419840033,0.09371406042431146,0.00415,0.00415,0.0034382654029217977,0.040255813456835154,0.00415,0.00415
8,2457051.1111994446,-12.702624830327133,22.475053133953534,0.40184285232753464,-0.22409245234669398,0.0022600000000000003,0.0022600000000000003,0.01344613601389604,0.13730809296677665,0.0022600000000000003,0.0022600000000000003
9,2457051.181019521,-12.702589370390315,22.475100549213447,0.4021972606892557,-0.23848310929191752,0.0022600000000000003,0.0022600000000000003,0.03227766651026732,0.1420934685799219,0.0022600000000000003,0.0022600000000000003
10,2457054.361342977,-12.700907405681868,22.476983014597558,0.06251522220162249,-0.4905872840385516,0.0022600000000000003,0.0022600000000000003,0.029953592002917705,-0.12636759225242894,0.0022600000000000003,0.0022600000000000003
11,2457054.432083054,-12.700868270168758,22.477020912555666,0.0535369597377614,-0.48953707234078525,0.0022600000000000003,0.0022600000000000003,0.007767790182160994,-0.13592878440785328,0.0022600000000000003,0.0022600000000000003
12,2458119.2247108333,-12.133735432627125,23.105753923039106,0.037544265442186454,-0.4942072305339044,0.00367,0.00367,0.03599775184391114,-0.05926985646897083,0.00367,0.00367
13,2458119.423301056,-12.133627115857827,23.105863411414443,0.0029446061549934,-0.48259168695929133,0.00474,0.00474,-0.014287132052972905,-0.0056554304061731085,0.00474,0.00474
14,2458121.20229305,-12.1326685670837,23.106919115883695,-0.254263468561265,-0.2760610760968797,0.00595,0.00595,0.10151332114109426,-0.09819060169022685,0.00595,0.00595
15,2458127.1719697425,-12.129478920655611,23.11044317416411,-0.016969850698951468,0.48736323508657375,0.00359,0.00359,-0.013299208160022289,0.04700775868722504,0.00359,0.00359
16,2458128.3640210787,-12.128834338354125,23.111141867175302,0.166585192525201,0.38790445880473134,0.00232,0.00232,0.004341637826552599,-0.03744866551372053,0.00232,0.00232
17,2458132.403335608,-12.126677978503626,23.113525186328012,0.37349161826082594,-0.3312080218872003,0.0022600000000000003,0.0022600000000000003,0.11019092884558848,-0.09602726274169406,0.0022600000000000003,0.0022600000000000003
18,2458152.13673774,-12.116116547863536,23.12517679909539,-0.1445645226646598,-0.4000349447011558,0.0022600000000000003,0.0022600000000000003,0.018211545448859806,0.019816819479769966,0.0022600000000000003,0.0022600000000000003
