,mean,stddev
epoch,2454000.0,
period_1,9.53915,2e-05
sma_2,9000.0,9.0
ecc_2,0.0009,0.0005
inc_2,105.0,0.2
long_epoch_2,188.5,0.4
lan_2,53.5,0.3
pomega_2,330.0,50.0
mass_tot,6.35e+20,2e+18
diam_1,917.0,
diam_2,276.0,
