,mean,stddev
mass_1,4.7e+20,0.2e+20
mass_2,0.2e+20,0.2e+20
sma_2,5720,100
ecc_2,0.02,0.01
aop_2,16.3,40.0
inc_2,17.57,2.0
lan_2,110.3,2.0
mea_2,173.0,20.0
j2r2_1,20000.0,10000.0
spinc_1,17.57,5.0
splan_1,110.3,5.0
sprate_1,2.86589e-4,0.0
