,kboTIME,x,y,z
0,2452102.855741127,3870534303.7440796,5933757278.197839,17603618.037527565
1,2452130.748914353,3804439838.076603,5900944033.075399,16396053.688421244
2,2452162.645251542,3758907574.2791457,5836635077.967775,15015709.296488527
3,2452273.450559061,3895942362.230973,5684065679.7624035,10219585.931647778
4,2452293.4857120044,3939553421.6480637,5705221305.226972,9352305.510599615
5,2452329.1888643987,3992233607.4622335,5779716368.046797,7804677.849837304
6,2452468.0439010267,3764880540.4692163,6015345764.355261,1792443.5305356972
7,2452500.0279416125,3690682339.173576,5975411046.573511,408362.9342966079
8,2452530.679594153,3650794355.6382594,5911379483.526761,-921529.3153123857
9,2452561.455363247,3650606924.6166806,5840472114.042007,-2254131.4629287715
10,2452591.026013206,3686772687.577218,5785832831.335721,-3531042.2418210506
11,2452621.6573671033,3750028635.349833,5760692936.316305,-4858263.485933306
12,2452653.809861327,3822870241.2857513,5778715063.067168,-6249252.579689266
13,2452683.370266816,3873899777.721902,5832707829.155563,-7532212.088818551
14,2456234.47868057,2542143978.8789096,6480474460.995189,-160373869.7053489
15,2456590.3573846496,2410956199.83849,6553332864.333225,-175461183.3643589
