,time,Lat_Prim,Long_Prim,DeltaLat_Hiisi,DeltaLong_Hiisi,DeltaLat_Hiisi_err,DeltaLong_Hiisi_err,DeltaLat_Paha,DeltaLong_Paha,DeltaLat_Paha_err,DeltaLong_Paha_err
0,2452252.2236443916,-8.365018901497553,0.9787828629585692,0.04351439480103636,-0.007911243687925085,0.0006736420445463409,-0.0008035108398640745,0.3483771310470729,0.15454563784582082,0.00020271258591719743,4.591693105737704e-05
1,2452252.6246368326,-8.365059339831005,0.9812706285172789,0.00936019588877457,0.03945578293697875,0.000688732661302538,0.00014156482346372457,0.32802756933136834,0.18558165161029885,0.0002488798415356541,-0.00015454022461725003
2,2452820.3909720783,-8.404955621414867,4.513439496438233,0.001784184774322739,-0.025169810089030163,4.173167411636314e-06,-6.723088965543411e-05,0.06040260976831746,0.3222309620948561,1.1962341517346431e-05,-5.258242161687576e-05
3,2452830.1286938256,-8.405365044779636,4.5743239836683385,0.022489268431513665,-0.013117778922311066,-3.7801019914240896e-05,-6.779715668869812e-05,-0.18990042519604344,0.1657908019908722,2.285231843757174e-05,-1.714504378469428e-05
4,2452846.067021158,-8.406020787206891,4.674003858453147,-0.005735349193969341,0.023233554075383137,-9.610114304337003e-05,-0.00017454841412245514,0.035652220177695426,-0.15630362229780204,1.602954569079884e-05,-7.780955719738358e-05
5,2452874.8765253117,-8.407124742305912,4.854247388827435,-0.028704812050506234,0.012384518498888457,-6.342733058772865e-05,-6.852934220091811e-06,-0.08430955359770564,0.3062938413029842,0.00014170708126926002,-7.891097055789942e-05
6,2453152.083771557,-8.413516537192468,6.593065763027983,-0.014501917426912314,-0.027178949148713636,-0.00020320582336808002,0.0001707668790373873,0.19202943640337367,-0.07286358776585991,-4.0960028968584083e-05,-3.2735830046703995e-05
7,2453595.2981612636,-8.407420857010923,9.389832091223505,0.006578786558719685,0.027065231403545574,-0.0002936595670632869,0.00022677266784398853,-0.24150016703856636,-0.13041871642812172,-0.00037055413457665054,2.8130502727208295e-05
8,2453922.8617502833,-8.389817788768317,11.469609160409455,0.030538437999183543,-0.005944260041071557,5.636285038690403e-06,3.4340952481670683e-05,0.14786864624909413,0.3432113515744711,-3.322356150192718e-05,1.711457855435583e-05
