,time,Lat_Prim,Long_Prim,DeltaLat_Hiiaka,DeltaLong_Hiiaka,DeltaLat_Hiiaka_err,DeltaLong_Hiiaka_err,DeltaLat_Namaka,DeltaLong_Namaka,DeltaLat_Namaka_err,DeltaLong_Namaka_err
0,2453746.2298680567,26.8975735678212,194.6285720671954,0.19241059090973067,-0.3099805943950308,0.0025546907643306245,0.0029193572594237997,-0.15538431624264604,0.11328801284680487,0.002744257794815697,0.0028590128093576475
1,2453746.2588706617,26.898096236135125,194.62852981883321,0.19684893411948678,-0.3140599789530454,0.002472050240267375,0.00269807792508482,-0.1603863634670688,0.11256039025380218,0.002681814231964526,0.002786164529219292
2,2454137.994271204,27.481322329486076,195.33305407130223,0.118271173258222,-0.2840497226396042,0.0020890084682271257,0.0027856013773897115,-0.5377052756074363,0.2063671781815173,0.004043066682395388,0.007128876418161834
3,2454138.011272494,27.481592787767333,195.33269990589451,0.11925806637265168,-0.2849679127044104,0.0020369637092360897,0.0014320745345934034,-0.5361357546206591,0.20039425092328314,0.007238755319121039,0.003993086536817099
4,2454138.0582760596,27.4823468536838,195.33173011666065,0.1273243387586831,-0.29272139429303146,0.0021811246127142,0.003034768768757072,-0.5282273277089189,0.19801650580352412,0.005655496687571561,0.005623005833136221
5,2454138.0752773494,27.48261723054005,195.3313755621901,0.1289742602253341,-0.2922003463828061,0.002222839298196098,0.0020636651434113493,-0.5304785801030221,0.19763704622721906,0.006368924689653648,0.0053540579287873705
6,2454138.1252811397,27.483414895269362,195.33033709141574,0.13595889342354894,-0.298599799382812,0.002568995924571787,0.0016191466672343846,-0.5171640691116863,0.19180299090348435,0.0035602726017517077,0.00418619463384455
7,2454138.142282428,27.48368900308192,195.32999195885503,0.13928785761265772,-0.29723829777166266,0.002681440881268754,0.0035843013493127647,-0.5179510063982207,0.19592709047597773,0.0052001715176373765,0.0059146889114515015
8,2454138.19128614,27.484469269018415,195.32896829829093,0.145663458485501,-0.30409842182041363,0.002134381603614938,0.0016537226448471837,-0.5056603038113394,0.18855794612655177,0.012244752204911039,0.009557759138885465
9,2454138.208287427,27.484739475986938,195.32861293594686,0.1488333159372246,-0.30536627112351067,0.003003423418771136,0.003270479131764914,-0.5098523566474,0.18759569383153807,0.004125325037692772,0.005599989002907156
