,time,Lat_Prim,Long_Prim,DeltaLat_Vanth,DeltaLong_Vanth,DeltaLat_Vanth_err,DeltaLong_Vanth_err
0,2457117.646776049,-19.413507064217487,155.1815499560169,0.1852113560502744,-0.1569896365968428,0.0010170881212060903,0.0010011741309305009
1,2459271.6577857127,-20.181228960731296,162.0036591880163,-0.11052714889245863,-0.2398204171090804,0.0021395191047348643,0.0013457369908246107
