,Unnamed: 0,kboTIME,x,y,z
0,0,2453941.301888653,5078260445.836852,-3091006852.9469857,-47393761.17220998
1,1,2453941.55189948,5077782458.937257,-3091252640.8575397,-47400437.73803639
2,2,2453941.8019104917,5077296632.119524,-3091501962.3939557,-47406566.11556101
3,3,2453942.0519211944,5076813654.24498,-3091762061.584853,-47409010.0056355
4,4,2453942.3019315233,5076341388.823936,-3092023105.512378,-47412035.66970276
5,5,2453942.5519419746,5075869099.600718,-3092277921.8623176,-47418742.61483409
6,6,2453942.801952608,5075389035.541353,-3092536392.2544866,-47424837.81676174
7,7,2453943.0519629247,5074912019.593006,-3092805590.900673,-47427258.58832001
8,8,2453943.3019728707,5074445729.615012,-3093075562.1062627,-47430324.18971872
9,9,2453943.551982945,5073979296.425347,-3093339303.942504,-47437060.0454731
10,10,2453943.8019931954,5073505155.3415575,-3093606818.868093,-47443120.75628662
11,11,2453944.0520031243,5073034260.187079,-3093885009.212132,-47445518.1552279
12,12,2453944.3020126848,5072574100.893183,-3094163799.4757853,-47448623.22494579
13,13,2453944.552022377,5072113678.563987,-3094436360.2137465,-47455386.41504861
14,14,2453944.802032242,5071645617.104374,-3094712811.78919,-47461411.24023485
15,15,2453945.0520417797,5071180997.971336,-3094999882.630153,-47463784.93998648
16,16,2453945.3020509523,5070727120.951485,-3095287380.437673,-47466928.92723227
17,17,2453945.5520602604,5070272860.690244,-3095568650.292659,-47473717.80580568
18,18,2453945.8020697357,5069811031.863453,-3095853927.4892797,-47479705.30827903
19,19,2453946.052078879,5069352840.284079,-3096149764.5833673,-47482054.94435264
20,20,2453946.3020876613,5068905393.435953,-3096445855.510138,-47485237.24969364
21,21,2453946.5520965825,5068457442.799923,-3096735721.8634553,-47492050.13322856
22,22,2453946.802105666,5068001995.950859,-3097029710.856861,-47497998.86365248
23,23,2453947.0521144127,5067550379.743567,-3097334197.251123,-47500324.06209445
24,24,2453947.302122801,5067109507.257454,-3097638764.280027,-47503544.06463982
25,25,2453947.552131333,5066668010.138368,-3097937111.981629,-47510379.25830436
26,26,2453947.8021400226,5066219090.92975,-3098239696.441377,-47516287.78012992
27,27,2453948.052148369,5065774194.176348,-3098552712.752605,-47518588.18116833
28,28,2453948.3021563618,5065340036.506622,-3098865636.543261,-47521845.26152872
29,29,2453948.552164502,5064905133.093638,-3099172348.173026,-47528701.08193947
30,30,2453948.802172795,5064462883.458296,-3099483409.5193186,-47534567.99372936
31,31,2453949.05218074,5064024846.44541,-3099804834.189444,-47536843.273593895
32,32,2453949.302188335,5063597540.240728,-3100125993.334404,-47540136.83595062
33,33,2453949.552196081,5063169366.937882,-3100440949.4618235,-47547011.63409378
34,34,2453949.8022039747,5062733924.982644,-3100760367.132912,-47552835.59312607
35,35,2453950.052211516,5062302884.093252,-3101090076.7081656,-47555085.48833513
36,36,2453950.3022187105,5061882562.076993,-3101419348.026625,-47558414.98620558
37,37,2453950.55222606,5061461251.372673,-3101742427.522342,-47565307.17534352
38,38,2453950.802233553,5061032751.238056,-3102070079.308626,-47571086.92753149
39,39,2453951.0522406884,5060608838.804615,-3102407948.800487,-47573311.26682186
40,40,2453951.3022474814,5060195629.624888,-3102745207.7290034,-47576676.23776699
41,41,2453951.5522544333,5059781309.941343,-3103076288.1884904,-47583584.33158446
42,42,2453951.802261523,5059359881.654139,-3103412050.6934896,-47589318.75292492
43,43,2453952.0522682504,5058943225.820232,-3103757954.0806346,-47591517.50189139
44,44,2453952.30227464,5058537253.92695,-3104103075.2178783,-47594917.6159668
45,45,2453952.552281192,5058130049.518131,-3104442033.5507183,-47601840.28137255
46,46,2453952.802287877,5057715818.916707,-3104785782.8273754,-47607528.43480539
47,47,2453953.0522941947,5057306543.598753,-3105139593.7401395,-47609701.75645018
48,48,2453953.30230018,5056907929.250802,-3105492451.5782433,-47613136.88071394
49,49,2453953.55230633,5056507960.263244,-3105839164.784425,-47620073.00647165
50,50,2453953.8023126083,5056101049.121098,-3106190777.15445,-47625714.21401858
51,51,2453954.0523185157,5055699274.2054,-3106552369.733301,-47627862.54358292
52,52,2453954.302324094,5055308133.751696,-3106912839.5483737,-47631332.81925011
53,53,2453954.552329841,5054915516.598067,-3107267185.6324806,-47638281.59502102
54,54,2453954.8023357117,5054516043.098484,-3107626538.6154537,-47643875.51755048
55,55,2453955.0523412074,5054121885.026248,-3107995788.443665,-47645999.64157819
56,56,2453955.3023463776,5053738331.60846,-3108363747.2172203,-47649505.56125809
57,57,2453955.552351721,5053353179.792232,-3108725606.082572,-47656466.55178905
58,58,2453955.802357182,5052961259.477286,-3109092579.2466416,-47662013.25845575
59,59,2453956.052362264,5052574832.319428,-3109469364.1394353,-47664114.37762069
60,60,2453956.3023670246,5052198977.070671,-3109844691.265341,-47667656.8398378
61,61,2453956.5523719625,5051821402.501702,-3110213945.3181357,-47674630.02949286
62,62,2453956.802377013,5051437149.694979,-3110588420.7625165,-47680130.03041173
63,63,2453957.052381679,5051058566.67006,-3110972621.109298,-47682209.77866649
