,mean,stddev
mass_1,1.1085043988269795e+21,7e+19
mass_2,6.414956011730205e+20,0.0
sma_2,24100,1500
ecc_2,0.29,0.05
aop_2,67.9673497514598,3.34
inc_2,122.09632757146618,1.78
lan_2,90.09367609876212,1.64
mea_2,95.32000000000002,2.76
