,kboTIME,x,y,z
0,2453440.4383111643,-6265674585.354624,-1188935912.5415893,386420081.4472023
1,2453441.3918759217,-6265168458.187493,-1186870577.5811737,386415969.8732942
2,2453441.489839427,-6265117682.296928,-1186660585.3461118,386416646.27868855
3,2453475.1596047147,-6273067051.564144,-1114880924.1272895,386282999.42284465
4,2453475.184024151,-6273090820.309227,-1114833696.6552691,386283116.366901
5,2453528.035776636,-6367688324.614134,-1051406207.381335,386073797.3622675
6,2453528.127378559,-6367905866.164519,-1051386602.4830251,386074423.15888745
7,2454889.5044117593,-6116925859.063616,-1775918163.520208,379365626.45624185
8,2454889.5100521194,-6116919544.021849,-1775906851.8599997,379365648.78533775
9,2454889.5213528406,-6116906880.963715,-1775884177.6770728,379365689.5260483
10,2454889.527003201,-6116900544.387044,-1775872834.8944564,379365707.7612998
11,2454889.536853831,-6116889489.884754,-1775853050.6657834,379365735.90149117
12,2454889.542504192,-6116883144.886784,-1775841696.5753672,379365749.8419707
13,2454952.3838837254,-6132838989.569128,-1647427765.566402,378990717.8565663
14,2454952.390393471,-6132848689.914373,-1647417594.124219,378990725.79297656
15,2454952.3960532495,-6132857120.925112,-1647408747.1161633,378990730.6837944
16,2454952.401703029,-6132865534.644553,-1647399912.2430396,378990733.6494066
17,2454952.408392768,-6132875494.227504,-1647389446.4611087,378990734.61997426
18,2454952.4140625466,-6132883933.089765,-1647380572.2784305,378990733.23346186
19,2454952.419712327,-6132892340.355859,-1647371725.567961,378990729.7910554
20,2455003.2644716743,-6239620994.63168,-1613095870.0768566,378685393.5745868
21,2455003.2707211026,-6239635868.911352,-1613098163.430205,378685392.416191
22,2455003.276410581,-6239649407.38307,-1613100247.7329774,378685389.17674226
23,2455003.2821200592,-6239662990.698271,-1613102335.8484876,378685383.7905782
24,2455003.2878295374,-6239676571.457235,-1613104420.356058,378685376.22741413
25,2455003.2935090177,-6239690078.522168,-1613106490.2511744,378685366.5092934
26,2455003.2991884975,-6239703583.452765,-1613108556.4218333,378685354.5704042
27,2455191.6091157445,-6204410743.893209,-1982983479.823883,377531853.22881126
28,2455191.6145662856,-6204395790.616767,-1982984505.8066037,377531881.58783686
29,2455191.6200268283,-6204380804.600749,-1982985531.3440533,377531909.57086205
30,2455191.625487371,-6204365813.326506,-1982986554.3806574,377531937.0516492
31,2455191.6309379125,-6204350844.303634,-1982987572.881631,377531963.90825963
32,2455191.636398455,-6204335842.654596,-1982988590.4172146,377531990.1667905
33,2455191.641919005,-6204320670.962334,-1982989616.081773,377532015.9819959
34,2455239.4941416327,-6091459396.785765,-1942727266.5123196,377227733.8591701
35,2455239.4995920886,-6091450011.178807,-1942718166.9267943,377227761.2214696
36,2455239.5050425436,-6091440621.348377,-1942709065.2045193,377227788.00366825
37,2455239.510503,-6091431210.1066885,-1942699944.4722204,377227814.18097115
38,2455239.5159734576,-6091421777.491071,-1942690804.5520635,377227839.6778625
39,2455296.117201114,-6061208063.966214,-1825095478.6492453,376861105.88457745
40,2455296.1290510762,-6061216597.61243,-1825071243.9510121,376861087.9841888
41,2455296.1329710647,-6061219419.35407,-1825063232.2552035,376861084.109619
42,2455296.1382010477,-6061223182.968469,-1825052547.1178145,376861080.48946977
43,2455296.1408210397,-6061225067.857223,-1825047196.003344,376861079.3326477
44,2455296.146181023,-6061228922.796806,-1825036252.1053915,376861078.3094642
45,2455324.2552146497,-6095839578.125589,-1775596771.6685266,376680749.00696874
46,2455324.2675340627,-6095860579.633027,-1775580047.7737677,376680810.26358664
47,2455663.5041085836,-6012489859.839908,-1957812127.6164982,374414982.2022306
48,2455663.510608568,-6012494712.635233,-1957799016.044898,374414955.9289032
49,2455663.5171085503,-6012499565.27477,-1957785898.209418,374414926.6325907
50,2455663.523628534,-6012504433.005091,-1957772733.6486025,374414894.1813217
51,2455663.530138517,-6012509293.744277,-1957759582.872062,374414858.69467705
52,2457893.163509162,-5703327286.053423,-2699739464.938694,355660375.27094066
53,2458864.000414277,-5523786086.492024,-3302788782.7328672,345411932.51114297
