,geocentricTime,x,y,z
0,2452252.404907002,4611029189.038634,-64447972.652392305,-683177919.2313606
1,2452252.805903,4612019374.205157,-64473367.21371945,-683178787.6999273
2,2452820.571204,4583037538.980624,513831847.4374823,-682487364.7534336
3,2452830.3089,4558176158.606978,513364147.64375454,-682458910.518792
4,2452846.247211,4520346683.523388,504362978.4864608,-682407679.882292
5,2452875.056655,4468193808.0383625,466070386.36381936,-682311503.3810154
6,2453152.263449,4635723470.782653,666631804.3418138,-681099292.2813213
7,2453595.477176,4408992822.814324,845115553.1553316,-678090703.561053
8,2453923.040324,4447156497.438297,1057231458.4329762,-675027171.2765138
