,Primary-Centric Time,Lat_Prim,Lon_Prim,deltaLat_Paha,deltaLon_Paha,deltaLat_Hiisi,deltaLon_Hiisi,deltaLat_Paha_err,deltaLon_Paha_err,deltaLat_Hiisi_err,deltaLon_Hiisi_err
0,2452252.2236443916,-8.425336835106409,359.2035881647716,0.3482540689297764,0.15482532437851076,0.043520843223632255,-0.007876375155080167,0.004156843656488718,0.004156843656488718,0.0040442045104782665,0.02187929371757491
1,2452252.6246368326,-8.421741642598919,359.2032699561486,0.3278799848203562,0.1858443761966666,0.009328671825414858,0.0394633625795871,0.0029296443990745047,0.0029296443990745047,0.015421637669277288,0.019308793616801267
2,2452820.3909720783,-8.416387593062495,6.399658324807976,0.061014864968456095,0.32211485961583775,0.001736335158852853,-0.02517310085945033,0.00010167409953965034,0.00010167409953965034,0.0006001750776363224,0.0011432486189733027
3,2452830.1286938256,-8.460838588729564,6.428385655249623,-0.18959303836325603,0.16614142026947099,0.022464918674103274,-0.013159326194049862,0.0005232998610438244,0.0005232998610438244,0.000456334362297639,0.0009703662449567219
4,2452846.067021158,-8.530841261697828,6.368939391129458,0.03539463514599106,-0.15636184034237968,-0.005697059227571799,0.023242925806001687,-0.0002804171487014173,-0.0002804171487014173,0.001043907405318123,0.0018885400123735963
5,2452874.8765253117,-8.63428732959285,5.957642927304354,-0.08401544060134825,0.3063742588614781,-0.028692878722580417,0.012412048403994163,0.0006882406069053104,0.0006882406069053104,0.0009330101811144687,0.003163872386480193
6,2453152.083771557,-8.272809195889305,8.185320314091797,0.19188144622006575,-0.0732514378835171,-0.014556796395481797,-0.027149536344942653,0.0009966930321070322,0.0009966930321070322,0.00039164133056601713,0.0021494272665734115
7,2453595.2981612636,-8.587730983326276,10.852222438453435,-0.24177877029103456,-0.1299008415066778,0.006636753003164131,0.0270510432846866,0.0007187988892098929,0.0007187988892098929,0.001480189909841556,0.003713344869993307
8,2453922.8617502833,-8.39879023828481,13.373498473725991,0.14901825520112766,0.3427132522555343,0.030518299458748288,-0.006046599866624196,0.0010154661239880625,0.0010154661239880625,-5.7295090272191374e-05,0.0011814517684172188
