,time,Lat1,Lon1,dLat2,dLon2,eLat2,eLon2,dLat3,dLon3,eLat3,eLon3
0,2452252.404907,-8.365343293905097,0.9685186295449811,0.3477253803168878,-0.0771791180686589,0.011956220166347826,0.009631942469628473,0.05197598099755396,0.013475699935626114,0.013645845273474438,0.017366901219340536
1,2452252.805903,-8.365383737269964,0.9710063759551483,0.31488034598297077,-0.10665948163737125,0.020592113944869688,0.013654442924555605,-0.0017033090138340867,-0.03202132944187508,0.0205281024489513,0.013659389317930424
2,2452820.571204,-8.404428963094254,4.505800733247813,0.05371431671292726,-0.1785113131595471,0.000988720830409488,0.0009288101647357724,0.0023704682632796903,0.014021355901187046,0.0009760670469112617,0.0008417979323667974
3,2452830.3089,-8.404820588704691,4.566769573383828,-0.19640304605061942,-0.09563090381767603,0.0007432740807919929,0.00042372916566052086,0.02308870592955259,0.007669916426485227,0.0007797603834146881,0.0007231230423750738
4,2452846.247211,-8.405451029608727,4.666591787203156,0.04126971953937186,0.08962829695705646,0.0016493164019014172,0.0014571575490706999,-0.006576547159653501,-0.013330230283903462,0.0016352117482679894,0.0013771371446814893
5,2452875.056655,-8.406523843509172,4.847089611223911,-0.10030806574476969,-0.18204514326539858,0.002021533326250212,0.0016100037671215408,-0.029864210426211457,-0.00798668854815168,0.0021575975009797284,0.0024284681105743856
6,2453152.263449,-8.412662443622711,6.5887999175313,0.28006487415908055,0.14818933011031762,0.001122851594557134,0.0006650633524986637,-0.0026899618596587516,0.02920789284826902,0.0013128332355463092,0.0017462448133722368
7,2453595.477176,-8.406469455968722,9.390923184794191,-0.2664562674631554,0.038248528687772176,0.00285938978719768,0.0030686443317717717,0.028928838703734527,0.013350306099292062,0.0028279760506828826,0.002797196660110986
8,2453923.040324,-8.389000531452144,11.474441899121068,0.3494709850016875,0.0681128584190463,0.0008203174287902153,0.0017651648184050467,0.016957935586958683,-0.013440001431389242,0.0005612417671250823,0.0010359659862071362
