,mean,stddev
mass_1,4.006e+21,4e+19
mass_2,1.79e+18,1.48e+18
sma_2,25657,100
ecc_2,0.249,0.015
aop_2,178.9,10.0
inc_2,113.013,0.5
lan_2,205.016,0.5
mea_2,178.5,10.0
mass_3,1.79e+19,1.0e+18
sma_3,49880,100
ecc_3,0.05,0.005
aop_3,154.1,10.0
inc_3,126.356,0.5
lan_3,206.766,0.5
mea_3,152.8,10.0
j2r2_1,100000.0,10000.0
spinc_1,126.356,5.0
splan_1,206.766,5.0
sprate_1,4.45767e-4,1e-9
jitter,0.002,0.001
pbad,0.05,0.0
