,large_low_synch_low_synch_offset,large_low_synch_low_synch_,large_low_synch_low_fast_offset,large_low_synch_low_fast_,large_low_synch_high_synch_offset,large_low_synch_high_synch_,large_low_synch_high_fast_offset,large_low_synch_high_fast_,large_low_fast_low_synch_offset,large_low_fast_low_synch_,large_low_fast_low_fast_offset,large_low_fast_low_fast_,large_low_fast_high_synch_offset,large_low_fast_high_synch_,large_low_fast_high_fast_offset,large_low_fast_high_fast_,large_high_synch_low_synch_offset,large_high_synch_low_synch_,large_high_synch_low_fast_offset,large_high_synch_low_fast_,large_high_synch_high_synch_offset,large_high_synch_high_synch_,large_high_synch_high_fast_offset,large_high_synch_high_fast_,large_high_fast_low_synch_offset,large_high_fast_low_synch_,large_high_fast_low_fast_offset,large_high_fast_low_fast_,large_high_fast_high_synch_offset,large_high_fast_high_synch_,large_high_fast_high_fast_offset,large_high_fast_high_fast_,shape_low_synch_low_synch_offset,shape_low_synch_low_synch_,shape_low_synch_low_fast_offset,shape_low_synch_low_fast_,shape_low_synch_high_synch_offset,shape_low_synch_high_synch_,shape_low_synch_high_fast_offset,shape_low_synch_high_fast_,shape_low_fast_low_synch_offset,shape_low_fast_low_synch_,shape_low_fast_low_fast_offset,shape_low_fast_low_fast_,shape_low_fast_high_synch_offset,shape_low_fast_high_synch_,shape_low_fast_high_fast_offset,shape_low_fast_high_fast_,shape_high_synch_low_synch_offset,shape_high_synch_low_synch_,shape_high_synch_low_fast_offset,shape_high_synch_low_fast_,shape_high_synch_high_synch_offset,shape_high_synch_high_synch_,shape_high_synch_high_fast_offset,shape_high_synch_high_fast_,shape_high_fast_low_synch_offset,shape_high_fast_low_synch_,shape_high_fast_low_fast_offset,shape_high_fast_low_fast_,shape_high_fast_high_synch_offset,shape_high_fast_high_synch_,shape_high_fast_high_fast_offset,shape_high_fast_high_fast_
shape_low_fast_low_fast_,184.26394224025478,183.646452794605,262.9192825870541,263.37849589282354,110.95694621580306,111.185681241254,182.0884293919717,182.6356779613991,154.71305305808704,153.6282139301129,216.3382206823543,215.82349439269183,97.34061493653898,96.87030094944758,141.59074653233597,140.70517287771855,235.6110057779287,235.1208205737942,187.3838430194069,186.94016242622922,145.58554119351135,145.4352188549471,230.4923771221476,230.06914793650716,111.31669960088477,110.66933639611752,123.77432966390961,123.60005121949774,59.69947245410677,59.04332445213498,134.68646572839316,134.24367065460743,4.177526819859009,3.957461391344266,2.798161045148561,3.0254422696721193,20.32297281560745,20.536791779672896,4.402637287444334,4.626092915019873,14.568091296906779,14.235828269457041,1.4625933971071323,0.0,,,,,,,,,,,,,,,,,,,,
shape_low_fast_high_synch_offset,177.88975423006545,177.35633961916858,255.5844697472096,256.0639389613847,105.25027212687596,105.52200795589695,179.70063561988093,180.2706948762783,147.9429773840679,146.8350710663716,215.92039592146654,215.41699705880532,94.96188189949635,94.50728887145455,134.08914911355347,133.3897906231152,234.294926276689,233.92935567461342,185.5813288612495,185.14319091077405,150.33845051622617,150.20884339867538,223.3887857811608,222.98255522631274,108.32523086301258,107.69244527328874,117.69397939092366,117.65782820687753,60.41444132915706,59.80370091698107,135.64672861922827,135.22923948102587,6.16062676613352,6.803863090701671,9.551924911683042,10.161498461107698,29.219616572581756,29.879668844509027,8.574520711521597,9.269143822794481,13.035281834402982,13.603117371464954,8.879492291156021,9.492976032260065,0.0,,,,,,,,,,,,,,,,,,,
shape_low_fast_high_synch_,178.4969662569057,177.88975423006542,255.1220656949959,255.58446974720954,105.02009106734076,105.25027212687594,179.15125251923004,179.7006356198809,149.0642848708234,147.94297738406792,216.4368967585467,215.92039592146645,95.43766703141709,94.96188189949628,134.93901976302482,134.08914911355345,234.7957273037722,234.29492627668895,186.0348475740836,185.58132886124952,150.50270515581212,150.33845051622615,223.80699886795279,223.3887857811607,108.9768150840762,108.32523086301275,117.89201222639777,117.69397939092357,61.04735608146335,60.414441329157,136.08731396665507,135.6467286192282,5.771140756079654,6.160626766133541,9.12679504684181,9.551924911682988,28.838037676767897,29.219616572581764,8.098813415295654,8.574520711521593,13.338479805192026,13.035281834403005,9.319549002967765,8.879492291156168,1.462593397107093,0.0,,,,,,,,,,,,,,,,,,
shape_low_fast_high_fast_offset,189.909830152128,189.38011030530117,269.16210025515136,269.6287860449628,115.18302649897574,115.42139896510807,183.2180391583012,183.77678538027686,159.32364116674356,158.28587510274133,214.81198612558356,214.30610044186977,97.94573834874569,97.48253410430831,147.10061361611923,146.30013758120862,234.93821542635152,234.51516070693538,190.6197323201361,190.19030053823892,141.8147604607565,141.70899124012178,235.8508534560698,235.43285024379614,114.78634718005232,114.16275083500723,129.46319778419831,129.31854323034966,58.627592659878694,58.006031827071084,134.76434156260495,134.34074042918206,10.945538558690082,11.095436650491504,7.991657161696592,8.752271266951832,12.903612184934317,13.416408154492807,8.858668850666424,9.598638313988673,19.90635672921291,19.434381308311966,8.251500603428351,7.856521733829884,17.034228506712996,16.539799892364858,0.0,,,,,,,,,,,,,,,,,
shape_low_fast_high_fast_,190.5615337062999,189.90983015212808,268.71518202000254,269.16210025515136,114.98767263819407,115.18302649897583,182.679524829742,183.21803915830122,160.3935753751568,159.3236411667436,215.33010263901357,214.81198612558353,98.42774642364562,97.94573834874576,147.9790607272821,147.10061361611932,235.43209263676994,234.93821542635158,191.0645118356552,190.61973232013622,141.96277498976215,141.81476046075656,236.2800683748935,235.85085345606979,115.43071468850843,114.78634718005257,129.75160173975385,129.46319778419831,59.26890663327153,58.627592659878715,135.21358053347518,134.76434156260495,11.959624487942829,10.945538558690178,8.792526938267514,7.991657161696317,13.512629678320407,12.903612184934413,9.384194060314424,8.858668850666437,20.725989154250204,19.906356729212938,9.172104428064577,8.25150060342835,17.69495558414521,17.03422850671308,1.46259339710713,0.0,,,,,,,,,,,,,,,,
shape_high_synch_low_synch_offset,177.04695997783554,176.51144193335085,257.3522076907093,257.8335621748811,107.88332371293842,108.14164468437482,184.22616981980474,184.79215816263564,150.101088417817,149.0524156367373,222.20080811874658,221.69855130076255,100.30896636752807,99.84853802916341,135.73851971039554,134.94950284144534,240.18972095664176,239.75896177109337,179.9966631794108,179.55841986224615,148.34828205580484,148.2406177479996,226.72366609432348,226.3148477538934,109.92073323786565,109.31065571305223,116.61041810941859,116.5382888147609,66.60525700960106,65.98935186620099,131.17247364581408,130.75205491411583,6.6828126646956,7.1210831518564435,9.182582703289912,9.733147790212737,27.145189589358637,28.195787888613566,7.438795511396997,8.264693552126817,6.889348722262456,7.112862759674639,8.748356206025178,8.761434903854802,6.675098252007939,6.551884828143182,15.149905060202572,16.13727415787553,0.0,,,,,,,,,,,,,,,
shape_high_synch_low_synch_,177.7074660255247,177.04695997783563,256.88807654351154,257.35220769070924,107.66601847621801,107.8833237129385,183.67969262549028,184.22616981980474,151.17937256599373,150.1010884178171,222.7151960180343,222.20080811874655,100.7887971763801,100.30896636752813,136.6011725208757,135.73851971039565,240.69062302284257,240.18972095664182,180.4526755077874,179.99666317941092,148.49897863782115,148.3482820558049,227.14366480491046,226.72366609432345,110.55242226672415,109.9207332378659,116.84758476399057,116.61041810941862,67.24094240082385,66.60525700960106,131.61888691043453,131.17247364581408,7.4960384256411885,6.682812664695558,9.564012608665713,9.182582703289707,27.58016165767129,27.145189589358658,7.1519242751874526,7.438795511396949,7.5903097401262745,6.889348722262467,9.820723452138417,8.748356206025178,7.335848090291344,6.675098252007983,15.267272574145839,15.14990506020259,1.462593397107136,0.0,,,,,,,,,,,,,,
shape_high_synch_low_fast_offset,178.29454041014586,177.76839549849555,257.70712786242143,258.19185255254035,107.4267799840693,107.70723590553432,179.4818281216323,180.0554027103165,150.2852298645421,149.19221111760532,214.7173014808155,214.21436874366458,93.6248990563846,93.16851409048492,135.072580156642,134.2283243906975,233.17550359326418,232.77861880219905,186.47560743594246,186.03724048521082,147.1999980411676,147.08097741071438,224.5590055769339,224.15003450625886,107.99570181668757,107.35946080123136,118.1107018328269,118.11439744315149,59.72109438431005,59.10538534341646,135.99116023872875,135.56981134789308,4.16678351763604,4.8727227964049185,7.592261190855217,8.239136992092062,27.21003975056867,27.947958945888505,6.5985214642549925,7.4165887678837565,14.2272169270084,14.786112762608475,6.946820296547076,7.664498922599829,3.2728964777050593,3.758868583045164,15.05811886888347,15.785363767545284,7.979774298476079,8.655124791442029,0.0,,,,,,,,,,,,,
shape_high_synch_low_fast_,178.90994824266187,178.29454041014586,257.23816657778394,257.7071278624214,107.18642340827672,107.4267799840693,178.9280006809668,179.4818281216323,151.39573567235814,150.28522986454212,215.23295729041797,214.7173014808154,94.10203077413362,93.62489905638458,135.97414374877377,135.072580156642,233.66960293116955,233.17550359326412,186.92975500385458,186.4756074359425,147.35634974611952,147.19999804116756,224.97960831982942,224.55900557693383,108.6514221254243,107.99570181668777,118.2848224019236,118.11070183282682,60.35801151782222,59.72109438430998,136.43653673903248,135.9911602387287,3.8475218291916935,4.166783517636041,7.2358304259264905,7.592261190855133,26.693325676429048,27.210039750568654,6.202713710274278,6.598521464254965,14.3365093132944,14.22721692700841,7.262385715936627,6.946820296547199,4.043435887099297,3.272896477705072,14.618646914990165,15.058118868883543,7.727065179061961,7.979774298476145,1.46259339710711,0.0,,,,,,,,,,,,
shape_high_synch_high_synch_offset,182.81034591724753,182.26053979423693,265.39689378939164,265.879247371049,112.76198372791299,113.05387025361057,184.61453745496289,185.18463128297873,153.83914648375242,152.81064936855228,216.5943250084362,216.0902903674485,98.09749457763277,97.65505385470031,141.21575286598318,140.46119579244117,235.87568413961893,235.43905095719435,184.9686915103492,184.5351568384074,143.61009364978304,143.50331617103797,230.7121191915139,230.2969415466012,109.51908150111646,108.88654587248436,123.23791473363772,123.3881390743134,59.84479180910754,59.20249214119545,131.80604389886173,131.38478963003982,5.9470223289311495,6.476096971696511,4.622988531643406,5.240399540817716,19.726158957721644,20.845750922740564,5.58201719932846,6.482179014520897,13.796652283817766,14.680687815510915,2.6370264441582107,3.208690318000402,10.962352271448388,11.495971653065144,8.069620327860736,8.908922576795785,9.578942145024202,10.323054345034354,8.77497852996726,9.305865780711459,0.0,,,,,,,,,,,
