,mean,stddev
mass_1,4.7418948779684345e+20,7e+18
mass_2,1.7810512203156554e+19,1.7810512203156554e+18
sma_2,5720.0,150.0
ecc_2,0.01,0.02
aop_2,16.280805155366735,40.0
inc_2,17.569477066734226,0.8
lan_2,110.31289057369172,2.0
mea_2,173.8,0.8
j2r2_1,8.35936910622267,1.0
sprate_1,0.0002685121926145122,0.0
spinc_1,0.0,0.0
splan_1,0.0,0.0
