,mean,stddev
mass_1,1.781e21,0.043e21
mass_2,1.0e20,1.0e+20
sma_2,24274,193
ecc_2,0.2828,0.0063
aop_2,67.96734975,20
inc_2,122.09632757,2
lan_2,90.0936761,2
mea_2,96.52,20
