,mean,stddev
mass_1,5.084e+18,1e+17
mass_2,5e+18,1e+17
sma_2,2777.0,100.0
ecc_2,0.026,0.006
aop_2,13.808102790574253,1.8
inc_2,103.7,1.2
lan_2,140.6,1.0
mea_2,33.9,5.0
j2r2_1,10000,1000.0
sprate_1,5.81314e-6,0.0
spinc_1,103,6
splan_1,140.6,5
