,kboTIME,x,y,z
0,2457622.907896463,12831566264.7074,5528020892.984117,-3091769654.9666567
1,2457623.0329059735,12831407055.46098,5527761896.078325,-3091753336.0663276
2,2457623.1579155223,12831246135.046679,5527503948.651361,-3091737614.712937
3,2457623.2829251587,12831083108.510714,5527245152.048011,-3091721666.6474466
4,2457623.407934871,12830919164.89283,5526983908.680689,-3091704800.91106
5,2457623.532944594,12830756377.561968,5526719863.393423,-3091686866.6987896
6,2457623.6579542467,12830596483.832357,5526454113.246707,-3091668342.154058
7,2457623.7829637816,12830439862.459385,5526188562.195493,-3091650052.8193803
8,2457623.90797321,12830285311.09691,5525924800.645818,-3091632685.5280085
9,2457624.0329825976,12830130754.755957,5525663169.641401,-3091616383.9720807
10,2457624.1579920254,12829974468.102428,5525402560.7159395,-3091600664.0891547
11,2457624.28300154,12829816091.867502,5525141069.264158,-3091584699.090148
12,2457624.40801113,12829656844.877039,5524877116.706869,-3091567806.295454
13,2457624.533020728,12829498806.850435,5524610380.684884,-3091549849.1151834
14,2457624.658030254,12829343694.278955,5524341985.555134,-3091531317.475207
15,2457624.783039661,12829191850.1837,5524073841.019147,-3091513039.331698
16,2457624.9080489627,12829042042.614672,5523807518.319624,-3091495693.1432676
17,2457625.0330582247,12828892190.540731,5523543325.7350855,-3091479408.372114
18,2457625.158067528,12828740589.704126,5523280127.749626,-3091463689.2513433
19,2457625.2830769187,12828586916.61881,5523016014.376195,-3091447706.706645
20,2457625.408086383,12828432419.527489,5522749426.515401,-3091430786.539827
21,2457625.533095853,12828279183.875946,5522480074.704109,-3091412806.4167466
22,2457625.658105249,12828128904.815807,5522209110.266557,-3091394267.9009395
23,2457625.7831145255,12827981889.523603,5521938448.088932,-3091376001.117315
24,2457625.908123697,12827836876.801208,5521669639.788533,-3091358675.949051
25,2457626.033132831,12827691780.182299,5521402960.789989,-3091342407.5899506
26,2457626.158142007,12827544916.980984,5521137248.865987,-3091326688.715195
27,2457626.2831512704,12827395999.580948,5520870589.2147255,-3091310688.2104173
28,2457626.4081606055,12827246305.26366,5520601442.67946,-3091293740.558239
29,2457626.533169945,12827097924.575502,5520329552.779933,-3091275737.716415
30,2457626.658179208,12826952530.81819,5520056097.467809,-3091257192.737681
31,2457626.7831883514,12826810395.224176,5519782996.247837,-3091238937.6699443
32,2457626.90819739,12826670227.711857,5519511780.653019,-3091221633.622521
33,2457627.0332063925,12826529936.988703,5519242693.172549,-3091205381.4864345
34,2457627.158215438,12826387862.430264,5518974545.211357,-3091189662.528685
35,2457627.283224571,12826243752.366823,5518705417.718941,-3091173643.8403916
36,2457627.4082337744,12826098912.73252,5518433791.935827,-3091156668.78157
37,2457627.5332429796,12825955438.547668,5518159444.439411,-3091138643.633553
38,2457627.6582521074,12825814980.760984,5517883579.458825,-3091120092.7862067
39,2457627.783261114,12825677774.572777,5517608120.547717,-3091101849.9639783
40,2457627.908270017,12825542501.392008,5517334578.699701,-3091084567.3063874
41,2457628.033278885,12825407065.711224,5517063163.394703,-3091068331.371422
42,2457628.158287797,12825269829.451378,5516792660.019311,-3091052612.170904
43,2457628.283296797,12825130576.95657,5516521145.839715,-3091036575.2473674
44,2457628.4083058652,12824990642.420029,5516247122.940418,-3091019573.0319867
45,2457628.533314934,12824852124.709084,5515970401.019669,-3091001526.15692
46,2457628.6583239227,12824716651.92412,5515692210.224555,-3090982970.193573
47,2457628.78333279,12824584423.156982,5515414477.585053,-3090964740.2958517
48,2457628.908341554,12824454091.690899,5515138693.1047,-3090947479.4401054
49,2457629.0333502847,12824323558.4172,5514865033.18843,-3090931259.82522
50,2457629.1583590605,12824191208.28082,5514592257.56003,-3090915540.3641286
51,2457629.283367924,12824056861.697466,5514318440.367331,-3090899485.2970743
52,2457629.408376855,12823921880.718859,5514042104.977905,-3090882456.317371
53,2457629.5333857834,12823788367.432648,5513763094.26282,-3090864388.4308567
54,2457629.6583946305,12823657926.603622,5513482663.918613,-3090845828.231447
55,2457629.783403355,12823530721.151041,5513202743.876667,-3090827612.0548763
56,2457629.908411978,12823405376.625809,5512924802.7046995,-3090810373.5236087
57,2457630.033420568,12823279790.93434,5512648983.675502,-3090794170.455582
58,2457630.158429205,12823152372.51877,5512374021.212024,-3090778450.8244
59,2457630.283437929,12823022977.915113,5512097986.908482,-3090762377.8146963
60,2457630.4084467194,12822892996.626268,5511819425.847257,-3090745322.570104
61,2457630.533455505,12822764533.334112,5511538214.113413,-3090727234.4886847
62,2457630.6584642073,12822639168.989178,5511255632.575931,-3090708671.0244617
63,2457630.7834727867,12822517030.286299,5510973613.49098,-3090690469.44695
64,2457630.9084812645,12822396715.447388,5510693603.550268,-3090673253.8367376
65,2457631.033489712,12822276120.01279,5510415712.846344,-3090657067.613222
66,2457631.158498207,12822153676.389835,5510138650.870084,-3090641347.973515
67,2457631.2835067892,12822029277.27452,5509860487.22695,-3090625257.29367
68,2457631.4085154356,12821904339.207235,5509579789.138864,-3090608176.3530536
69,2457631.5335240755,12821780968.83899,5509296465.935758,-3090590068.956222
70,2457631.6585326307,12821660722.836199,5509011823.274209,-3090571503.251671
71,2457631.783541062,12821543691.629925,5508727795.157562,-3090553317.194347
72,2457631.9085493926,12821428446.526266,5508445805.967545,-3090536125.137773
73,2457632.033557694,12821312881.320778,5508165932.578,-3090519956.0895157
74,2457632.158566044,12821195452.848646,5507886859.92371,-3090504236.636277
75,2457632.2835744815,12821076089.996595,5507606656.186755,-3090488128.5928926
76,2457632.4085829817,12820956235.92254,5507323911.146791,-3090471022.5571184
77,2457632.533591473,12820837998.622713,5507038567.399734,-3090452896.7500772
78,2457632.6585998777,12820722910.018375,5506751954.997766,-3090434329.84599
79,2457632.783608158,12820611024.249933,5506466009.113519,-3090416160.2366962
80,2457632.9086163384,12820500886.130432,5506182131.391707,-3090398992.3663807
81,2457633.0336244917,12820390388.334108,5505900365.459197,-3090382840.8217936
82,2457633.1586326943,12820278012.58097,5505619372.078373,-3090367121.7485604
83,2457633.283640984,12820163723.970095,5505337218.574213,-3090350996.647938
84,2457633.408649335,12820048991.850609,5505052517.696168,-3090333866.1159697
85,2457633.533657675,12819935924.941078,5504765245.318034,-3090315722.7962756
86,2457633.6586659267,12819826029.965385,5504476755.489062,-3090297155.717032
87,2457633.783674054,12819719324.75845,5504188983.973689,-3090279003.458378
88,2457633.908682082,12819614328.072231,5503903309.26011,-3090261860.3758802
89,2457634.033690084,12819508932.084667,5503619741.710649,-3090245726.6308384
90,2457634.1586981365,12819401643.851494,5503336918.307017,-3090230008.100315
91,2457634.2837062757,12819292464.696127,5503052906.084552,-3090213866.2198744
92,2457634.408714475,12819182889.725954,5502766341.168708,-3090196711.760927
93,2457634.533722661,12819075027.759787,5502477232.714185,-3090178551.791414
94,2457634.6587307574,12818970359.880325,5502186958.362682,-3090159985.5187645
95,2457634.783738728,12818868867.613825,5501897453.893858,-3090141851.462876
96,2457634.908746601,12818769044.091644,5501610074.227816,-3090124733.7144837
97,2457635.0337544493,12818668781.621393,5501324796.455719,-3090108618.00915
98,2457635.1587623497,12818566613.038568,5501040234.178491,-3090092900.131023
99,2457635.2837703363,12818462575.8929,5500754454.710479,-3090076741.697994
100,2457635.408778381,12818358190.609964,5500466117.953554,-3090059563.8310566
101,2457635.533786411,12818255565.487272,5500175266.337611,-3090041388.020188
102,2457635.6587943486,12818156155.530485,5499883300.686318,-3090022823.474493
103,2457635.783802161,12818059905.965145,5499592156.219064,-3090004708.4052124
104,2457635.9088098765,12817965284.750387,5499303163.884392,-3089987616.4651675
105,2457636.033817569,12817870184.949629,5499016267.50665,-3089971518.9682255
106,2457636.158825314,12817773165.614746,5498730057.713851,-3089955801.7843223
107,2457636.283833145,12817674300.513113,5498442602.668998,-3089939626.961729
108,2457636.4088410335,12817575134.941074,5498152586.444779,-3089922426.1422863
109,2457636.5338489045,12817477776.053375,5497860084.731729,-3089904235.2315693
110,2457636.6588566815,12817383652.350513,5497566521.119127,-3089885673.2599564
111,2457636.7838643333,12817292672.775879,5497273829.69173,-3089867577.8818154
112,2457636.9088718886,12817203280.57203,5496983317.031066,-3089850512.142117
113,2457637.0338794226,12817113370.18394,5496694893.709714,-3089834432.941387
114,2457637.1588870105,12817021527.308487,5496407127.798327,-3089818716.417012
115,2457637.283894684,12816927861.91107,5496118088.878762,-3089802525.2956085
