,Times,X_Pos_Eris,Y_Pos_Eris,Z_Pos_Eris,X_Vel_Eris,Y_Vel_Eris,Z_Vel_Eris,semimajor_axis_Eris,eccentricity_Eris,inclination_Eris,longitude_ascending_Eris,argument_periapse_Eris,mean_anomaly_Eris,precession_Eris,obliquity_Eris,longitude_Eris,spin_orbit_angle_Eris,spin_period_Eris,Lx_Eris,Ly_Eris,Lz_Eris,E_Eris,X_Pos_Hercules,Y_Pos_Hercules,Z_Pos_Hercules,X_Vel_Hercules,Y_Vel_Hercules,Z_Vel_Hercules,semimajor_axis_Hercules,eccentricity_Hercules,inclination_Hercules,longitude_ascending_Hercules,argument_periapse_Hercules,mean_anomaly_Hercules,precession_Hercules,obliquity_Hercules,longitude_Hercules,spin_orbit_angle_Hercules,spin_period_Hercules,Lx_Hercules,Ly_Hercules,Lz_Hercules,E_Hercules,X_Pos_Dysnomia,Y_Pos_Dysnomia,Z_Pos_Dysnomia,X_Vel_Dysnomia,Y_Vel_Dysnomia,Z_Vel_Dysnomia,semimajor_axis_Dysnomia,eccentricity_Dysnomia,inclination_Dysnomia,longitude_ascending_Dysnomia,argument_periapse_Dysnomia,mean_anomaly_Dysnomia,precession_Dysnomia,obliquity_Dysnomia,longitude_Dysnomia,spin_orbit_angle_Dysnomia,spin_period_Dysnomia,Lx_Dysnomia,Ly_Dysnomia,Lz_Dysnomia,E_Dysnomia,Lx_totDysnomia,Ly_totDysnomia,Lz_totDysnomia
80,356953566.8259099,0.0,0.0,0.0,0.0,0.0,0.0,309.8644868960966,0.9998879020428327,62.4990792224956,138.7588148263309,49.44927273951447,180.02979963942875,0.0,0.0,0.0,0.0,inf,3693.2275331976966,4177.5254007781305,2870.2415707102145,-4.23912975998788,-9173.528274031074,2098.651031109344,8585.308453040736,0.11088387466242657,-0.20958346181257553,0.16230981233073377,10434.598401754116,0.16229865274615968,62.4990792224956,138.75881482633093,224.30240175088468,187.04301394210958,0.0,0.0,0.0,0.0,inf,102874.74853521494,117379.19914186961,81288.14449287654,-2.240959128362725,25154.972636349252,-2792.553004900313,-26430.808302685466,-0.07008496804693627,0.11602287245559638,-0.07807994163750957,37210.376688915756,0.0016725357749335147,61.62150840567581,139.2895359958946,144.61593206696057,90.28465928976681,0.0,0.0,0.0,0.0,inf,16530.269622791595,19211.113402172996,13691.13926245923,-0.06704440088043448,123098.24569120424,140767.83794482076,97849.52532604599
81,356964365.83359987,0.0,0.0,0.0,0.0,0.0,0.0,308.3608335719664,0.9998873552958024,62.49903712039985,138.75874326401208,63.469403002311644,180.0381561729675,0.0,0.0,0.0,0.0,inf,3687.2985643672678,4182.569278744993,2864.36573744462,-4.258619709515183,-7710.1883380840345,-205.29015389672003,10060.081298064144,0.15886529798286392,-0.21494972643799898,0.10930025255217876,10422.105451869218,0.15865971370678322,62.499037120399834,138.75874326401208,236.70503592257313,189.18976485814656,0.0,0.0,0.0,0.0,inf,102880.83290607198,117374.02774543346,81294.17398105792,-2.2419457465417842,24379.762701005897,-1538.6006892767448,-27253.95389762406,-0.07351582278618858,0.11626687859521288,-0.07440988902493346,37210.11881861856,0.001107083382026069,61.62177286435453,139.28999033293525,143.37149817454173,94.42643641288254,0.0,0.0,0.0,0.0,inf,16530.11421407417,19211.24091301056,13690.985602259772,-0.0670413465768842,123098.24568451343,140767.837937189,97849.5253207623
82,356975164.8361802,0.0,0.0,0.0,0.0,0.0,0.0,306.5324776677818,0.9998866866207665,62.49901206986421,138.75866346037657,77.64258010853453,180.04424445602027,0.0,0.0,0.0,0.0,inf,3742.3552355193606,4258.926111575926,2909.594223211771,-4.2820918146236355,-5774.915869911505,-2496.2568145171604,10918.48756420892,0.19781065573697568,-0.2071211746325085,0.04867458662293423,10406.565760061943,0.15409483762980092,62.49901206986422,138.75866346037657,249.53434355923926,190.91715974501167,0.0,0.0,0.0,0.0,inf,102824.4007785124,117295.7621533836,81247.81565945805,-2.243660726353223,23566.302294160687,-280.1904880701608,-28038.58424216763,-0.07718925468399489,0.11685129181695046,-0.07092507898964016,37216.80086043507,0.0005667301905863506,61.62201155719715,139.29044769833993,155.9801900771682,84.71151708071825,0.0,0.0,0.0,0.0,inf,16531.48966380677,19213.149664615892,13692.115432821392,-0.06697604680814355,123098.24567783854,140767.8379295754,97849.5253154912
83,356985963.8406113,0.0,0.0,0.0,0.0,0.0,0.0,304.4867601943132,0.999885931576312,62.49900544768292,138.7585823290355,91.99670578284451,180.04765051041028,0.0,0.0,0.0,0.0,inf,3858.9099302842837,4406.398429910248,3006.344128193345,-4.308266601425878,-3480.0967510283936,-4631.115482934026,11096.10143075302,0.2250421919779575,-0.18610139592620165,-0.01617103722386027,10388.838483644533,0.1487729644897002,62.49900544768292,138.7585823290355,262.91407955824286,192.10359585167288,0.0,0.0,0.0,0.0,inf,102705.08120552132,117144.79062062687,81148.77073653911,-2.2460393967460988,22711.34837572081,986.3799358672273,-28785.94142013457,-0.08121757574548982,0.11777490504266563,-0.06748028737719813,37229.74361031112,0.00039931219931923026,61.62220754622272,139.2908690435542,227.3038943543503,16.27186312299294,0.0,0.0,0.0,0.0,inf,16534.254535356842,19216.64887142342,13694.410445486745,-0.06685401175432976,123098.24567116244,140767.83792196054,97849.52531021921
84,356996762.8522843,0.0,0.0,0.0,0.0,0.0,0.0,302.34766781162307,0.9998851332400366,62.49901620793447,138.75850706362118,106.55008927683438,180.04809574325787,0.0,0.0,0.0,0.0,inf,4035.2352439869646,4622.106401243399,3153.066014494926,-4.335602294404434,-964.5707720927447,-6470.946381196687,10568.083199497789,0.2383742986787259,-0.1526845601092604,-0.08132176927747493,10369.974646231722,0.14293034796313733,62.49901620793447,138.75850706362118,276.9699927176954,192.6248608488421,0.0,0.0,0.0,0.0,inf,102524.89244391759,116924.35538050918,80998.83406624029,-2.248983644988081,21810.561887114574,2264.59817239795,-29495.556124119288,-0.08568976394751118,0.1189983310241851,-0.06390475054150997,37247.594506786896,0.0008888707225002512,61.6223512616608,139.29121838462416,259.661897196699,346.78280131672665,0.0,0.0,0.0,0.0,inf,16538.117976563415,19221.37613257208,13697.625224197418,-0.06668694649502559,123098.24566446796,140767.83791432466,97849.52530493263
85,357007561.8719235,0.0,0.0,0.0,0.0,0.0,0.0,300.24963260725593,0.9998843407639142,62.49904077675248,138.75844413517257,121.30938508959558,180.0454700049197,0.0,0.0,0.0,0.0,inf,4266.845462080832,4899.946121578031,3345.816865792267,-4.362350159604931,1612.9030527601803,-7890.077456323962,9353.95307991679,0.2363439053271225,-0.10854054158536366,-0.1425128548639228,10351.178397692996,0.13688318127651267,62.49904077675248,138.75844413517257,291.82045081063995,192.3633521079595,0.0,0.0,0.0,0.0,inf,102288.75558056838,116641.08449429348,80802.31602134231,-2.2523604258131558,20858.817910811347,3557.2996506860845,-30165.009535326997,-0.09066053645750896,0.12043975151948963,-0.06000991422696716,37268.35461310804,0.0014768201451891684,61.62244154342641,139.291468976397,262.75365130482214,346.54083452668357,0.0,0.0,0.0,0.0,inf,16542.64461509202,19226.807290780573,13701.392412486077,-0.06649275898419528,123098.24565774124,140767.83790665207,97849.52529962065
86,357018360.8949825,0.0,0.0,0.0,0.0,0.0,0.0,298.3295677144024,0.9998836067639806,62.49907321595496,138.75839820638961,136.26794794813907,180.03985977989618,0.0,0.0,0.0,0.0,inf,4546.0755210493835,5230.183404796315,3577.928620884348,-4.386651500941349,4082.7474170588243,-8785.743792943076,7520.018542599377,0.21844908950697475,-0.056238829593139694,-0.19539725979103525,10333.74278544256,0.1310322676667148,62.499073215954986,138.75839820638961,307.55710162978824,191.22729415956547,0.0,0.0,0.0,0.0,inf,102004.90242018102,116305.37843586049,80566.36117505893,-2.256003290638173,19850.63747885456,4866.19869828145,-30789.804276266914,-0.09613901643716591,0.12197359903645408,-0.0556019336588313,37289.44358151238,0.002038293763893247,61.62248542419571,139.29160970059453,260.3219926367495,351.801016538189,0.0,0.0,0.0,0.0,inf,16547.267709743508,19232.27605827639,13705.235498333335,-0.06629517367715956,123098.24565097391,140767.8378989332,97849.52529427662
87,357029159.9145815,0.0,0.0,0.0,0.0,0.0,0.0,296.71740805531687,0.9998829834524903,62.4991056938826,138.75837102496908,151.4050035337237,180.03156445167986,0.0,0.0,0.0,0.0,inf,4861.911397784594,5599.355704734326,3839.9027105244554,-4.4066788000935855,6276.090771681261,-9087.498306750573,5178.3739329673135,0.1853498459923704,0.00082769040598432,-0.23591000287980762,10318.958694718085,0.12584950875740347,62.49910569388261,138.75837102496908,324.2125462711112,189.1829881296148,0.0,0.0,0.0,0.0,inf,101685.02077910418,115931.47572403928,80301.03103348675,-2.259718447459813,18780.733939358666,6191.430280055122,-31363.396425007744,-0.10207923669778343,0.12343407540160102,-0.050498832658692996,37307.81669932172,0.002518456780302308,61.622496571058946,139.2916511818467,256.037952989437,358.8927263524755,0.0,0.0,0.0,0.0,inf,16551.313467274606,19237.006462391433,13708.591544887298,-0.06612275473486233,123098.24564416338,140767.83789116502,97849.52528889851
88,357039958.9251682,0.0,0.0,0.0,0.0,0.0,0.0,295.52588026953805,0.9998825177744494,62.49912930906681,138.75836036795792,166.6860380273849,180.02109307056463,0.0,0.0,0.0,0.0,inf,5200.223625509313,5990.644092209295,4119.655531306782,-4.420811019561246,8037.991634513788,-8765.119909686198,2481.5767128422804,0.13897192554907936,0.058647727371838654,-0.26069574172309035,10308.002193588394,0.12183418454095435,62.49912930906681,138.75836036795792,341.7182064051352,186.29691430936737,0.0,0.0,0.0,0.0,inf,101343.98008797254,115537.02982725872,80019.02158106792,-2.2632962301537884,17644.638915047024,7531.16281910673,-31877.431532766062,-0.10837537152448118,0.12462493358925268,-0.044550718103029636,37320.159501138325,0.00286251561951146,61.62249239054773,139.29163103053685,250.70653805889322,7.01444448010168,0.0,0.0,0.0,0.0,inf,16554.041923829893,19240.163963882038,13710.848171113197,-0.06600705440869811,123098.24563731175,140767.83788335006,97849.52528348789
89,357050757.92630017,0.0,0.0,0.0,0.0,0.0,0.0,294.84067593279985,0.9998822462456859,62.49913534108791,138.75835914366118,182.0646900175789,180.00913604458825,0.0,0.0,0.0,0.0,inf,5544.497637027933,6384.803138952034,4403.186367463916,-4.427818280415006,9241.000776395344,-7833.5852765674545,-387.34553039012803,0.08245782129843356,0.11292759114218326,-0.2675320364218591,10301.812784020072,0.11943345777159786,62.49913534108791,138.75835914366118,359.86940057889467,182.77067914218497,0.0,0.0,0.0,0.0,inf,100999.03300350202,115142.0978491277,79734.9356713808,-2.266527625317023,16439.341276667154,8881.35211996406,-32322.20140915696,-0.11486446581114734,0.1253357119161092,-0.037659811460765635,37323.20828247593,0.0030131561092452,61.622489884603404,139.29161725521203,244.32744669883726,16.17350206365729,0.0,0.0,0.0,0.0,inf,16554.714989894677,19240.936887414813,13711.403239204594,-0.06597942921402083,123098.24563042463,140767.83787549456,97849.5252780493
90,357061556.922403,0.0,0.0,0.0,0.0,0.0,0.0,294.712470603974,0.9998821905446031,62.499117049771506,138.75835487485892,197.48615682435667,179.99651110636896,0.0,0.0,0.0,0.0,inf,5877.039028299161,6761.600910238148,4675.638154266936,-4.427019834611248,9797.214391885936,-6353.847767906728,-3229.033346306902,0.01993499991619755,0.15952222988594805,-0.25565844822085704,10300.979835974247,0.11894206271539534,62.499117049771506,138.75835487485892,18.327985891096397,178.93846144676817,0.0,0.0,0.0,0.0,inf,100668.49566001371,114767.56775288416,79464.12458557241,-2.2692239573390522,15163.848691704732,10235.698682525233,-32687.296961699685,-0.12133820505238245,0.12536284334922504,-0.02979605281289937,37314.28133923266,0.0029190975614248674,61.622500473892835,139.29170789076022,236.35502359757334,26.926378823176574,0.0,0.0,0.0,0.0,inf,16552.710935196646,19238.669204484766,13709.762532749257,-0.06606578193662768,123098.24562350952,140767.83786760707,97849.52527258861
91,357072355.9205577,0.0,0.0,0.0,0.0,0.0,0.0,295.15213756405234,0.9998823549767781,62.499072145224915,138.7583300870066,212.8917821042344,179.98408992957278,0.0,0.0,0.0,0.0,inf,6180.489960821664,7101.5632317070795,4922.601270213007,-4.418378387512516,9666.884358575526,-4428.763320139914,-5844.583593173716,-0.04388295025582951,0.19488871589238854,-0.22592648226169537,10305.65375477966,0.12042257833191522,62.499072145224915,138.7583300870066,36.68348156107484,175.20609009594233,0.0,0.0,0.0,0.0,inf,100370.04225407902,114433.20014568054,79221.22681973371,-2.2712365662301037,13819.575285244755,11585.845127523904,-32962.387618361216,-0.12756307213019163,0.12453243621975058,-0.02100444931743447,37292.13842041706,0.00255553783269919,61.622524389506374,139.2920227034508,225.3477930233724,40.728881700189085,0.0,0.0,0.0,0.0,inf,16547.713401672725,19233.07448230805,13705.697177164668,-0.06627823718986524,123098.2456165734,140767.8378596957,97849.52526711138
92,357083154.9261153,0.0,0.0,0.0,0.0,0.0,0.0,296.12997246231834,0.9998827265580891,62.49900578567834,138.7582646743389,228.22416969764438,179.97271865880361,0.0,0.0,0.0,0.0,inf,6439.38187866371,7387.701433349188,5131.420620189354,-4.402507009928184,8862.094474464022,-2194.405387250625,-8052.7496584016235,-0.1041970488496516,0.21647203562335188,-0.18072274633620894,10315.493043936394,0.12369161719027931,62.49900578567834,138.7582646743389,54.55228493713732,171.95224431416392,0.0,0.0,0.0,0.0,inf,100118.86946798464,114155.58795517101,79018.63087291969,-2.272472875560877,12410.479997681987,12921.810779554062,-33138.02673546881,-0.13330570180667098,0.12272083312425035,-0.01140252241992038,37258.233204021824,0.0019686825407354966,61.62254633757695,139.2926795584633,207.52587361384636,61.377223351140906,0.0,0.0,0.0,0.0,inf,16539.994262971923,19224.548463244493,13699.473768511563,-0.06660328073171426,123098.24560962027,140767.8378517647,97849.52526162061
93,357093953.9395988,0.0,0.0,0.0,0.0,0.0,0.0,297.5788736199718,0.9998832776279925,62.498932987141615,138.75814177774114,243.43203073377742,179.96314917083672,0.0,0.0,0.0,0.0,inf,6641.4246285110785,7606.889765668623,5292.252191537675,-4.380588863419679,7444.911174326066,192.05771584401276,-9705.110016279563,-0.1566286394097748,0.2229458385642164,-0.12367631155248247,10329.656895526545,0.1283807368552513,62.498932987141615,138.75814177774114,71.6598307680917,169.44708701174255,0.0,0.0,0.0,0.0,inf,99926.08462018083,113946.43592204257,78865.16501354746,-2.2729056006338206,10942.92593756783,14232.620732868147,-33206.38208117469,-0.1383582000356753,0.11986955432567056,-0.001169488446212381,37218.08265401862,0.001388718222304839,61.62253635450624,139.29374725816118,172.89512667847077,98.88008929618687,0.0,0.0,0.0,0.0,inf,16530.73635395735,19214.512156102144,13692.108051030464,-0.06698906768119052,123098.24560264926,140767.83784381332,97849.5252561156
94,357104752.95638144,0.0,0.0,0.0,0.0,0.0,0.0,299.4005244760905,0.9998839697963503,62.49887749880674,138.75795757676923,258.47408440954393,179.95599430072994,0.0,0.0,0.0,0.0,inf,6778.308119915351,7750.658346045937,5398.68697019962,-4.3542345682083585,5520.4880405161475,2566.1106159182536,-10697.194359486315,-0.19763425041335309,0.21427035811767328,-0.05921706437853739,10346.867689095765,0.1340329105139426,62.49887749880673,138.75795757676923,87.86689145370187,167.82720612355504,0.0,0.0,0.0,0.0,inf,99797.78537070875,113811.67407346387,78765.3999954475,-2.272572259154792,9425.293966048695,15507.054620526918,-33161.82300036724,-0.1425572615978948,0.11599205049123407,0.009468772940601299,37181.64907368572,0.0013590670998524053,61.62246157176279,139.29517969020205,118.31063118992613,156.38849859683273,0.0,0.0,0.0,0.0,inf,16522.152105031288,19205.505416326137,13685.43828494537,-0.06734227885682928,123098.24559565539,140767.83783583593,97849.52525059249
95,357115551.96962357,0.0,0.0,0.0,0.0,0.0,0.0,301.4731806502663,0.9998847573019821,62.4988635351132,138.75773046602941,273.321669182012,179.95170657835158,0.0,0.0,0.0,0.0,inf,6845.933721353566,7815.33338414719,5447.883979529955,-4.32531456119901,3226.486868166622,4769.308890055139,-10974.469374785074,-0.22476585113676228,0.1915788177360255,0.007917902433219031,10365.586889683706,0.14018206951428638,62.49886353511319,138.75773046602941,103.14816073991099,167.11832447732013,0.0,0.0,0.0,0.0,inf,99735.34625359667,113751.94742253429,78719.96984390168,-2.27156276292129,7867.446875654872,16734.41303697533,-33001.337286454975,-0.14579207382122258,0.1111696868514662,0.020256100806115764,37160.887696273974,0.0019217540867914335,61.622309741482844,139.29677368425376,77.39166844333127,200.2735401308268,0.0,0.0,0.0,0.0,inf,16516.965613681285,19200.557021143057,13681.671421613968,-0.06755164847201223,123098.24558863151,140767.83782782452,97849.5252450456
96,357126350.97393394,0.0,0.0,0.0,0.0,0.0,0.0,303.66007753847015,0.999885588788438,62.49890200758022,138.7574991690424,287.9600881691506,179.95056250763207,0.0,0.0,0.0,0.0,inf,6844.135048688329,7801.615187346187,5440.275074478844,-4.2957968197915415,720.6203228348911,6660.7568730655275,-10533.14352615448,-0.2367592197851087,0.156941957275364,0.0731363346404354,10384.303215302632,0.1463921501205444,62.49890200758022,138.7574991690424,117.55563757661665,167.27216684730206,0.0,0.0,0.0,0.0,inf,99736.98210527454,113764.4947653286,78726.92723929336,-2.2699967421319363,6280.171856040067,17905.17313826058,-32724.756966960435,-0.14800104920565438,0.10553524423216547,0.030925714999047768,37164.058986521886,0.0026014934470792845,61.622108961405296,139.2982217345985,49.93763896877692,230.70924741830467,0.0,0.0,0.0,0.0,inf,16517.128427608706,19201.7278670975,13682.322925698127,-0.06754128989338945,123098.24558157158,140767.8378197723,97849.52523947034
97,357137149.9686688,0.0,0.0,0.0,0.0,0.0,0.0,305.81840863287107,0.9998864091107192,62.498982405910034,138.75730482858083,302.3888683445629,179.95263629281362,0.0,0.0,0.0,0.0,inf,6776.0433072891465,7713.784176990725,5378.981766458712,-4.267601637434374,-1831.9258876468573,8125.678121166512,-9416.619159061775,-0.23347447724375997,0.11307616138957159,0.13233720254407338,10401.796720882023,0.15227137729131243,62.498982405910034,138.75730482858083,131.18866200154844,168.19480693751194,0.0,0.0,0.0,0.0,inf,99799.58091959287,113845.23295245011,78783.27201222646,-2.2680003600878944,4674.687787788165,19011.413473727676,-32334.73849590232,-0.14916469957333056,0.09924815827363814,0.04122596193034305,37190.63912107864,0.003287832536733679,61.62191857056953,139.29926447811866,27.616064257451622,255.99466293323695,0.0,0.0,0.0,0.0,inf,16522.621347591492,19208.82068223587,13687.271455179965,-0.0673171725243986,123098.24557447352,140767.8378116767,97849.52523386513
98,357147948.95873666,0.0,0.0,0.0,0.0,0.0,0.0,307.8090162548103,0.9998871635062275,62.49907965243747,138.75717040593238,316.621023209578,179.95777684587745,0.0,0.0,0.0,0.0,inf,6647.288763884541,7558.756413454487,5269.110196065037,-4.242475770713824,-4269.844226401827,9080.80437982473,-7708.901149558193,-0.2157378201481127,0.06305501466732513,0.1821270433606217,10417.204713751817,0.157486919294121,62.49907965243747,138.75717040593238,144.17287592780752,169.76520472759353,0.0,0.0,0.0,0.0,inf,99919.42895030345,113989.52972481788,78885.53929363113,-2.265694292538329,3062.2130952938055,20046.976641142253,-31836.454254712564,-0.14930227088039308,0.09247281675837841,0.05094612283907931,37231.86448352689,0.003997885468211599,61.62179263216915,139.29981934706282,9.39452361895176,277.13718819417437,0.0,0.0,0.0,0.0,inf,16531.527853150936,19219.551665267023,13694.87573853506,-0.06696024207356642,123098.24556733893,140767.83780353938,97849.52522823123
99,357158747.9509771,0.0,0.0,0.0,0.0,0.0,0.0,309.5059519842104,0.999887803292947,62.49916906752079,138.7570950620614,330.6813889920381,179.96561707359905,0.0,0.0,0.0,0.0,inf,6465.216668244381,7345.186789342341,5117.074118239457,-4.221894657331535,-6445.064154669898,9476.862802721931,-5526.336239899742,-0.18513998930294923,0.01006543316958286,0.2199170509058411,10429.908944795061,0.1617810641973115,62.49916906752079,138.75709506206144,156.644234850139,171.849797868108,0.0,0.0,0.0,0.0,inf,100091.77640712123,114191.68689779738,79029.4515571823,-2.2631931603316264,1453.551829950703,21007.453897925225,-31237.06019372449,-0.14847095221838252,0.08536776282768828,0.059930510058827706,37276.16454329063,0.004669103586398678,61.62175035718938,139.29997634342206,355.4886272270628,293.91277022419524,0.0,0.0,0.0,0.0,inf,16541.25248480687,19230.964108226024,13702.999547150517,-0.06657520019434779,123098.24556017248,140767.83779536575,97849.52522257227
100,357169546.9507009,0.0,0.0,0.0,0.0,0.0,0.0,310.80440138219603,0.9998882900795306,62.49923603676131,138.75706314602513,344.60430852877175,179.9756183094613,0.0,0.0,0.0,0.0,inf,6238.245330478155,7082.755802415097,4930.049446442072,-4.207003618206526,-8229.915957859474,9298.76277781466,-3008.809247805282,-0.14383755657823943,-0.0427735145790391,0.2439330961263116,10439.414822157383,0.16497546087229897,62.49923603676131,138.75706314602513,168.73793394829644,174.31386132538935,0.0,0.0,0.0,0.0,inf,100310.32150699926,114444.37130902053,79209.53024731415,-2.2606074577797663,-141.2994556874388,21890.10347880803,-30545.094168002208,-0.14676214545775018,0.07808312719787554,0.06807785037232607,37314.215222527324,0.005190523303161008,61.6217748662694,139.2999029976432,345.28741642274935,306.9381282472604,0.0,0.0,0.0,0.0,inf,16549.678715505685,19240.710675730144,13709.945523138944,-0.06624478807104821,123098.24555298309,140767.83778716577,97849.52521689517
101,357180345.9583506,0.0,0.0,0.0,0.0,0.0,0.0,311.6261031123503,0.9998885972180463,62.499276769015445,138.75705567606434,358.4310733376232,179.9871273194693,0.0,0.0,0.0,0.0,inf,5975.426091887394,6781.697828920885,4715.605352919914,-4.1985968833320655,-9522.29762135802,8564.162840087485,-311.12889609562103,-0.09438459085972561,-0.09253136333648383,0.25317691328495145,10445.314867737372,0.1669610833519972,62.49927676901546,138.75705567606434,180.58319962096562,177.02772883160534,0.0,0.0,0.0,0.0,inf,100567.21814303305,114738.64236511303,79419.139754092,-2.2580427022032152,-1713.482372370025,22693.756974676406,-29769.929846810537,-0.14429396345654388,0.07076014357591441,0.07533313660268948,37340.78536054316,0.0054839395128973515,61.621829608297766,139.29975771619587,337.85321376043663,317.16406776237943,0.0,0.0,0.0,0.0,inf,16555.601310863065,19247.497584920162,13714.780104198084,-0.06601444012822141,123098.24554578352,140767.83777895407,97849.52521121
102,357191144.96929944,0.0,0.0,0.0,0.0,0.0,0.0,311.9224183920487,0.9998887094274305,62.499294608928835,138.75705710384628,12.207448472905392,179.99942679112272,0.0,0.0,0.0,0.0,inf,5686.204846244264,6452.562677156046,4481.507103414948,-4.197120742736712,-10249.235994490518,7320.99496767796,2405.0582951825504,-0.03960349614330024,-0.1365418651605015,0.24737170448138918,10447.311955369722,0.16768273478248555,62.499294608928835,138.75705710384628,192.3027978327293,179.86812263052198,0.0,0.0,0.0,0.0,inf,100853.41741075747,115064.33683406748,79650.79041909802,-2.255596733240295,-3255.5198804745173,23418.717879997483,-28921.323976039603,-0.14120297475319188,0.06352996897560872,0.08167932322506183,37354.24221454573,0.005527216416487143,61.62187517168714,139.29965080385077,332.44126009753336,325.3501518765737,0.0,0.0,0.0,0.0,inf,16558.623281587712,19250.938259525195,13717.227683016163,-0.06589788128340657,123098.24553858944,140767.8377707487,97849.52520552912
103,357201943.97646636,0.0,0.0,0.0,0.0,0.0,0.0,311.6756783593885,0.9998886218829807,62.49929611285119,138.7570573715698,25.981402135968132,180.01177437058885,0.0,0.0,0.0,0.0,inf,5380.346775657607,6106.162242559807,4235.6556563896675,-4.202684715761896,-10369.247243186877,5644.325098579803,4978.7919668551785,0.01750994249538072,-0.17245362138142242,0.22691500223486752,10445.25635898357,0.16712618289547176,62.49929611285119,138.7570573715698,204.01513621834485,182.71646967139478,0.0,0.0,0.0,0.0,inf,101159.00778938043,115410.43308845007,79896.42556290767,-2.2533572503166273,-4761.477836915332,24066.643013966102,-28009.03896086742,-0.13763745411924508,0.056511721255169595,0.08713179908557775,37355.35543985567,0.005340874014066464,61.6218796637733,139.29964045064844,328.61797672596185,331.9433272211367,0.0,0.0,0.0,0.0,inf,16558.89096637977,19251.242431559025,13717.44398056863,-0.06588827888045559,123098.24553141781,140767.8377625689,97849.52519986597
104,357212742.9746613,0.0,0.0,0.0,0.0,0.0,0.0,310.8993697301465,0.9998883394960583,62.49928836860152,138.7570514969218,39.80100529253513,180.02343339394258,0.0,0.0,0.0,0.0,inf,5067.9676875706855,5753.636229518727,3986.1157607531504,-4.215069524141891,-9873.798972167706,3632.711885354904,7256.908838868472,0.07386047647377432,-0.19827514732110788,0.1928501449248288,10439.175744592127,0.16531127955131752,62.49928836860152,138.7570514969218,215.83737714089858,185.45589502189492,0.0,0.0,0.0,0.0,inf,101473.41542475091,115765.2477797737,80147.58514802257,-2.2514002898880014,-6227.063804007315,24640.399853264145,-27042.50906341761,-0.1337523888299977,0.049809994521850864,0.09173568074267675,37346.2557455418,0.004969866894892505,61.62182337483775,139.29974301171197,326.24041470533086,337.0972277086306,0.0,0.0,0.0,0.0,inf,16556.862411964084,19248.95374514173,13715.824285458288,-0.06596742905343429,123098.24552428568,140767.83775443415,97849.52519423401
105,357223541.96352214,0.0,0.0,0.0,0.0,0.0,0.0,309.63745125560814,0.999887876588255,62.49927751536299,138.75703832898924,53.71238911927534,180.03370019915826,0.0,0.0,0.0,0.0,inf,4759.6076367217365,5406.564198041266,3741.179814341893,-4.233727332174403,-8788.00971040892,1404.0355949433967,9100.953112108216,0.12632355644522125,-0.212430052187143,0.14685712378192628,10429.295764568767,0.16229150885126503,62.499277515363005,138.75703832898924,227.88871611829373,187.96788553357186,0.0,0.0,0.0,0.0,inf,101785.48667674474,116116.49661125257,80395.46843785814,-2.249789320505786,-7649.677422316096,25143.8936164515,-26030.52434887886,-0.12970536455501439,0.0435117386274837,0.09556507299255507,37329.73393001314,0.004471712773191538,61.62170002930423,139.29994588084475,325.44274338332673,340.6853798206795,0.0,0.0,0.0,0.0,inf,16553.15120374315,19244.776937069473,13712.876936446242,-0.06611163625268208,123098.24551720962,140767.8377463633,97849.52518864628
106,357234340.9477562,0.0,0.0,0.0,0.0,0.0,0.0,307.96282198910984,0.9998872568782466,62.49926806500433,138.75701922401177,67.75763955737055,180.04193213657888,0.0,0.0,0.0,0.0,inf,4466.277832968995,5077.046968936924,3509.412671315261,-4.257775818159961,-7170.526728341561,-909.3718917574281,10394.055806235201,0.17183034833727845,-0.21383257255475227,0.091254020438749,10416.05343834392,0.15815948889905454,62.49926806500433,138.75701922401177,240.29331943124228,190.12922575394313,0.0,0.0,0.0,0.0,inf,102083.53792185009,116451.31760056231,80630.96576708247,-2.2485743948256394,-9028.415434709643,25581.855733841057,-24980.916791041873,-0.12565216447719196,0.03768222206430139,0.09872327218884183,37308.80944612884,0.003911962701506299,61.621516184763856,139.30021885856516,326.661281153566,342.2762421204046,0.0,0.0,0.0,0.0,inf,16548.429755385227,19239.473168874094,13709.146744716707,-0.06629514048276708,123098.2455102043,140767.83773837332,97849.52518311444
107,357245139.9344444,0.0,0.0,0.0,0.0,0.0,0.0,305.97474607764286,0.9998865135406232,62.4992627035383,138.75699688492307,81.97254547893051,180.0475789761388,0.0,0.0,0.0,0.0,inf,4199.407821305418,4777.676049119572,3299.62082341205,-4.28599298571555,-5112.326742736972,-3166.538949747317,11047.810496389351,0.2074849718678867,-0.20198648630826713,0.028991409234331716,10400.10332415708,0.15305774529918148,62.4992627035383,138.7569968849231,253.18229214551636,191.80988298555852,0.0,0.0,0.0,0.0,inf,102355.46974014856,116756.36671028647,80844.73659347396,-2.2477909502438917,-10364.022367878997,25959.58298387772,-23900.244519647196,-0.12174101749732041,0.032359955689760245,0.10134275970662182,37286.46091648365,0.0033657776606405123,61.62128947667,139.30052334050026,330.64763692444,341.12025829923084,0.0,0.0,0.0,0.0,inf,16543.367941827204,19233.794971071024,13705.167760761504,-0.06649217079855528,123098.24550328118,140767.83773047707,97849.52517764752
