,kboTIME,x,y,z
0,2454242.178630581,6753747113.947411,-787990244.9864644,-539005516.2047478
1,2455177.267479105,6680040187.083567,-716659456.6188496,-548180682.158068
2,2456163.5330914115,6579610241.944564,-129742719.53525847,-556171580.8525984
3,2456888.5102073974,6577704129.613381,153654721.96427825,-560913961.6808985
4,2457270.412846717,6550452730.747782,258055661.42859152,-563026925.6304748
