,mean,stddev
mass_1,4.8901069176777126e+17,6999999999999999.0
mass_2,2.5098930823222877e+17,1.9098930823222876e+16
sma_2,26750.0,200.0
ecc_2,0.59,0.005
aop_2,145,1.8
inc_2,26.5,1.2
lan_2,96.5,1.0
mea_2,172.5,5.0
j2r2_1,25000,10000.0
sprate_1,0.00017453292519943296,0.0
spinc_1,75,6.0
splan_1,300,5.0
