,kboTIME,x,y,z
0,2454242.178630581,6753747113.953703,-787990244.9912038,-539005516.2047508
1,2454242.303641747,6753478702.14809,-787787155.6118913,-539005567.1747326
2,2454242.4286528584,6753211811.460605,-787582794.666273,-539006427.184783
3,2454242.5536639923,6752944459.492582,-787376506.9573634,-539008378.9935257
4,2454242.678675219,6752674741.836325,-787169119.9042125,-539011062.5572075
5,2454242.8036865597,6752401954.226339,-786962456.6767622,-539013687.0293648
6,2454242.9286979744,6752127008.009234,-786758262.999848,-539015496.4303851
7,2454243.0537093845,6751851894.290787,-786557179.5570607,-539016214.7864058
8,2454243.1787207206,6751578512.286927,-786358365.0745777,-539016208.6260668
9,2454243.3037319616,6751307551.781385,-786159992.0247757,-539016271.152015
10,2454243.4287431487,6751038087.73325,-785960323.0642073,-539017155.1736058
11,2454243.55375436,6750768125.741918,-785758734.3663354,-539019129.8243961
12,2454243.678765665,6750495777.182974,-785556083.2794362,-539021822.082807
13,2454243.803777083,6750220372.0589905,-785354203.8214782,-539024436.4134843
14,2454243.928788573,6749942854.28466,-785154827.0800877,-539026223.1977875
15,2454244.053800057,6749665226.650198,-784958562.2191862,-539026920.1271375
16,2454244.178811465,6749389372.28567,-784764538.1068232,-539026906.653249
17,2454244.303822778,6749115946.584116,-784570916.5847316,-539026980.550194
18,2454244.428834038,6748843992.053076,-784375975.1508,-539027888.1554141
19,2454244.553845323,6748571502.881824,-784179121.5379047,-539029884.8982059
20,2454244.678856703,6748296606.78976,-783981242.774044,-539032584.8900238
21,2454244.8038681955,6748018668.247481,-783784183.1865146,-539035188.1424541
22,2454244.928879758,6747738663.460176,-783589658.7172787,-539036951.6199503
23,2454245.053891312,6747458606.311623,-783398246.8338983,-539037626.7570049
24,2454245.1789027886,6747180363.290571,-783209046.8074272,-539037605.8162107
25,2454245.3039141702,6746904555.207197,-783020210.3960592,-539037690.907087
26,2454245.4289255,6746630192.402577,-782830030.4517719,-539038621.6744801
27,2454245.5539368563,6746355258.251104,-782637946.4450619,-539040639.76812
28,2454245.6789483074,6746077897.37168,-782444874.824037,-539043346.5470294
29,2454245.8039598707,6745797508.892613,-782252669.6823289,-539045937.806801
30,2454245.9289715025,6745515101.022329,-782063031.3110932,-539047677.3151093
31,2454246.0539831235,6745232698.143799,-781876505.3131065,-539048330.3232065
32,2454246.178994666,6744952149.553683,-781692161.6312559,-539048301.7885226
33,2454246.3040061127,6744674041.297058,-781508142.489286,-539048397.9186733
34,2454246.429017509,6744397351.842786,-781322756.6005402,-539049351.4470953
35,2454246.5540289334,6744120054.348446,-781135475.3411016,-539051390.1725998
36,2454246.679040453,6743840310.882743,-780947244.3100903,-539054102.8199928
37,2454246.804052084,6743557555.410734,-780759926.8208848,-539056681.2071391
38,2454246.9290637816,6743272827.846915,-780575207.0126815,-539058396.1230478
39,2454247.0540754665,6742988162.475548,-780393598.4639072,-539059026.7053466
40,2454247.1790870707,6742705390.855033,-780214142.0662826,-539058990.4865139
41,2454247.30409858,6742425064.092915,-780034971.0605661,-539059097.5336783
42,2454247.4291100395,6742146129.089049,-779854410.523662,-539060073.4520439
43,2454247.5541215288,6741866549.38482,-779671963.895422,-539062132.1221809
44,2454247.679133114,6741584505.043431,-779488605.6479739,-539064849.7565775
45,2454247.8041448095,6741299465.034952,-779306207.7649021,-539067414.4347917
46,2454247.9291565698,6741012500.672988,-779126437.736915,-539069104.1832199
47,2454248.054168315,6740725655.541803,-778949776.9678966,-539069712.0914224
48,2454248.1791799786,6740440742.9202,-778775237.5839518,-539069668.1434685
49,2454248.304191547,6740158278.815703,-778600944.3969755,-539069786.0263058
50,2454248.429203067,6739877178.87131,-778425239.344813,-539070784.0021887
51,2454248.5542146177,6739595397.61535,-778247658.0798485,-539072861.9702183
52,2454248.679226265,6739311133.644551,-778069203.6607662,-539075583.756133
53,2454248.804238022,6739023891.091626,-777891756.1893929,-539078133.9417002
54,2454248.9292498417,6738734772.352742,-777716966.0165297,-539079798.0046421
55,2454249.0542616444,6738445829.707916,-777545282.2310855,-539080383.047937
56,2454249.179273364,6738158857.620199,-777375688.4878844,-539080331.3801802
57,2454249.3042849884,6737874336.84482,-777206301.7268667,-539080460.067437
58,2454249.4292965652,6737591152.089184,-777035481.2395273,-539081479.8165064
59,2454249.5543081746,6737307249.474238,-776862795.0303391,-539083576.4859278
60,2454249.679319881,6737020846.66372,-776689274.4499751,-539086301.6439031
61,2454249.804331696,6736731483.100201,-776516807.1644983,-539088836.6159463
62,2454249.9293435724,6736440291.936678,-776347025.8988408,-539090474.5428525
63,2454250.054355429,6736149333.542147,-776180347.296467,-539091036.5984144
64,2454250.179367202,6735860383.033425,-776015726.8441072,-539090977.2851211
65,2454250.3043788793,6735573885.771689,-775851274.1694335,-539091116.806538
66,2454250.42939051,6735288695.85935,-775685366.405611,-539092158.1037865
67,2454250.554402175,6735002751.61835,-775517604.0396197,-539094272.9399202
68,2454250.679413937,6734714290.307548,-775349046.4116037,-539097000.7584262
69,2454250.8044258077,6734422886.8164015,-775181588.1960242,-539099519.8710421
70,2454250.929437737,6734129704.720273,-775016844.0116124,-539101131.2911128
71,2454251.054449645,6733836811.868314,-774855197.9359493,-539101670.3165075
72,2454251.179461467,6733545963.506758,-774695577.599631,-539101603.5094318
73,2454251.3044731943,6733257569.471929,-774536085.88034,-539101753.968476
74,2454251.4294848763,6732970453.601367,-774375118.2360587,-539102816.6612209
75,2454251.5544965933,6732682547.029223,-774212307.7574589,-539104949.204497
76,2454251.6795084085,6732392107.132339,-774048741.4636995,-539107679.0534639
77,2454251.8045203313,6732098744.37422,-773886320.4800526,-539110181.749405
78,2454251.9295323105,6731803652.4097395,-773726640.8443699,-539111766.3853232
79,2454252.0545442663,6731508905.957859,-773570053.957832,-539112282.4322429
80,2454252.1795561356,6731216239.876448,-773415459.9153782,-539112208.3743725
81,2454252.3045679093,6730926028.357395,-773260955.40924,-539112369.9620479
82,2454252.4295796393,6730637065.323209,-773104954.7001815,-539113453.9838455
83,2454252.5545914057,6730347275.334383,-772947123.5942986,-539115603.863831
84,2454252.6796032707,6730054936.403457,-772788576.4712564,-539118335.2087381
85,2454252.8046152424,6729759694.685458,-772631220.3477232,-539120821.0334718
86,2454252.9296272686,6729462773.5638685,-772476632.2115408,-539122378.7153435
87,2454253.054639269,6729166254.015935,-772325130.6866661,-539122871.9433672
88,2454253.1796511817,6728871850.000305,-772175588.6610214,-539122790.9824951
89,2454253.3046629997,6728579899.956305,-772026097.2077512,-539122963.9907565
90,2454253.429674775,6728289168.251026,-771875089.8627551,-539124069.3746983
91,2454253.5546865873,6727997573.488304,-771722265.2494997,-539126236.3232771
92,2454253.679698499,6727703414.828957,-771568764.7813874,-539128968.7381682
93,2454253.8047105162,6727406374.227368,-771416500.8051038,-539131437.3526468
94,2454253.9297225866,6727107704.436863,-771267030.7947227,-539132968.0304282
95,2454254.0547346286,6726809492.080542,-771120640.505569,-539133438.7190441
96,2454254.179746582,6726513429.714098,-770976175.9549321,-539133351.3193735
97,2454254.3047584407,6726219819.927716,-770831723.164557,-539133536.1523392
98,2454254.429770258,6725927397.902398,-770685735.4117496,-539134663.0419031
99,2454254.5547821135,6725634076.905052,-770537944.2291497,-539136846.9037709
100,2454254.679794069,6725338177.751988,-770389517.7286388,-539139580.0813498
101,2454254.804806129,6725039418.295117,-770242373.0234306,-539142031.2716208
102,2454254.9298182395,6724739080.291045,-770098047.6152848,-539143535.0241625
103,2454255.0548303206,6724439255.3955145,-769956794.3086128,-539143983.5811971
104,2454255.1798423114,6724141614.264774,-769817432.5937781,-539143890.3311518
105,2454255.3048542077,6723846423.554791,-769678044.0096515,-539144087.5123215
106,2454255.4298660634,6723552389.639322,-769537102.0346761,-539145236.1680236
107,2454255.5548779597,6723257421.070482,-769394371.1920005,-539147436.906769
108,2454255.6798899556,6722959860.821721,-769251045.9480654,-539150170.6638653
109,2454255.8049020553,6722659462.73078,-769109047.6169221,-539152604.3458573
110,2454255.9299142035,6722357537.18319,-768969893.2745494,-539154081.3849479
111,2454256.05492632,6722056180.253411,-768833802.7010593,-539154508.3498317
112,2454256.179938345,6721757040.208995,-768699569.210551,-539154409.9645524
113,2454256.304950276,6721460347.697998,-768565270.4279431,-539154620.138562
114,2454256.4299621675,6721164780.675004,-768429400.4856217,-539155790.9389975
115,2454256.554974101,6720868243.60158,-768291756.9678543,-539158008.637417
116,2454256.6799861346,6720569102.104028,-768153560.3429482,-539160742.9145302
117,2454256.8049982707,6720267146.0842285,-768016735.5578617,-539163159.1327631
118,2454256.9300104533,6719963714.174412,-767882778.8143448,-539164609.8009596
119,2454257.0550226024,6719660906.25313,-767751876.8035171,-539165015.8416731
