,mean,stddev
epoch,2457000.0,
period_1,1675.0,3.0
sma_2,26800.0,300.0
ecc_2,0.588,0.008
inc_2,32.9,0.4
long_epoch_2,58.5,0.8
lan_2,55.0,1.0
pomega_2,247.0,2.0
mass_tot,5.4000000000000006e+17,2e+16
diam_1,186.0,
diam_2,155.0,
