,mean,stddev
mass_1,5.7e+18,1.0e+18
mass_2,7.7e+18,1.0e+18
mass_3,5.0e+17,4.0e+17
sma_2,840.0,40.0
ecc_2,0.12,0.02
aop_2,180.0,100.0
inc_2,100.0,1.0
lan_2,320.794,5.0
mea_2,168.5,10.0
sma_3,7604.0,50.0
ecc_3,0.29,0.05
aop_3,180.0,100.0
inc_3,107.8,1.0
lan_3,319.112,5.0
mea_3,190.8,5.0
