,time,Lat_Prim,Long_Prim,DeltaLat_Dysnomia,DeltaLong_Dysnomia,DeltaLat_Dysnomia_err,DeltaLong_Dysnomia_err
0,2453623.460350036,-14.504220375159814,20.43355284033596,-0.18546790571699284,-0.28751652262822724,0.007928795844480785,0.007330113146393205
1,2453707.380416155,-14.460551134367993,20.483271836708983,-0.30745380851725007,0.43237849860459,0.005871812468044839,0.0054385777166203976
2,2453967.560622394,-14.324983819190296,20.63742106821475,0.4071054734136609,-0.10803855398366694,0.010254022838853278,0.01024218234048682
3,2453968.5306231664,-14.324475995467159,20.637997952405428,0.21824267116869467,-0.34116730133173234,0.03956523583228253,0.03668868190219929
4,2453977.520630329,-14.319796198554185,20.643323938688763,-0.306024713141192,0.39410974562336293,0.031575878382059774,0.022811070168338433
5,2453977.81063056,-14.31963493405511,20.64349073367353,-0.29178701267901913,0.44158917749193793,0.0009537103194610145,0.0010517138028199612
6,2453978.440631062,-14.319308744165339,20.64387016610958,-0.24257228895702462,0.46448456924519343,0.010201204984704393,0.009864361785068531
7,2454325.025989362,-14.138278783876453,20.84939210039251,-0.37394069738299157,0.042816932822711755,0.0029452777288676226,0.00406870322020674
8,2457051.1111994446,-12.702624830327133,22.475053133953534,0.33110763348686684,0.14553718638296506,0.0021774991449201846,0.002240461087310528
9,2457051.181019521,-12.702589370390315,22.475100549213447,0.33509382061172566,0.13855921446008437,0.0022517743450386047,0.002522451387724725
10,2457054.361342977,-12.700907405681868,22.476983014597558,0.3410742372325829,-0.402348722145051,0.002258285326117425,0.002530703368374178
11,2457054.432083054,-12.700868270168758,22.477020912555666,0.3263448952808882,-0.4070387701655667,0.0022062199053357206,0.0023470087309509025
12,2458119.2247108333,-12.133735432627125,23.105753923039106,0.3752456445266212,-0.3438780476958668,0.002353067337519775,0.0035130477819117732
13,2458119.423301056,-12.133627115857827,23.105863411414443,0.3566188519732901,-0.37595926539056523,0.002818411750561189,0.004778547688593569
14,2458121.20229305,-12.1326685670837,23.106919115883695,0.15593691417509903,-0.5060248622062702,0.004091047206851895,0.005814996657034536
15,2458127.1719697425,-12.129478920655611,23.11044317416411,-0.3681235066059387,0.3477293437662398,0.0026587931052948505,0.00362925282482615
16,2458128.3640210787,-12.128834338354125,23.111141867175302,-0.2418654174173031,0.4670233421030757,0.0022430794347307018,0.002401235968288761
17,2458132.403335608,-12.126677978503626,23.113525186328012,0.3352837679754489,0.14489797239698668,0.002077319276563101,0.0023441849610751023
18,2458152.13673774,-12.116116547863536,23.12517679909539,0.25946420587124014,-0.46870458311839674,0.0023087374387159303,0.002159949683133976
