,mean,stddev
mass_1,4.006e+21,4e+18
mass_2,1.79e+19,1.0e+19
sma_2,49880,500
ecc_2,0.05,0.01
aop_2,154.1,10.0
inc_2,126.356,1.0
lan_2,206.766,1.0
mea_2,152.8,10.0
mass_3,1.79e+18,1.0e+18
sma_3,25657,500
ecc_3,0.249,0.05
aop_3,178.9,10.0
inc_3,113.013,1.0
lan_3,205.016,1.0
mea_3,178.5,10.0
j2r2_1,100000.0,50000.0
spinc_1,126.356,10.0
splan_1,206.766,10.0
lat_offset,0.0,0.005
long_offset,0.0,0.005
