,time,Lat_Prim,Long_Prim,DeltaLat_Dysnomia,DeltaLong_Dysnomia,DeltaLat_Dysnomia_err,DeltaLong_Dysnomia_err
0,2453623.460350036,-14.504220375159814,20.43355284033596,0.12419845030451541,-0.4714432086647783,0.008,0.008
1,2453707.380416155,-14.460551134367993,20.483271836708983,-0.3908955780113713,0.23347214680816505,0.006,0.006
2,2453967.560622394,-14.324983819190296,20.63742106821475,0.37953959372170926,-0.02063579164367488,0.01,0.01
3,2453968.5306231664,-14.324475995467159,20.637997952405428,0.4600721284640165,-0.2439329475482794,0.04,0.04
4,2453977.520630329,-14.319796198554185,20.643323938688763,-0.281513966057124,0.39955488446879794,0.03,0.03
5,2453977.81063056,-14.31963493405511,20.64349073367353,-0.3275095184097901,0.4104074038830464,0.001,0.001
6,2453978.440631062,-14.319308744165339,20.64387016610958,-0.23289152197144306,0.475940211711305,0.01,0.01
7,2454325.025989362,-14.138278783876453,20.84939210039251,-0.38514499798996105,0.2694183261526446,0.00415,0.00415
8,2457051.1111994446,-12.702624830327133,22.475053133953534,0.03516201671212266,0.4543762746202448,0.0022600000000000003,0.0022600000000000003
9,2457051.181019521,-12.702589370390315,22.475100549213447,0.047761089002887024,0.4495510035869111,0.0022600000000000003,0.0022600000000000003
10,2457054.361342977,-12.700907405681868,22.476983014597558,0.36157127884135437,-0.07578462851952336,0.0022600000000000003,0.0022600000000000003
11,2457054.432083054,-12.700868270168758,22.477020912555666,0.36078634489660294,-0.08897718106514631,0.0022600000000000003,0.0022600000000000003
12,2458119.2247108333,-12.133735432627125,23.105753923039106,0.04196075980788883,-0.49237144725457166,0.00367,0.00367
13,2458119.423301056,-12.133627115857827,23.105863411414443,0.01215184864661593,-0.4746869436833458,0.00474,0.00474
14,2458121.20229305,-12.1326685670837,23.106919115883695,-0.2155338086265114,-0.25347071941013044,0.00595,0.00595
15,2458127.1719697425,-12.129478920655611,23.11044317416411,-0.020128671064395077,0.4810092655634613,0.00359,0.00359
16,2458128.3640210787,-12.128834338354125,23.111141867175302,0.14306134719989777,0.3538226788301748,0.00232,0.00232
17,2458132.403335608,-12.126677978503626,23.113525186328012,0.3290762615951127,-0.3708603507890467,0.0022600000000000003,0.0022600000000000003
18,2458152.13673774,-12.116116547863536,23.12517679909539,-0.13479317493757437,-0.36195651687745317,0.0022600000000000003,0.0022600000000000003
