,time,Lat_Prim,Long_Prim,DeltaLat_Dysnomia,DeltaLong_Dysnomia,DeltaLat_Dysnomia_err,DeltaLong_Dysnomia_err
0,2453623.4603500357,-14.504220375159814,20.433552840335956,0.26887510116608837,-0.4521763422851698,0.007928795844480785,0.007330113146393204
1,2453707.380416155,-14.460551134367991,20.483271836708983,-0.3905054227374194,0.06450849672036416,0.005871812468044838,0.005438577716620398
2,2453967.560622394,-14.324983819190294,20.63742106821475,0.3780665329152555,-0.007184955850515053,0.010254022838853278,0.01024218234048682
3,2453968.5306231664,-14.32447599546716,20.637997952405424,0.3756931676988984,-0.23669429726905628,0.03956523583228253,0.03668868190219929
4,2453977.520630329,-14.319796198554183,20.643323938688763,-0.3678836993564971,0.37783950090222934,0.031575878382059774,0.02281107016833843
5,2453977.81063056,-14.31963493405511,20.64349073367353,-0.3432580553365483,0.4050128868259881,0.0009537103194610144,0.0010517138028199612
6,2453978.440631062,-14.31930874416534,20.64387016610958,-0.2611306295229099,0.45535953775601434,0.010201204984704393,0.009864361785068533
7,2454325.025989362,-14.138278783876451,20.84939210039251,-0.34605956752358225,0.3831791050866539,0.0029452777288676226,0.00406870322020674
8,2457051.1111994446,-12.702624830327137,22.475053133953534,-0.08131156492439118,-0.408621952966366,0.0021774991449201846,0.002240461087310528
9,2457051.181019521,-12.702589370390314,22.475100549213444,-0.08737380211343293,-0.4017301706025905,0.0022517743450386047,0.002522451387724725
10,2457054.361342977,-12.700907405681868,22.47698301459756,-0.41077951425023684,0.1463942175866617,0.002258285326117425,0.002530703368374178
11,2457054.432083054,-12.700868270168758,22.477020912555666,-0.4104796939280675,0.15758983275602814,0.0022062199053357206,0.0023470087309509025
12,2458119.224710833,-12.133735432627125,23.10575392303911,0.3847875688222757,0.013675513724495051,0.002353067337519775,0.0035130477819117737
13,2458119.4233010556,-12.133627115857829,23.10586341141444,0.40017420463414055,-0.027120420949794347,0.0028184117505611886,0.004778547688593569
14,2458121.20229305,-12.1326685670837,23.106919115883688,0.3770651059738839,-0.34013986408097047,0.0040910472068518946,0.005814996657034537
15,2458127.1719697425,-12.12947892065561,23.110443174164107,-0.39429997038311626,0.0012201034730880288,0.0026587931052948505,0.00362925282482615
16,2458128.3640210787,-12.128834338354126,23.1111418671753,-0.41253970903696313,0.23958776509672142,0.0022430794347307018,0.002401235968288761
17,2458132.4033356076,-12.126677978503626,23.113525186328012,0.07259018070797651,0.4216491982310872,0.002077319276563101,0.0023441849610751023
18,2458152.1367377397,-12.116116547863534,23.125176799095385,0.39669158588395703,-0.2504253727943427,0.0023087374387159303,0.002159949683133976
