,Unnamed: 0,kboTIME,x,y,z
0,0,2454089.2788087875,-1926011872.3737366,6172952412.193804,-135948692.9399848
1,1,2454089.5288170795,-1925455048.12638,6172901115.776148,-135947236.47134376
2,2,2454089.7788255056,-1924889762.8284907,6172848811.83908,-135944103.31066346
3,3,2454090.0288335867,-1924320207.5726066,6172807070.48515,-135944306.8592205
4,4,2454090.278841324,-1923758986.8107078,6172772013.04382,-135946155.74154878
5,5,2454090.528849193,-1923201828.3332105,6172732103.816557,-135944651.11826685
6,6,2454090.7788571925,-1922636191.757823,6172691321.51249,-135941527.3864007
7,7,2454091.028864842,-1922066484.501121,6172661168.204307,-135941768.49974394
8,8,2454091.27887215,-1921505236.3981996,6172637566.620469,-135943597.23363832
9,9,2454091.5288795945,-1920947959.63027,6172609049.8916025,-135942044.97404695
10,10,2454091.778887164,-1920382190.3272386,6172579793.816842,-135938931.74767804
11,11,2454092.0288943783,-1919812550.8640926,6172561229.018007,-135939210.5875783
12,12,2454092.278901256,-1919251492.6876504,6172549080.817015,-135941018.9458425
13,13,2454092.5289082727,-1918694313.632438,6172531954.560156,-135939419.90252924
14,14,2454092.778915409,-1918128629.9617426,6172514221.899228,-135936318.57420564
15,15,2454093.0289221867,-1917559277.57332,6172507238.626326,-135936635.60703757
16,16,2454093.278928631,-1916998625.7735078,6172506533.931168,-135938423.67962098
17,17,2454093.528935218,-1916441759.3743253,6172500788.762778,-135936779.02369237
18,18,2454093.77894192,-1915876378.370244,6172494569.352746,-135933691.27820826
19,19,2454094.0289482586,-1915307530.685608,6172499153.329107,-135934047.24365425
20,20,2454094.278954267,-1914747499.763303,6172509875.10344,-135935815.39853883
21,21,2454094.5289604226,-1914191158.7870336,6172515494.613151,-135934126.57274175
22,22,2454094.778966688,-1913626295.064423,6172520771.35965,-135931054.33312845
23,23,2454095.028972585,-1913058166.9982376,6172536901.5152855,-135931450.18363622
24,24,2454095.2789781573,-1912498968.4827325,6172559026.143114,-135933198.99983978
25,25,2454095.52898388,-1911943362.5438843,6172575987.547708,-135931467.64533257
26,26,2454095.7789897057,-1911379227.3736558,6172592737.148619,-135928412.99436355
27,27,2454096.0289951614,-1910812030.2589586,6172620386.409051,-135928849.81230187
28,28,2454096.279000295,-1910253871.9036503,6172653884.542727,-135930579.9928298
29,29,2454096.529005582,-1909699206.726361,6172682159.58645,-135928807.85808158
30,30,2454096.779010969,-1909136007.3659027,6172710353.478818,-135925772.9441502
31,31,2454097.029015981,-1908569948.355936,6172749489.753726,-135926251.84576035
32,32,2454097.2790206745,-1908013033.614656,6172794327.338135,-135927964.11970735
33,33,2454097.529025526,-1907459510.5844746,6172833883.34586,-135926152.96069857
34,34,2454097.779030472,-1906897449.904979,6172873488.783018,-135923139.89706802
35,35,2454098.0290350383,-1906332731.6774173,6172924076.062876,-135923661.93188596
36,36,2454098.2790392917,-1905777259.487184,6172980215.446096,-135925356.95410013
37,37,2454098.529043706,-1905225075.5123363,6173031016.442237,-135923508.43399715
38,38,2454098.7790482105,-1904664351.937861,6173081997.616425,-135920519.1992793
39,39,2454099.029052332,-1904101172.7123888,6173143997.094717,-135921085.25256205
40,40,2454099.279056144,-1903547337.5906672,6173211398.144552,-135922763.50820592
41,41,2454099.52906012,-1902996685.2785585,6173273405.957983,-135920879.10378647
42,42,2454099.7790641813,-1902437493.0406122,6173335725.088814,-135917915.45089555
43,43,2454100.029067856,-1901876046.9117148,6173409096.229453,-135918526.15631843
44,44,2454100.2790712267,-1901324039.3678,6173487717.37352,-135920187.87765622
45,45,2454100.5290747643,-1900775107.513434,6173560892.64355,-135918268.80002257
46,46,2454100.7790783816,-1900217637.213861,6173634510.944178,-135915332.181432
47,47,2454101.0290816086,-1899658114.7865367,6173719212.402234,-135915987.85205412
48,48,2454101.2790845367,-1899108122.0283184,6173809011.496198,-135917632.95565248
49,49,2454101.529087635,-1898561096.388038,6173893314.480816,-135915680.09360433
50,50,2454101.7790908082,-1898005535.8342407,6173978192.900196,-135912771.6113472
51,51,2454102.0290935873,-1897448125.1158504,6174074183.19284,-135913472.19722724
52,52,2454102.2790960725,-1896900331.9931622,6174175118.113621,-135915100.24967074
53,53,2454102.529098731,-1896355396.2719328,6174270509.198611,-135913114.14343476
54,54,2454102.779101459,-1895801931.499106,6174366608.842443,-135910234.5310414
55,55,2454103.029103789,-1895246818.9484203,6174473846.678965,-135910979.60992673
56,56,2454103.279105831,-1894701409.0206747,6174585875.560432,-135912589.82739642
57,57,2454103.5291080484,-1894158745.9480329,6174692315.398107,-135910570.67678475
58,58,2454103.77911033,-1893607562.2923355,6174799597.570842,-135907720.3158896
59,59,2454104.029112212,-1893054933.8804364,6174918041.799821,-135908509.1182218
60,60,2454104.279113809,-1892512090.456253,6175041122.886703,-135910100.39948177
