name,designation,period,period_err,a,a_err,e,e_err,i,i_err,long_epoch,long_epoch_err,lan,lan_err,pomega,pomega_err,mass_tot,mass_tot_err,diam_1,diam_2,epoch_jd
Eris and Dysnomia (136199),2003 UB313,15.78590,0.00003,37270,50,0.0062,0.0009,45.5,0.1,125.8,0.2,126.2,0.2,310,10,16470,70,2326,514,2453979.0
