name,designation,period,period_err,a,a_err,e,e_err,i,i_err,long_epoch,long_epoch_err,lan,lan_err,pomega,pomega_err,mass_tot,mass_tot_err,diam_1,diam_2,epoch_jd
,2001 QC298,19.2287,0.0001,3810,10,0.334,0.002,56.3,0.3,310.1,0.3,79.1,0.5,317.1,0.3,11.9,0.1,235,192,2452000.0
