,mean,stddev
epoch,2452000.0,
period_1,19.2287,0.0001
sma_2,3810.0,10.0
ecc_2,0.334,0.002
inc_2,56.3,0.3
long_epoch_2,310.1,0.3
lan_2,79.1,0.5
pomega_2,317.1,0.3
mass_tot,1.19e+19,1e+17
diam_1,235.0,
diam_2,192.0,
